# Log-binned degree distribution
# Node type: b, n=25,006
# N: 50,003, m: 2
# h: 0.4, f_a: 0.5
# Theories: Diamond, Sterling
# Generated: 2026-02-17T22:55:08.534302
k_bin_center,empirical_prob,Diamond_prob,Sterling_prob
72.0,3.999040230344717e-05,2.844950213371333e-05,2.9613250942688486e-05
74.0,3.999040230344717e-05,2.6289499973710882e-05,2.7336346406181657e-05
79.0,3.999040230344717e-05,2.176728594595219e-05,2.258011707790705e-05
81.0,3.999040230344717e-05,2.0249063480813927e-05,2.0986836007114537e-05
83.0,3.999040230344717e-05,1.8868814566724374e-05,1.9539995929167515e-05
88.0,3.999040230344717e-05,1.592610288262411e-05,1.646090534979424e-05
92.0,3.999040230344717e-05,1.399776035834264e-05,1.4447665738805465e-05
94.0,3.999040230344717e-05,1.3149589732799628e-05,1.3563368055555555e-05
96.0,7.998080460689434e-05,1.2368583797155487e-05,1.274978962847113e-05
98.0,3.999040230344717e-05,1.1648223645893994e-05,1.2e-05
100.0,3.999040230344717e-05,1.0982735140359055e-05,1.1307868014564533e-05
102.0,3.999040230344717e-05,1.036699149906727e-05,1.0667956304050979e-05
109.0,3.999040230344717e-05,8.542043940274227e-06,8.774296575611404e-06
118.0,3.999040230344717e-05,6.7741498441949345e-06,6.944444444444445e-06
119.49895397031725,3.999040230344717e-05,6.528494577128984e-06,6.690577862164712e-06
125.49900398011133,3.999040230344717e-05,5.655985201074457e-06,5.7897641099312816e-06
128.0,3.999040230344717e-05,5.338173277104649e-06,5.461993627674101e-06
129.4990347454374,3.999040230344717e-05,5.1590274786364606e-06,5.277321482377557e-06
147.49915253993834,3.999040230344717e-05,3.5204506226669337e-06,3.591410546413399e-06
164.4992401198255,3.999040230344717e-05,2.5536313562284895e-06,2.599827173420378e-06
173.0,3.999040230344717e-05,2.201188641866882e-06,2.239067055393586e-06
265.9981202941103,3.999040230344717e-05,6.165091295374224e-07,6.234275669998091e-07
321.4965007585619,3.999040230344717e-05,3.5120065466521225e-07,3.5446428577398593e-07
454.499724972414,3.999040230344717e-05,1.253172364323223e-07,1.2614199212010087e-07
