# Linear-scale discrete degree distribution
# Node type: a, n=15412
# N: 28003, m: 2
# h: 0.7, f_a: 0.55
# Theories: Diamond, Sterling
# Generated: 2026-02-17T23:35:34.446904
k,empirical_pmf,Diamond_pmf,Sterling_pmf
90,6.488450558006747e-05,1.709997485230457e-05,1.7629072340755683e-05
91,,1.657188478166163e-05,1.7079088766408412e-05
92,,1.6065442722717403e-05,1.655187783793354e-05
93,,1.557954690488091e-05,1.6046269011585562e-05
94,6.488450558006747e-05,1.511316231839789e-05,1.5561163369107954e-05
95,,1.466531603458833e-05,1.5095528548205422e-05
96,,1.4235092897723992e-05,1.4648394079452375e-05
97,,1.3821631555610372e-05,1.4218847093311049e-05
98,,1.3424120799193786e-05,1.380602836450737e-05
99,,1.3041796184358358e-05,1.3409128664203784e-05
100,,1.2673936911666316e-05,1.3027385393260627e-05
101,,1.23198629420403e-05,1.2660079472429825e-05
102,,1.1978932328532205e-05,1.2306532467611188e-05
103,,1.1650538746073757e-05,1.1966103930351875e-05
104,,1.1334109202856097e-05,1.163818893561052e-05
105,,1.1029101918406829e-05,1.1322215800461821e-05
106,,1.0735004354845384e-05,1.1017643968905749e-05
107,,1.0451331388952096e-05,1.0723962049285886e-05
108,,1.0177623613824938e-05,1.0440685992029632e-05
109,,9.913445759862024e-06,1.0167357396513262e-05
110,,9.65838522572257e-06,9.90354193683963e-06
111,,9.412050710699909e-06,9.648827897206323e-06
112,,9.174070940705935e-06,9.402824808347934e-06
113,,8.944093480703638e-06,9.165162177265398e-06
114,6.488450558006747e-05,8.721783627040102e-06,8.935488303116973e-06
115,,8.506823373680522e-06,8.713469172745386e-06
116,,8.298910446830153e-06,8.49878742986062e-06
117,,8.09775740290532e-06,8.291141412393115e-06
118,,7.903090785188207e-06,8.090244252982547e-06
119,,7.714650334929012e-06,7.895823037977545e-06
120,0.00012976901116013495,7.5321882529399955e-06,7.707618020695261e-06
121,,7.355468508100855e-06,7.525381885030411e-06
122,,7.1842661894153155e-06,7.348879055814268e-06
123,,7.018366898581037e-06,7.177885052607934e-06
124,,6.8575661802280474e-06,7.012185883873701e-06
125,,6.701668987217227e-06,6.8515774787055086e-06
126,,6.550489178593485e-06,6.6958651535167035e-06
127,,6.403849047957056e-06,6.544863111282136e-06
128,,6.2615788801986105e-06,6.398393971113955e-06
129,,6.123516534697218e-06,6.256288326117544e-06
130,,5.9895070531970276e-06,6.118384327627568e-06
131,,5.859402290752112e-06,5.98452729406491e-06
132,,5.733060568204131e-06,5.854569342784806e-06
133,6.488450558006747e-05,5.610346344799833e-06,5.728369043405546e-06
134,,5.491129909638526e-06,5.605791091216672e-06
135,,5.375287090739107e-06,5.4867059993664745e-06
136,,5.26269898060376e-06,5.3709898086215725e-06
137,,5.153251677226422e-06,5.258523813576984e-06
138,,5.046836039586708e-06,5.149194304274174e-06
139,,4.943347456706756e-06,5.042892322257513e-06
140,,4.8426856294460625e-06,4.9395134301669355e-06
141,,4.744754364232468e-06,4.838957494026832e-06
142,,4.649461378013313e-06,4.7411284774488005e-06
143,,4.556718113736265e-06,4.6459342470190965e-06
144,,4.466439565726435e-06,4.553286388190923e-06
145,,4.378544114365387e-06,4.463100031047332e-06
146,,4.292953369511929e-06,4.375293685342812e-06
147,,4.209592022168568e-06,4.289789084270855e-06
148,,4.128387703875064e-06,4.206511036441119e-06
149,,4.049270853409374e-06,4.12538728558363e-06
150,,3.9721745903514655e-06,4.046348377528732e-06
151,,3.897034595125074e-06,3.969327534040653e-06
152,,3.823788995140818e-06,3.894260533109614e-06
153,6.488450558006747e-05,3.752378256695801e-06,3.821085595332534e-06
154,,3.6827450823020496e-06,3.7497432760358504e-06
155,,3.6148343131436563e-06,3.680176362815707e-06
156,,3.548592836364028e-06,3.6123297781911e-06
157,,3.4839694969344615e-06,3.546150487084444e-06
158,,3.4209150138345166e-06,3.481587408861662e-06
159,,3.359381900309008e-06,3.4185913336803114e-06
160,,3.299324387995379e-06,3.357114842909619e-06
161,,3.240698354689529e-06,3.297112233400564e-06
162,,3.1834612555720063e-06,3.2385394453975433e-06
163,,3.1275720576994837e-06,3.181353993895603e-06
164,,3.0729911775904185e-06,3.125514903258902e-06
165,,3.019680421744088e-06,3.0709826449269578e-06
166,,2.9676029299366818e-06,3.017719078045438e-06
167,6.488450558006747e-05,2.916723121142565e-06,2.965687392867784e-06
168,,2.867006641960836e-06,2.914852056782897e-06
169,,2.8184203173981956e-06,2.865178762832475e-06
170,6.488450558006747e-05,2.7709321039052916e-06,2.816634380589422e-06
171,,2.724511044534008e-06,2.7691869092760895e-06
172,,2.6791272261235116e-06,2.7228054330080054e-06
173,,2.6347517384033344e-06,2.677460078055178e-06
174,,2.5913566349189786e-06,2.6331219720191475e-06
175,,2.548914895692001e-06,2.589763204829622e-06
176,,2.5074003915246926e-06,2.5473567914698687e-06
177,,2.4667878498683944e-06,2.5058766363450647e-06
178,,2.4270528221852167e-06,2.4652974992125056e-06
179,,2.3881716527190987e-06,2.4255949625969937e-06
180,,2.3501214486180575e-06,2.3867454006189053e-06
181,,2.31288005133367e-06,2.3487259491663425e-06
182,,2.2764260092475248e-06,2.3115144773464506e-06
183,,2.2407385514525525e-06,2.2750895601544707e-06
184,,2.2057975626429335e-06,2.239430452302339e-06
185,6.488450558006747e-05,2.171583559062177e-06,2.204517063151731e-06
186,,2.138077665449747e-06,2.1703299326993447e-06
187,0.00012976901116013495,2.1052615929502685e-06,2.1368502085649414e-06
188,,2.0731176179322783e-06,2.1040596239352405e-06
189,,2.0416285616823158e-06,2.0719404764191956e-06
190,,2.010777770922154e-06,2.0404756077724525e-06
191,,1.9805490991287658e-06,2.0096483844509734e-06
192,,1.950926888600785e-06,1.979442678955831e-06
193,,1.921895953253656e-06,1.949842851933113e-06
194,,1.893441562103075e-06,1.9208337349946933e-06
195,,1.8655494234064856e-06,1.892400614227336e-06
196,,1.8382056694304695e-06,1.8645292143592447e-06
197,,1.8113968418282737e-06,1.8372056835546733e-06
198,,1.785109877580013e-06,1.8104165788086938e-06
199,,1.7593320954943472e-06,1.7841488519155722e-06
200,,1.7340511832255728e-06,1.7583898359855119e-06
201,,1.7092551847976917e-06,1.7331272324857462e-06
202,,1.6849324886115674e-06,1.7083490987831322e-06
203,,1.6610718159038532e-06,1.6840438361664963e-06
204,,1.637662209655532e-06,1.6602001783280216e-06
205,,1.614693023914406e-06,1.6368071802839705e-06
206,,1.5921539135246717e-06,1.613854207715953e-06
207,,1.5700348242417058e-06,1.5913309267148544e-06
208,,1.5483259832174886e-06,1.5692272939103778e-06
209,,1.527017889838146e-06,1.547533546969942e-06
210,,1.5061013069053763e-06,1.5262401954514532e-06
211,,1.485567252139312e-06,1.5053380119951707e-06
212,,1.4654069899957298e-06,1.4848180238405813e-06
213,,1.445612023781088e-06,1.4646715046548362e-06
214,,1.4261740880568118e-06,1.4448899666599273e-06
215,,1.4070851413160882e-06,1.4254651530463582e-06
216,,1.3883373589264877e-06,1.4063890306616257e-06
217,,1.3699231263261435e-06,1.3876537829623477e-06
218,,1.351835032459868e-06,1.3692518032193872e-06
219,,1.3340658634549768e-06,1.351175687965785e-06
220,,1.3166085965159768e-06,1.3334182306777766e-06
221,,1.2994563940351254e-06,1.315972415679601e-06
222,,1.2826025979121382e-06,1.2988314122632078e-06
223,,1.266040724070917e-06,1.2819885690143762e-06
224,,1.2497644571658842e-06,1.265437408337119e-06
225,,1.2337676454754504e-06,1.249171621168601e-06
226,,1.2180442959673488e-06,1.2331850618771433e-06
227,,1.2025885695359163e-06,1.2174717433362002e-06
228,,1.18739477640263e-06,1.2020258321675029e-06
229,6.488450558006747e-05,1.1724573716710304e-06,1.1868416441468587e-06
230,,1.1577709510344015e-06,1.1719136397663653e-06
231,,1.1433302466284196e-06,1.157236419947074e-06
232,,1.1291301230203934e-06,1.1428047218963777e-06
233,,1.1151655733376302e-06,1.1286134151046481e-06
234,,1.1014317155203913e-06,1.1146574974758735e-06
235,,1.0879237887007392e-06,1.100932091587267e-06
236,,1.0746371497013602e-06,1.0874324410730233e-06
237,,1.061567269652844e-06,1.0741539071276055e-06
238,,1.048709730713747e-06,1.0610919651241291e-06
239,,1.0360602229051678e-06,1.0482422013435964e-06
240,,1.0236145410450998e-06,1.0356003098109032e-06
241,,1.0113685817853262e-06,1.0231620892337136e-06
242,,9.99318340737252e-07,1.0109234400404467e-06
243,,9.874599096954827e-07,9.988803615137809e-07
244,,9.757894739500972e-07,9.870289490162166e-07
245,,9.64303309681618e-07,9.753653913043857e-07
246,,9.529977814419733e-07,9.638859679289224e-07
247,,9.418693397118401e-07,9.525870467168353e-07
248,,9.30914518536508e-07,9.414650813334501e-07
