# Linear-scale discrete degree distribution
# Node type: b, n=12591
# N: 28003, m: 2
# h: 0.7, f_a: 0.55
# Theories: Diamond, Sterling
# Generated: 2026-02-17T23:35:34.456449
k,empirical_pmf,Diamond_pmf,Sterling_pmf
219,,8.459456746689247e-07,8.583437046040053e-07
220,,8.342849871662879e-07,8.464568779548045e-07
221,,8.228361045071521e-07,8.347869665976547e-07
222,,8.115942600056931e-07,8.233290662785431e-07
223,,8.005548147602791e-07,8.120784048207822e-07
224,,7.897132536841998e-07,8.010303380021915e-07
225,,7.790651816743224e-07,7.901803455784798e-07
226,,7.686063199158951e-07,7.795240274470306e-07
227,,7.583325023147606e-07,7.69057099945543e-07
228,,7.48239672057334e-07,7.587753922802251e-07
229,,7.383238782850035e-07,7.486748430784682e-07
230,,7.28581272889427e-07,7.38751497061145e-07
231,,7.190081074100454e-07,7.290015018298912e-07
232,,7.096007300481758e-07,7.194211047649229e-07
233,,7.003555827730503e-07,7.100066500291361e-07
234,,6.912691985328815e-07,7.007545756744129e-07
235,,6.823381985569555e-07,6.916614108462352e-07
236,,6.735592897494984e-07,6.82723773082866e-07
237,,6.649292621715418e-07,6.739383657055208e-07
238,,6.564449866057013e-07,6.653019752960993e-07
239,,6.481034122027749e-07,6.568114692591881e-07
240,,6.399015642069642e-07,6.484637934651854e-07
241,,6.318365417540676e-07,6.402559699715281e-07
242,,6.239055157447684e-07,6.321850948191226e-07
243,,6.161057267842634e-07,6.242483359012031e-07
244,,6.084344831927689e-07,6.16442930901956e-07
245,,6.008891590778757e-07,6.087661853023485e-07
246,,5.934671924696346e-07,6.012154704507169e-07
247,,5.861660835167728e-07,5.93788221695755e-07
248,,5.789833927403594e-07,5.864819365796468e-07
249,,5.7191673934238e-07,5.792941730891755e-07
250,,5.649637995695036e-07,5.722225479627252e-07
251,,5.581223051287627e-07,5.652647350511779e-07
252,,5.513900416494334e-07,5.584184637307841e-07
253,,5.447648472012069e-07,5.516815173661634e-07
254,,5.382446108496634e-07,5.450517318216621e-07
255,,5.318272712643979e-07,5.385269940193668e-07
256,,5.255108153651886e-07,5.32105240542135e-07
257,,5.192932770125848e-07,5.257844562800704e-07
258,,5.131727357398752e-07,5.195626731189329e-07
259,,5.071473155203597e-07,5.134379686690244e-07
260,,5.012151835772182e-07,5.074084650331574e-07
261,,4.953745492243897e-07,5.014723276123574e-07
262,,4.89623662747239e-07,4.956277639480072e-07
263,,4.839608143152937e-07,4.898730225991892e-07
264,,4.783843329260609e-07,4.842063920540251e-07
265,,4.728925853850959e-07,4.786261996738635e-07
266,,4.6748397531070086e-07,4.731308106692049e-07
267,,4.621569421740584e-07,4.677186271062948e-07
268,,4.5690996036349704e-07,4.6238808694335885e-07
269,,4.5174153827958606e-07,4.571376630954888e-07
270,,4.466502174538143e-07,4.519658625272259e-07
271,,4.416345716973525e-07,4.4687122537192235e-07
272,,4.3669320626999245e-07,4.4185232407699923e-07
273,,4.318247570771695e-07,4.369077625742438e-07
274,,4.270278898889384e-07,4.320361754743291e-07
275,,4.223012995800664e-07,4.2723622728476166e-07
276,,4.1764370939519104e-07,4.225066116504953e-07
277,,4.1305387023228017e-07,4.1784605061647557e-07
278,,4.085305599485789e-07,4.1325329391140555e-07
279,,4.040725826849384e-07,4.0872711825204885e-07
280,,3.99678768210733e-07,4.0426632666741164e-07
281,,3.9534797128614033e-07,3.9986974784216645e-07
282,,3.910790710432486e-07,3.955362354787052e-07
283,,3.868709703843989e-07,3.912646676772291e-07
284,,3.8272259539627554e-07,3.8705394633330496e-07
285,,3.7863289478395383e-07,3.8290299655233593e-07
286,,3.746008393155292e-07,3.788107660804162e-07
287,,3.7062542128657935e-07,3.7477622475105547e-07
288,,3.667056539968218e-07,3.707983639472774e-07
289,,3.6284057124283184e-07,3.66876196078615e-07
290,,3.590292268241369e-07,3.6300875407253937e-07
291,,3.552706940614969e-07,3.5919509087987704e-07
292,,3.515640653313745e-07,3.5543427899378417e-07
293,,3.47908451609649e-07,3.5172540998186244e-07
294,,3.4430298203070044e-07,3.4806759403101297e-07
295,,3.4074680345632113e-07,3.444599595046422e-07
296,,3.3723908005646795e-07,3.4090165251184205e-07
297,,3.337789929038476e-07,3.3739183648818333e-07
298,,3.3036573957475443e-07,3.3392969178777115e-07
299,,3.269985337646415e-07,3.3051441528622343e-07
300,,3.2367660491259654e-07,3.271452199942454e-07
301,,3.2039919783444057e-07,3.238213346814829e-07
302,,3.1716557236720785e-07,3.2054200351034894e-07
303,,3.1397500302282064e-07,3.173064856795264e-07
304,,3.1082677865027227e-07,3.141140550768613e-07
