# Beta MLE analysis
# Sweep: m_edges, value: 17
# Node type: b, a: 0
# Generated: 2026-02-15T23:13:55.932160
b,p0_mle_mean,p0_mle_std,p0_theory,p0_pct_diff,p0_pct_diff_lower,p0_pct_diff_upper,alpha_mle_mean,alpha_mle_std,alpha_theory,alpha_pct_diff,alpha_pct_diff_lower,alpha_pct_diff_upper,gamma_mle_mean,gamma_mle_std,gamma_theory,gamma_pct_diff,gamma_pct_diff_lower,gamma_pct_diff_upper
500,0.11345789565158772,0.0001909440888597583,0.11346119922420755,-0.002911632031412346,-0.171201840636064,0.16537857657323932,15.452921544459707,0.4417981812534864,15.625,-1.1013021154578724,-3.9288104754801854,1.7262062445644404,2.964289529788248,0.05027345192052373,2.9997221061580994,-1.1811952946278708,-2.8571322695002386,0.49474168024449705
516,0.11346733179129352,8.042013066958838e-05,0.11346119922420755,0.0054049905411708505,-0.06547398061325206,0.07628396169559377,15.337560338803874,0.4271033660368025,15.625,-1.8396138316552082,-4.5730753742907435,0.8938477109803276,2.9519511323982157,0.047791034426190315,2.9997221061580994,-1.5925133085433198,-3.185695367910772,0.0006687508241320916
533,0.11342208069286645,0.00015893225405399778,0.11346119922420755,-0.034477452740297336,-0.17455375648175186,0.10559885100115718,15.189940253042485,0.4185067236720207,15.625,-2.784382380528098,-5.46282541202903,-0.10593934902716562,2.936188833676169,0.04516978047467429,2.9997221061580994,-2.1179719398508148,-3.623770773080923,-0.6121731066207066
549,0.1134693093285712,8.618396027339568e-05,0.11346119922420755,0.007147909963142718,-0.06881106179343985,0.08310688171972527,15.060621619249709,0.414251773137381,15.625,-3.6120216368018645,-6.263232984881103,-0.9608102887226262,2.9223849348051907,0.04620941509357292,2.9997221061580994,-2.5781445285929667,-4.1186010595066165,-1.0376879976793174
565,0.11346023177726237,7.807725785921922e-05,0.11346119922420755,-0.0008526676536073455,-0.06966672778435999,0.06796139247714529,14.92677476372971,0.40565279826806844,15.625,-4.468641512129852,-7.06481942104549,-1.8724636032142143,2.9079972208731486,0.04507392409963736,2.9997221061580994,-3.0577794221887995,-4.560382746913632,-1.5551760974639672
581,0.1134642612214765,0.00017836260910120803,0.11346119922420755,0.002698717526240752,-0.15450269610305692,0.15990013115553844,14.825707487732316,0.3864406330660057,15.625,-5.115472078513176,-7.5886921301356125,-2.64225202689074,2.8972204305064646,0.04455788419196591,2.9997221061580994,-3.4170390464240055,-4.902439447364261,-1.9316386454837493
597,0.11348628188436305,0.00013912426232541274,0.11346119922420755,0.02210681742040314,-0.1005115431087264,0.14472517794953269,14.725017784615401,0.3746493712060634,15.625,-5.759886178461431,-8.157642154180238,-3.362130202742626,2.886470398768416,0.045112506766022034,2.9997221061580994,-3.775406633740838,-5.279296166488256,-2.27151710099342
613,0.11346404929906743,0.00011012058460514924,0.11346119922420755,0.0025119378953935736,-0.09454378278982761,0.09956765858061475,14.612440645323156,0.38476098869948894,15.625,-6.480379869931801,-8.94285019760853,-4.017909542255072,2.8744579986046466,0.04889287328365314,2.9997221061580994,-4.175857066769599,-5.805770490525802,-2.545943643013397
629,0.11345049258253136,0.0001480367892140927,0.11346119922420755,-0.009436390369046253,-0.13990988282840344,0.12103710209031093,14.550551992861482,0.3799040145521676,15.625,-6.876467245686513,-9.307852938820385,-4.44508155255264,2.867826612743552,0.04885599922971268,2.9997221061580994,-4.396923739828453,-6.025607914586398,-2.768239565070508
645,0.11345826819982506,0.00010844474845312907,0.11346119922420755,-0.0025832834506726754,-0.09816199158580738,0.09299542468446204,14.50831864745527,0.37152035935739963,15.625,-7.1467606562862676,-9.524490956173626,-4.76903035639891,2.8633204375969505,0.048886372729538344,2.9997221061580994,-4.54714349309662,-6.176840211641981,-2.9174467745512582
