# Network edge list with node attributes
# N: 10035, m: 3
# h: 0.2, f_a: 0.2
# Initial network nodes: 0 to 34
# Added nodes: 35 to 10034
# Total edges: 30033
# Type a nodes: 2013
# Type b nodes: 8022
# Generated: 2026-02-15T21:55:43.593393
source,target,source_type,target_type,source_in_degree,target_in_degree,source_is_initial,target_is_initial,source_order,target_order
190,181,a,b,3,14,False,False,190,181
190,13,a,b,3,46,False,True,190,13
190,69,a,b,3,34,False,False,190,69
191,23,b,b,26,65,False,True,191,23
191,0,b,b,26,47,False,True,191,0
191,160,b,b,26,32,False,False,191,160
192,138,b,b,15,18,False,False,192,138
192,51,b,b,15,24,False,False,192,51
192,163,b,b,15,18,False,False,192,163
193,136,b,b,18,34,False,False,193,136
193,83,b,b,18,21,False,False,193,83
193,12,b,b,18,41,False,True,193,12
194,185,a,b,22,20,False,False,194,185
194,20,a,a,22,47,False,True,194,20
194,96,a,b,22,24,False,False,194,96
195,108,a,b,4,27,False,False,195,108
195,38,a,b,4,23,False,False,195,38
195,55,a,b,4,24,False,False,195,55
196,147,b,b,5,24,False,False,196,147
196,5,b,b,5,62,False,True,196,5
196,67,b,b,5,25,False,False,196,67
197,72,a,b,10,17,False,False,197,72
197,148,a,b,10,22,False,False,197,148
197,40,a,b,10,19,False,False,197,40
198,94,b,b,17,28,False,False,198,94
198,147,b,b,17,24,False,False,198,147
198,177,b,b,17,29,False,False,198,177
199,176,b,b,17,22,False,False,199,176
199,129,b,b,17,16,False,False,199,129
199,0,b,b,17,47,False,True,199,0
200,174,b,b,9,27,False,False,200,174
200,115,b,b,9,31,False,False,200,115
200,86,b,b,9,20,False,False,200,86
201,158,b,b,8,16,False,False,201,158
201,77,b,a,8,10,False,False,201,77
201,199,b,b,8,17,False,False,201,199
202,22,b,b,12,46,False,True,202,22
202,43,b,b,12,32,False,False,202,43
202,96,b,b,12,24,False,False,202,96
203,170,a,b,2,21,False,False,203,170
203,193,a,b,2,18,False,False,203,193
203,143,a,b,2,13,False,False,203,143
204,48,b,b,16,29,False,False,204,48
204,142,b,b,16,20,False,False,204,142
204,171,b,b,16,22,False,False,204,171
205,113,b,b,15,24,False,False,205,113
205,2,b,b,15,49,False,True,205,2
205,99,b,b,15,22,False,False,205,99
206,12,b,b,17,41,False,True,206,12
206,14,b,b,17,31,False,True,206,14
206,171,b,b,17,22,False,False,206,171
207,30,b,b,12,43,False,True,207,30
207,56,b,b,12,32,False,False,207,56
207,192,b,b,12,15,False,False,207,192
208,78,b,b,20,23,False,False,208,78
208,148,b,b,20,22,False,False,208,148
208,15,b,b,20,34,False,True,208,15
209,74,a,b,2,22,False,False,209,74
209,34,a,b,2,18,False,True,209,34
209,168,a,b,2,21,False,False,209,168
210,134,a,b,10,26,False,False,210,134
210,171,a,b,10,22,False,False,210,171
210,168,a,b,10,21,False,False,210,168
211,37,a,b,5,32,False,False,211,37
211,108,a,b,5,27,False,False,211,108
211,72,a,b,5,17,False,False,211,72
212,16,b,b,7,50,False,True,212,16
212,48,b,b,7,29,False,False,212,48
212,175,b,b,7,11,False,False,212,175
213,8,b,b,13,37,False,True,213,8
213,5,b,b,13,62,False,True,213,5
213,61,b,b,13,26,False,False,213,61
214,154,b,b,22,11,False,False,214,154
214,49,b,b,22,18,False,False,214,49
214,78,b,b,22,23,False,False,214,78
215,30,b,b,16,43,False,True,215,30
215,16,b,b,16,50,False,True,215,16
215,1,b,b,16,24,False,True,215,1
216,108,b,b,11,27,False,False,216,108
216,17,b,b,11,61,False,True,216,17
216,68,b,b,11,32,False,False,216,68
217,124,b,b,29,17,False,False,217,124
217,68,b,b,29,32,False,False,217,68
217,157,b,b,29,19,False,False,217,157
218,147,b,b,22,24,False,False,218,147
218,91,b,b,22,22,False,False,218,91
218,182,b,a,22,2,False,False,218,182
219,27,b,b,17,35,False,True,219,27
219,79,b,b,17,13,False,False,219,79
219,35,b,b,17,29,False,False,219,35
220,45,b,b,14,26,False,False,220,45
220,217,b,b,14,29,False,False,220,217
220,39,b,b,14,29,False,False,220,39
221,134,b,b,12,26,False,False,221,134
221,71,b,b,12,17,False,False,221,71
221,42,b,b,12,32,False,False,221,42
222,69,b,b,17,34,False,False,222,69
222,136,b,b,17,34,False,False,222,136
222,47,b,b,17,42,False,False,222,47
223,136,a,b,3,34,False,False,223,136
223,218,a,b,3,22,False,False,223,218
223,32,a,b,3,38,False,True,223,32
224,215,b,b,18,16,False,False,224,215
224,157,b,b,18,19,False,False,224,157
224,218,b,b,18,22,False,False,224,218
225,88,b,b,15,34,False,False,225,88
225,151,b,b,15,20,False,False,225,151
225,188,b,b,15,26,False,False,225,188
226,39,b,b,13,29,False,False,226,39
226,131,b,b,13,25,False,False,226,131
226,2,b,b,13,49,False,True,226,2
227,165,b,b,20,25,False,False,227,165
227,39,b,b,20,29,False,False,227,39
227,177,b,b,20,29,False,False,227,177
228,51,b,b,17,24,False,False,228,51
228,16,b,b,17,50,False,True,228,16
228,92,b,b,17,20,False,False,228,92
229,46,b,b,21,37,False,False,229,46
229,154,b,b,21,11,False,False,229,154
229,24,b,a,21,11,False,True,229,24
230,86,b,b,19,20,False,False,230,86
230,24,b,a,19,11,False,True,230,24
230,192,b,b,19,15,False,False,230,192
231,31,b,b,21,42,False,True,231,31
231,105,b,b,21,24,False,False,231,105
231,20,b,a,21,47,False,True,231,20
232,213,b,b,10,13,False,False,232,213
232,17,b,b,10,61,False,True,232,17
232,204,b,b,10,16,False,False,232,204
233,228,b,b,16,17,False,False,233,228
233,158,b,b,16,16,False,False,233,158
233,50,b,b,16,22,False,False,233,50
234,176,a,b,2,22,False,False,234,176
234,149,a,b,2,16,False,False,234,149
234,207,a,b,2,12,False,False,234,207
235,142,a,b,13,20,False,False,235,142
235,186,a,a,13,10,False,False,235,186
235,210,a,a,13,10,False,False,235,210
236,150,b,b,20,13,False,False,236,150
236,204,b,b,20,16,False,False,236,204
236,104,b,b,20,20,False,False,236,104
237,101,b,b,18,34,False,False,237,101
237,124,b,b,18,17,False,False,237,124
237,14,b,b,18,31,False,True,237,14
238,113,b,b,7,24,False,False,238,113
238,162,b,b,7,26,False,False,238,162
238,181,b,b,7,14,False,False,238,181
239,69,b,b,13,34,False,False,239,69
239,56,b,b,13,32,False,False,239,56
239,109,b,b,13,23,False,False,239,109
240,31,a,b,0,42,False,True,240,31
240,10,a,b,0,38,False,True,240,10
240,205,a,b,0,15,False,False,240,205
241,67,b,b,18,25,False,False,241,67
241,169,b,a,18,11,False,False,241,169
241,144,b,b,18,11,False,False,241,144
242,148,b,b,13,22,False,False,242,148
242,0,b,b,13,47,False,True,242,0
242,221,b,b,13,12,False,False,242,221
243,189,b,b,24,16,False,False,243,189
243,207,b,b,24,12,False,False,243,207
243,153,b,b,24,17,False,False,243,153
244,111,b,b,9,20,False,False,244,111
244,130,b,b,9,19,False,False,244,130
244,131,b,b,9,25,False,False,244,131
245,97,a,b,5,21,False,False,245,97
