# Beta MLE analysis
# Sweep: n0, value: 10
# Node type: b, a: 0
# Generated: 2026-02-16T00:00:16.232515
b,p0_mle_mean,p0_mle_std,p0_theory,p0_pct_diff,p0_pct_diff_lower,p0_pct_diff_upper,alpha_mle_mean,alpha_mle_std,alpha_theory,alpha_pct_diff,alpha_pct_diff_lower,alpha_pct_diff_upper,gamma_mle_mean,gamma_mle_std,gamma_theory,gamma_pct_diff,gamma_pct_diff_lower,gamma_pct_diff_upper
17,0.2584566535209964,0.001853271005104535,0.25863526910738194,-0.06906080017701897,-0.785618527010122,0.647496926656084,16.12060429563294,1.9887759234715672,15.625,3.1718674920508194,-9.55629841816721,15.90003340226885,6.602370126903622,0.6518595203817671,6.450995861291088,2.346525542216649,-7.758263460876981,12.451314545310279
19,0.258652310020479,0.0015032708656730082,0.25863526910738194,0.006588781629001636,-0.5746431867955638,0.5878207500535672,16.128263932572473,1.8257161085999192,15.625,3.2208891684638274,-8.463693926575656,14.905472263503311,6.6047254700995985,0.5915010776540423,6.450995861291088,2.383036853750878,-6.7861068005385,11.552180508040257
20,0.2579679481741454,0.0014720124299186065,0.25863526910738194,-0.2580162154757989,-0.8271622700718743,0.3111298391202765,16.14867614944636,1.8481834608859302,15.625,3.3515273564566996,-8.476846793213253,15.179901506126653,6.61133011728843,0.5976286524900649,6.450995861291088,2.4854186771289175,-6.7787114717696255,11.74954882602746
22,0.2582823417940315,0.0016038315610501105,0.25863526910738194,-0.13645753518787448,-0.7565707806030699,0.4836557102273209,16.072102656349188,1.7936490507035867,15.625,2.8614570006348004,-8.617896923868155,14.340810925137756,6.585231089114789,0.5761063059529983,6.450995861291088,2.0808450464086197,-6.849656822456286,11.011346915273524
23,0.2586215174311729,0.0007116759366599468,0.25863526910738194,-0.005317015060049673,-0.2804828650681042,0.2698488349480049,15.925854683779173,1.6508319636693192,15.625,1.9254699761867073,-8.639854591296935,12.49079454367035,6.535246522826064,0.5242215265584341,6.450995861291088,1.3060101625629368,-6.820200702088239,9.432221027214112
25,0.2583551465687909,0.0012663706411169078,0.25863526910738194,-0.10830794251604998,-0.597943654415469,0.3813277693833691,16.003030007193498,1.6221092515942377,15.625,2.419392046038388,-7.962107164164733,12.800891256241508,6.561274272686293,0.5103310224246611,6.450995861291088,1.7094788737491802,-6.201408582974821,9.620366330473182
27,0.25834377511485357,0.0012845306293653483,0.25863526910738194,-0.11270465684529064,-0.6093618350401285,0.3839525213495472,15.945346109414738,1.5429726875446919,15.625,2.05021510025432,-7.824810100031707,11.925240300540347,6.541257247893141,0.4773346291801457,6.450995861291088,1.3991853125137148,-6.0002091289611394,8.79857975398857
28,0.2588343399807297,0.000740536607670881,0.25863526910738194,0.07696973194522023,-0.20935494845380925,0.3632944123442497,15.968466025709182,1.5518978308574323,15.625,2.198182564538763,-7.7339635529488024,12.13032868202633,6.549171306164629,0.4796491744566812,6.450995861291088,1.5218649489862237,-5.913408375785144,8.957138273757591
30,0.2586488910130536,0.0008949746607646645,0.25863526910738194,0.005266839947498558,-0.34077052141217085,0.35130420130716794,16.05138321069127,1.5393971811594067,15.625,2.728852548424129,-7.123289410996074,12.580994507844332,6.57638436828626,0.4743249312187173,6.450995861291088,1.9437077575504311,-5.409031903389097,9.296447418489958
31,0.2586062790611181,0.0005821760182771153,0.25863526910738194,-0.011208852668812285,-0.2363042235694467,0.21388651823182214,15.985984037263037,1.4908727812971645,15.625,2.3102978384834385,-7.231287961818414,11.851883638785292,6.555083494906418,0.45915578339175334,6.450995861291088,1.6135126398065605,-5.504082740263314,8.731108019876435
