# Network edges data
# Layout: spring
# N: 28004, m: 3
# h: 0.7, f_a: 0.55
# Generated: 2026-04-09T15:34:28.318197
source,target,source_type,target_type 
24914,3806,Type b,Type a
24914,10409,Type b,Type b
24915,9948,Type b,Type a
24915,21906,Type b,Type a
24915,58,Type b,Type b
24916,336,Type a,Type b
24916,1409,Type a,Type a
24916,20936,Type a,Type a
24917,466,Type a,Type b
24917,16165,Type a,Type b
24917,5913,Type a,Type b
24918,3154,Type a,Type b
24918,22600,Type a,Type a
24918,8875,Type a,Type a
24919,16009,Type a,Type a
24919,1269,Type a,Type a
24919,19434,Type a,Type a
24920,8045,Type b,Type a
24920,2943,Type b,Type b
24920,1944,Type b,Type a
24921,21170,Type b,Type a
24921,1949,Type b,Type b
24921,21736,Type b,Type a
24922,4432,Type b,Type b
24922,4537,Type b,Type a
24922,11532,Type b,Type b
24923,2131,Type a,Type b
24923,568,Type a,Type b
24923,18510,Type a,Type b
24924,10171,Type a,Type a
24924,2680,Type a,Type a
24924,11388,Type a,Type b
24925,10467,Type b,Type b
24925,18,Type b,Type b
24925,9445,Type b,Type a
24926,5,Type a,Type b
24926,3584,Type a,Type a
24926,820,Type a,Type b
24927,18711,Type a,Type b
24927,22994,Type a,Type a
24927,11028,Type a,Type a
24928,767,Type a,Type b
24928,17368,Type a,Type b
24928,8777,Type a,Type a
24929,3302,Type a,Type a
24929,352,Type a,Type a
24929,12032,Type a,Type a
24930,8639,Type b,Type a
24930,368,Type b,Type b
24930,5195,Type b,Type a
24931,261,Type a,Type a
24931,3252,Type a,Type b
24931,523,Type a,Type b
24932,19044,Type a,Type b
24932,1951,Type a,Type a
24932,13106,Type a,Type a
24933,9858,Type a,Type a
24933,31,Type a,Type a
24933,580,Type a,Type a
24934,12312,Type b,Type a
24934,104,Type b,Type b
24934,1639,Type b,Type a
24935,12581,Type b,Type a
24935,24506,Type b,Type a
24935,2,Type b,Type a
24936,145,Type b,Type a
24936,19384,Type b,Type b
24936,1754,Type b,Type b
24937,3822,Type b,Type a
24937,2299,Type b,Type b
24937,2810,Type b,Type b
24938,212,Type b,Type a
24938,9003,Type b,Type a
24938,12168,Type b,Type b
24939,13,Type a,Type b
24939,9912,Type a,Type a
24939,24891,Type a,Type a
24940,10394,Type a,Type a
24940,10979,Type a,Type a
24940,326,Type a,Type a
24941,3199,Type a,Type a
24941,25,Type a,Type b
24941,15025,Type a,Type a
24942,21889,Type b,Type b
24942,6024,Type b,Type b
24942,63,Type b,Type b
24943,14342,Type a,Type a
24943,15945,Type a,Type b
24943,7394,Type a,Type a
24944,2956,Type b,Type a
24944,4413,Type b,Type b
24944,342,Type b,Type b
24945,526,Type a,Type a
24945,1767,Type a,Type b
24945,7765,Type a,Type b
24946,11485,Type b,Type b
24946,8649,Type b,Type a
24946,1018,Type b,Type b
24947,16696,Type a,Type b
24947,16289,Type a,Type b
24947,24397,Type a,Type b
24948,2120,Type a,Type b
24948,23429,Type a,Type a
24948,4508,Type a,Type b
24949,2,Type a,Type a
24949,7023,Type a,Type b
24949,2505,Type a,Type b
24950,4461,Type a,Type a
24950,1254,Type a,Type a
24950,2161,Type a,Type a
24951,1679,Type a,Type a
24951,17147,Type a,Type b
24951,10438,Type a,Type b
24952,7985,Type a,Type a
24952,129,Type a,Type a
24952,1,Type a,Type b
24953,23339,Type b,Type b
24953,9377,Type b,Type b
24953,611,Type b,Type a
24954,14221,Type a,Type b
24954,2409,Type a,Type a
24954,11921,Type a,Type a
24955,3938,Type b,Type a
24955,2455,Type b,Type a
24955,32,Type b,Type b
24956,4305,Type b,Type b
24956,1982,Type b,Type a
24956,13788,Type b,Type b
24957,1,Type a,Type b
24957,14296,Type a,Type b
24957,1498,Type a,Type a
24958,2319,Type b,Type a
24958,22966,Type b,Type a
24958,1,Type b,Type b
24959,368,Type b,Type b
24959,2084,Type b,Type b
24959,20619,Type b,Type a
24960,4527,Type a,Type b
24960,7594,Type a,Type a
24960,24372,Type a,Type a
24961,2220,Type b,Type a
24961,7065,Type b,Type a
24961,6990,Type b,Type a
24962,29,Type a,Type a
24962,6643,Type a,Type b
24962,6403,Type a,Type a
24963,21543,Type a,Type b
24963,112,Type a,Type b
24963,11015,Type a,Type b
24964,1131,Type b,Type a
24964,2738,Type b,Type a
24964,646,Type b,Type a
24965,4034,Type b,Type a
24965,3377,Type b,Type a
24965,0,Type b,Type a
24966,16329,Type a,Type a
24966,8341,Type a,Type a
24966,13924,Type a,Type a
24967,18053,Type b,Type a
24967,15418,Type b,Type a
24967,6078,Type b,Type b
24968,5708,Type a,Type b
24968,17833,Type a,Type b
24968,5628,Type a,Type a
24969,2361,Type a,Type a
24969,13255,Type a,Type a
24969,1093,Type a,Type a
24970,5612,Type a,Type a
24970,20266,Type a,Type a
24970,74,Type a,Type a
24971,20355,Type a,Type a
24971,29,Type a,Type a
24971,47,Type a,Type a
24972,262,Type a,Type a
24972,1773,Type a,Type a
24972,260,Type a,Type a
24973,5597,Type a,Type a
24973,14762,Type a,Type a
24973,18443,Type a,Type b
24974,437,Type a,Type a
24974,63,Type a,Type b
24974,2999,Type a,Type a
24975,2183,Type a,Type b
24975,7893,Type a,Type a
24975,17484,Type a,Type a
24976,12481,Type a,Type b
24976,13227,Type a,Type b
24976,5057,Type a,Type b
24977,681,Type b,Type b
24977,1655,Type b,Type a
24977,16882,Type b,Type a
24978,23945,Type a,Type b
24978,1811,Type a,Type a
24978,8711,Type a,Type a
24979,3969,Type a,Type b
24979,7922,Type a,Type b
24979,5928,Type a,Type b
24980,14284,Type a,Type a
24980,726,Type a,Type a
24980,58,Type a,Type b
24981,18942,Type a,Type b
24981,1215,Type a,Type a
24981,4745,Type a,Type b
24982,3589,Type b,Type a
24982,18515,Type b,Type b
24982,2521,Type b,Type b
24983,508,Type a,Type b
24983,9616,Type a,Type b
24983,14113,Type a,Type a
24984,211,Type a,Type b
24984,16324,Type a,Type b
24984,481,Type a,Type b
24985,110,Type a,Type a
24985,1574,Type a,Type a
24985,743,Type a,Type b
24986,8,Type b,Type a
24986,18448,Type b,Type b
24986,47,Type b,Type a
24987,4585,Type b,Type a
24987,23100,Type b,Type a
24987,2650,Type b,Type a
24988,6,Type b,Type a
24988,520,Type b,Type a
24988,23881,Type b,Type b
24989,128,Type b,Type b
24989,4453,Type b,Type a
24989,11977,Type b,Type a
24990,1830,Type a,Type a
24990,9217,Type a,Type b
24990,24,Type a,Type b
24991,19877,Type b,Type b
24991,14239,Type b,Type a
24991,20659,Type b,Type a
24992,21594,Type a,Type b
24992,8565,Type a,Type b
24992,9102,Type a,Type b
24993,2,Type a,Type a
24993,15103,Type a,Type a
24993,19,Type a,Type a
24994,22792,Type a,Type a
24994,46,Type a,Type a
24994,2388,Type a,Type a
24995,30,Type a,Type b
24995,347,Type a,Type b
24995,10376,Type a,Type b
24996,53,Type b,Type a
24996,23800,Type b,Type a
24996,9267,Type b,Type b
24997,354,Type a,Type b
24997,16110,Type a,Type b
24997,4235,Type a,Type a
24998,10007,Type a,Type b
24998,12,Type a,Type b
24998,206,Type a,Type a
24999,195,Type a,Type a
24999,2242,Type a,Type b
24999,6688,Type a,Type a
25000,856,Type a,Type b
25000,18237,Type a,Type b
25000,638,Type a,Type b
25001,8768,Type a,Type a
25001,10004,Type a,Type b
25001,22206,Type a,Type a
25002,5203,Type a,Type a
25002,298,Type a,Type b
25002,15929,Type a,Type b
25003,14178,Type a,Type b
25003,3220,Type a,Type b
25003,5231,Type a,Type a
25004,2,Type b,Type a
25004,289,Type b,Type b
25004,17925,Type b,Type b
25005,11472,Type a,Type b
25005,6160,Type a,Type a
25005,8701,Type a,Type a
25006,169,Type b,Type a
25006,874,Type b,Type b
25006,19963,Type b,Type a
25007,2,Type a,Type a
25007,15848,Type a,Type b
25007,5369,Type a,Type b
25008,17336,Type b,Type a
25008,14552,Type b,Type b
25008,12657,Type b,Type b
25009,22632,Type b,Type a
25009,2,Type b,Type a
25009,9184,Type b,Type b
25010,19346,Type a,Type b
25010,5135,Type a,Type b
25010,10956,Type a,Type a
25011,18849,Type a,Type a
25011,14545,Type a,Type a
25011,2786,Type a,Type b
25012,1498,Type b,Type a
25012,13873,Type b,Type b
25012,19861,Type b,Type b
25013,246,Type a,Type a
25013,1584,Type a,Type b
25013,11,Type a,Type b
25014,580,Type a,Type a
25014,2845,Type a,Type a
25014,2452,Type a,Type b
25015,11439,Type b,Type a
25015,131,Type b,Type b
25015,2574,Type b,Type a
25016,8257,Type b,Type a
25016,8160,Type b,Type a
25016,1121,Type b,Type a
25017,95,Type a,Type a
25017,10249,Type a,Type b
25017,44,Type a,Type b
25018,22159,Type b,Type a
25018,22201,Type b,Type b
25018,6093,Type b,Type a
25019,0,Type a,Type a
25019,16842,Type a,Type b
25019,17250,Type a,Type a
25020,3151,Type b,Type a
25020,80,Type b,Type b
25020,109,Type b,Type a
25021,19279,Type b,Type a
25021,13373,Type b,Type b
25021,8353,Type b,Type b
25022,1791,Type a,Type a
25022,527,Type a,Type a
25022,269,Type a,Type b
25023,4008,Type a,Type b
25023,17725,Type a,Type b
25023,93,Type a,Type a
25024,6667,Type a,Type b
25024,193,Type a,Type a
25024,4720,Type a,Type b
25025,7016,Type a,Type b
25025,88,Type a,Type b
25025,9651,Type a,Type a
25026,4503,Type b,Type b
25026,21384,Type b,Type a
25026,1933,Type b,Type a
25027,17932,Type a,Type a
25027,21548,Type a,Type a
25027,13434,Type a,Type b
25028,3696,Type b,Type a
25028,257,Type b,Type a
25028,13235,Type b,Type b
25029,17,Type b,Type a
25029,3346,Type b,Type a
25029,966,Type b,Type b
25030,21521,Type a,Type a
25030,302,Type a,Type a
25030,4029,Type a,Type b
25031,18665,Type a,Type a
25031,150,Type a,Type a
25031,1857,Type a,Type b
25032,2526,Type a,Type a
25032,1438,Type a,Type a
25032,4597,Type a,Type a
25033,2556,Type a,Type a
25033,3404,Type a,Type a
25033,101,Type a,Type a
25034,0,Type a,Type a
25034,1086,Type a,Type a
25034,428,Type a,Type a
25035,17294,Type a,Type a
25035,72,Type a,Type a
25035,984,Type a,Type a
25036,2215,Type a,Type b
25036,768,Type a,Type a
25036,10118,Type a,Type b
25037,27,Type a,Type b
25037,7562,Type a,Type b
25037,805,Type a,Type a
25038,13517,Type b,Type b
25038,11824,Type b,Type a
25038,5517,Type b,Type b
25039,367,Type a,Type a
25039,2246,Type a,Type b
25039,1227,Type a,Type b
25040,479,Type a,Type a
25040,5794,Type a,Type b
25040,191,Type a,Type a
25041,11028,Type a,Type a
25041,85,Type a,Type a
25041,24563,Type a,Type a
25042,13039,Type b,Type a
25042,1012,Type b,Type a
25042,19903,Type b,Type b
25043,2790,Type a,Type a
25043,43,Type a,Type b
25043,4598,Type a,Type a
25044,1318,Type a,Type a
25044,8004,Type a,Type a
25044,6392,Type a,Type b
25045,21,Type b,Type a
25045,654,Type b,Type a
25045,712,Type b,Type b
25046,2741,Type a,Type b
25046,1884,Type a,Type b
25046,13168,Type a,Type a
25047,11979,Type a,Type a
25047,2191,Type a,Type a
25047,6294,Type a,Type a
25048,2220,Type a,Type a
25048,3791,Type a,Type b
25048,1049,Type a,Type a
25049,403,Type a,Type b
25049,19303,Type a,Type a
25049,726,Type a,Type a
25050,22461,Type a,Type a
25050,10876,Type a,Type b
25050,7702,Type a,Type a
25051,17859,Type b,Type b
25051,3,Type b,Type b
25051,319,Type b,Type b
25052,19175,Type a,Type b
25052,8914,Type a,Type a
25052,4,Type a,Type b
25053,954,Type a,Type a
25053,0,Type a,Type a
25053,18664,Type a,Type b
25054,11996,Type a,Type a
25054,22913,Type a,Type a
25054,175,Type a,Type a
25055,959,Type a,Type a
25055,85,Type a,Type a
25055,7371,Type a,Type a
25056,679,Type a,Type a
25056,21657,Type a,Type a
25056,236,Type a,Type a
25057,3134,Type a,Type b
25057,2382,Type a,Type a
25057,4644,Type a,Type a
25058,4028,Type b,Type a
25058,163,Type b,Type a
25058,2,Type b,Type a
25059,22247,Type b,Type b
25059,72,Type b,Type a
25059,823,Type b,Type b
25060,8261,Type b,Type b
25060,7525,Type b,Type a
25060,3416,Type b,Type b
25061,4814,Type a,Type a
25061,2486,Type a,Type b
25061,17131,Type a,Type b
25062,4995,Type a,Type a
25062,6188,Type a,Type a
25062,12669,Type a,Type b
25063,0,Type b,Type a
25063,7699,Type b,Type a
25063,2550,Type b,Type b
25064,12006,Type a,Type a
25064,806,Type a,Type a
25064,1403,Type a,Type a
25065,11353,Type a,Type a
25065,6561,Type a,Type a
25065,20859,Type a,Type b
25066,136,Type a,Type b
25066,10630,Type a,Type b
25066,7593,Type a,Type b
25067,5415,Type a,Type a
25067,3704,Type a,Type a
25067,18674,Type a,Type b
25068,11996,Type a,Type a
25068,694,Type a,Type b
25068,16717,Type a,Type a
25069,900,Type b,Type a
25069,9218,Type b,Type a
25069,4695,Type b,Type b
25070,32,Type a,Type b
25070,18262,Type a,Type a
25070,407,Type a,Type b
25071,12700,Type b,Type a
25071,10332,Type b,Type a
25071,6944,Type b,Type b
25072,4487,Type b,Type a
25072,5490,Type b,Type b
25072,82,Type b,Type b
25073,177,Type a,Type a
25073,14927,Type a,Type a
25073,135,Type a,Type a
25074,14849,Type b,Type b
25074,460,Type b,Type a
25074,3829,Type b,Type a
25075,238,Type a,Type a
25075,1102,Type a,Type a
25075,2,Type a,Type a
25076,10516,Type b,Type a
25076,2743,Type b,Type b
25076,5201,Type b,Type b
25077,57,Type b,Type b
25077,677,Type b,Type b
25077,264,Type b,Type b
25078,12315,Type a,Type a
25078,21217,Type a,Type b
25078,166,Type a,Type a
25079,5636,Type b,Type b
25079,7790,Type b,Type b
25079,22472,Type b,Type b
25080,1721,Type b,Type a
25080,85,Type b,Type a
25080,124,Type b,Type b
25081,1410,Type a,Type b
25081,2672,Type a,Type b
25081,354,Type a,Type b
25082,14480,Type a,Type b
25082,24775,Type a,Type b
25082,14054,Type a,Type b
25083,362,Type a,Type a
25083,11279,Type a,Type b
25083,29,Type a,Type a
25084,2948,Type a,Type a
25084,13378,Type a,Type b
25084,6538,Type a,Type a
25085,16434,Type a,Type a
25085,216,Type a,Type a
25085,9297,Type a,Type b
25086,337,Type b,Type a
25086,21402,Type b,Type b
25086,3541,Type b,Type b
25087,6124,Type b,Type b
25087,22546,Type b,Type b
25087,8704,Type b,Type b
25088,24998,Type b,Type a
25088,407,Type b,Type b
25088,477,Type b,Type b
25089,35,Type b,Type b
25089,6899,Type b,Type a
25089,181,Type b,Type a
25090,712,Type b,Type b
25090,190,Type b,Type a
25090,7082,Type b,Type a
25091,3988,Type b,Type a
25091,11582,Type b,Type a
25091,17,Type b,Type a
25092,1076,Type a,Type a
25092,12616,Type a,Type a
25092,3888,Type a,Type a
25093,4,Type a,Type b
25093,12219,Type a,Type a
25093,875,Type a,Type a
25094,16173,Type a,Type a
25094,239,Type a,Type b
25094,12400,Type a,Type a
25095,2023,Type b,Type a
25095,11014,Type b,Type a
25095,972,Type b,Type b
25096,1214,Type a,Type b
25096,581,Type a,Type a
25096,21150,Type a,Type b
25097,1819,Type a,Type b
25097,13977,Type a,Type b
25097,8,Type a,Type a
25098,74,Type a,Type a
25098,2328,Type a,Type b
25098,20937,Type a,Type b
25099,17836,Type b,Type b
25099,2261,Type b,Type b
25099,2862,Type b,Type a
25100,19367,Type a,Type b
25100,12606,Type a,Type b
25100,268,Type a,Type a
25101,689,Type a,Type a
25101,347,Type a,Type b
25101,68,Type a,Type a
25102,110,Type a,Type a
25102,5017,Type a,Type b
25102,5864,Type a,Type a
25103,3002,Type a,Type a
25103,4268,Type a,Type a
25103,4091,Type a,Type a
25104,2187,Type a,Type a
25104,29,Type a,Type a
25104,1356,Type a,Type a
25105,10270,Type b,Type b
25105,10547,Type b,Type b
25105,5577,Type b,Type a
25106,21959,Type b,Type a
25106,4920,Type b,Type b
25106,1332,Type b,Type a
25107,947,Type a,Type a
25107,24101,Type a,Type a
25107,17357,Type a,Type b
25108,10099,Type a,Type b
25108,824,Type a,Type b
25108,1484,Type a,Type b
25109,384,Type b,Type b
25109,3733,Type b,Type a
25109,21292,Type b,Type b
25110,743,Type b,Type b
25110,2319,Type b,Type a
25110,7501,Type b,Type b
25111,691,Type a,Type b
25111,7028,Type a,Type a
25111,3221,Type a,Type b
25112,1511,Type a,Type b
25112,6975,Type a,Type b
25112,2548,Type a,Type b
25113,23,Type b,Type a
25113,2131,Type b,Type b
25113,1669,Type b,Type a
25114,63,Type a,Type b
25114,8959,Type a,Type b
25114,24313,Type a,Type b
25115,11159,Type a,Type a
25115,186,Type a,Type a
25115,13705,Type a,Type b
25116,21018,Type a,Type b
25116,22985,Type a,Type a
25116,5746,Type a,Type a
25117,14183,Type a,Type b
25117,2,Type a,Type a
25117,1,Type a,Type b
25118,10336,Type a,Type a
25118,8599,Type a,Type b
25118,2974,Type a,Type a
25119,874,Type a,Type b
25119,7637,Type a,Type b
25119,16261,Type a,Type b
25120,20116,Type a,Type a
25120,3318,Type a,Type a
25120,910,Type a,Type b
25121,21433,Type a,Type b
25121,5712,Type a,Type a
25121,9070,Type a,Type a
25122,21972,Type b,Type a
25122,2767,Type b,Type b
25122,5633,Type b,Type b
25123,3801,Type b,Type a
25123,479,Type b,Type a
25123,15505,Type b,Type a
25124,12071,Type a,Type b
25124,711,Type a,Type a
25124,5149,Type a,Type a
25125,7820,Type a,Type b
25125,14297,Type a,Type a
25125,3171,Type a,Type a
25126,3146,Type a,Type b
25126,933,Type a,Type a
25126,20689,Type a,Type a
25127,70,Type b,Type a
25127,11629,Type b,Type a
25127,3609,Type b,Type a
25128,1085,Type b,Type a
25128,6698,Type b,Type a
25128,4676,Type b,Type a
25129,7707,Type a,Type b
25129,312,Type a,Type b
25129,9396,Type a,Type a
25130,22258,Type a,Type a
25130,787,Type a,Type a
25130,160,Type a,Type a
25131,3177,Type a,Type a
25131,3549,Type a,Type b
25131,1113,Type a,Type b
25132,14873,Type b,Type b
25132,1502,Type b,Type b
25132,5127,Type b,Type a
25133,20729,Type a,Type b
25133,494,Type a,Type b
25133,7711,Type a,Type a
25134,17504,Type b,Type a
25134,5667,Type b,Type a
25134,6609,Type b,Type a
25135,12387,Type b,Type a
25135,14361,Type b,Type b
25135,265,Type b,Type a
25136,1509,Type b,Type a
25136,6327,Type b,Type b
25136,1218,Type b,Type b
25137,20148,Type a,Type a
25137,22239,Type a,Type a
25137,4970,Type a,Type b
25138,669,Type b,Type b
25138,1405,Type b,Type a
25138,5285,Type b,Type a
25139,8,Type b,Type a
25139,7157,Type b,Type b
25139,353,Type b,Type b
25140,6799,Type a,Type a
25140,15424,Type a,Type a
25140,1010,Type a,Type a
25141,321,Type b,Type a
25141,11,Type b,Type b
25141,1500,Type b,Type a
25142,18443,Type a,Type b
25142,21520,Type a,Type a
25142,1888,Type a,Type b
25143,12349,Type b,Type a
25143,16069,Type b,Type a
25143,3553,Type b,Type b
25144,2721,Type a,Type a
25144,15415,Type a,Type a
25144,6119,Type a,Type a
25145,8,Type b,Type a
25145,4558,Type b,Type b
25145,2158,Type b,Type a
25146,4037,Type b,Type a
25146,3450,Type b,Type a
25146,232,Type b,Type b
25147,659,Type a,Type a
25147,17,Type a,Type a
25147,11092,Type a,Type a
25148,5,Type b,Type b
25148,9504,Type b,Type b
25148,66,Type b,Type b
25149,16683,Type a,Type b
25149,16675,Type a,Type b
25149,4961,Type a,Type b
25150,4498,Type b,Type a
25150,16274,Type b,Type a
25150,574,Type b,Type a
25151,5002,Type b,Type a
25151,242,Type b,Type b
25151,3442,Type b,Type a
25152,39,Type b,Type b
25152,9256,Type b,Type a
25152,3074,Type b,Type a
25153,1212,Type b,Type a
25153,4419,Type b,Type a
25153,13295,Type b,Type a
25154,1034,Type a,Type a
25154,363,Type a,Type b
25154,23,Type a,Type a
25155,8160,Type a,Type a
25155,7181,Type a,Type b
25155,18903,Type a,Type a
25156,466,Type b,Type b
25156,4898,Type b,Type b
25156,2642,Type b,Type b
25157,262,Type a,Type a
25157,8158,Type a,Type a
25157,17937,Type a,Type b
25158,3681,Type b,Type b
25158,2,Type b,Type a
25158,1088,Type b,Type b
25159,1454,Type a,Type b
25159,2705,Type a,Type a
25159,39,Type a,Type b
25160,18,Type a,Type b
25160,2939,Type a,Type a
25160,11119,Type a,Type b
25161,4963,Type a,Type b
25161,7278,Type a,Type b
25161,19503,Type a,Type a
25162,1414,Type b,Type b
25162,354,Type b,Type b
25162,13189,Type b,Type a
25163,10056,Type a,Type b
25163,8369,Type a,Type b
25163,14301,Type a,Type a
25164,1109,Type a,Type a
25164,7157,Type a,Type b
25164,666,Type a,Type a
25165,129,Type b,Type a
25165,698,Type b,Type a
25165,10171,Type b,Type a
25166,1834,Type b,Type a
25166,141,Type b,Type a
25166,5,Type b,Type b
25167,9996,Type a,Type a
25167,16651,Type a,Type a
25167,9568,Type a,Type a
25168,4988,Type b,Type b
25168,1174,Type b,Type a
25168,1646,Type b,Type a
25169,290,Type a,Type a
25169,125,Type a,Type a
25169,2,Type a,Type a
25170,193,Type a,Type a
25170,9500,Type a,Type a
25170,4850,Type a,Type a
25171,15269,Type b,Type b
25171,5227,Type b,Type b
25171,5,Type b,Type b
25172,22584,Type a,Type b
25172,24,Type a,Type b
25172,8,Type a,Type a
25173,14259,Type b,Type b
25173,14001,Type b,Type b
25173,9418,Type b,Type a
25174,815,Type a,Type a
25174,6316,Type a,Type a
25174,2333,Type a,Type a
25175,76,Type a,Type b
25175,768,Type a,Type a
25175,2082,Type a,Type a
25176,3,Type b,Type b
25176,407,Type b,Type b
25176,222,Type b,Type b
25177,14393,Type a,Type b
25177,6531,Type a,Type b
25177,1275,Type a,Type b
25178,1928,Type a,Type b
25178,3225,Type a,Type a
25178,19143,Type a,Type b
25179,9368,Type a,Type a
25179,4896,Type a,Type a
25179,10570,Type a,Type a
25180,2977,Type b,Type a
25180,9457,Type b,Type a
25180,16369,Type b,Type b
25181,115,Type a,Type a
25181,119,Type a,Type a
25181,5252,Type a,Type b
25182,2,Type b,Type a
25182,14507,Type b,Type a
25182,191,Type b,Type a
25183,6571,Type b,Type b
25183,2983,Type b,Type a
25183,9432,Type b,Type a
25184,22792,Type a,Type a
25184,1481,Type a,Type a
25184,9142,Type a,Type a
25185,1,Type b,Type b
25185,363,Type b,Type b
25185,1982,Type b,Type a
25186,5376,Type b,Type b
25186,292,Type b,Type a
25186,1218,Type b,Type b
25187,669,Type a,Type b
25187,5692,Type a,Type a
25187,1285,Type a,Type a
25188,1071,Type a,Type a
25188,18622,Type a,Type b
25188,3811,Type a,Type b
25189,24209,Type a,Type a
25189,7189,Type a,Type b
25189,1140,Type a,Type b
25190,2594,Type a,Type b
25190,4106,Type a,Type b
25190,5959,Type a,Type b
25191,20201,Type b,Type b
25191,8,Type b,Type a
25191,322,Type b,Type a
25192,48,Type a,Type a
25192,0,Type a,Type a
25192,4938,Type a,Type b
25193,20070,Type a,Type a
25193,8420,Type a,Type a
25193,15130,Type a,Type a
25194,4227,Type a,Type b
25194,7463,Type a,Type b
25194,19937,Type a,Type b
25195,9280,Type a,Type a
25195,6599,Type a,Type a
25195,5318,Type a,Type b
25196,25131,Type b,Type a
25196,20336,Type b,Type a
25196,12281,Type b,Type b
25197,9726,Type a,Type b
25197,2585,Type a,Type a
25197,310,Type a,Type a
25198,3722,Type a,Type b
25198,2811,Type a,Type a
25198,564,Type a,Type a
25199,21252,Type a,Type b
25199,20876,Type a,Type b
25199,18111,Type a,Type a
25200,4207,Type a,Type a
25200,2,Type a,Type a
25200,13271,Type a,Type b
25201,20132,Type b,Type a
25201,18126,Type b,Type b
25201,9304,Type b,Type b
25202,447,Type b,Type a
25202,13908,Type b,Type a
25202,9619,Type b,Type a
25203,3974,Type a,Type b
25203,7373,Type a,Type a
25203,217,Type a,Type a
25204,4,Type b,Type b
25204,19159,Type b,Type b
25204,20311,Type b,Type b
25205,4830,Type a,Type a
25205,7635,Type a,Type a
25205,2113,Type a,Type b
25206,2430,Type a,Type a
25206,3349,Type a,Type a
25206,129,Type a,Type a
25207,1561,Type a,Type a
25207,2576,Type a,Type a
25207,320,Type a,Type a
25208,3659,Type b,Type b
25208,6548,Type b,Type a
25208,788,Type b,Type b
25209,5047,Type a,Type b
25209,599,Type a,Type b
25209,35,Type a,Type b
25210,995,Type a,Type a
25210,5065,Type a,Type b
25210,6783,Type a,Type b
25211,265,Type b,Type a
25211,17601,Type b,Type b
25211,17082,Type b,Type a
25212,18431,Type a,Type b
25212,2492,Type a,Type b
25212,14487,Type a,Type a
25213,5376,Type b,Type b
25213,18,Type b,Type b
25213,14697,Type b,Type b
25214,235,Type b,Type a
25214,4766,Type b,Type a
25214,119,Type b,Type a
25215,4612,Type a,Type a
25215,10570,Type a,Type a
25215,217,Type a,Type a
25216,18,Type a,Type b
25216,2220,Type a,Type a
25216,2915,Type a,Type b
25217,303,Type b,Type b
25217,220,Type b,Type a
25217,1561,Type b,Type a
25218,11734,Type a,Type b
25218,1277,Type a,Type a
25218,1543,Type a,Type a
25219,11,Type b,Type b
25219,831,Type b,Type b
25219,17608,Type b,Type a
25220,3262,Type a,Type a
25220,12868,Type a,Type a
25220,3568,Type a,Type a
25221,334,Type a,Type b
25221,20995,Type a,Type b
25221,25149,Type a,Type a
25222,14686,Type b,Type a
25222,12969,Type b,Type a
25222,91,Type b,Type b
25223,14955,Type b,Type a
25223,2,Type b,Type a
25223,1812,Type b,Type a
25224,24645,Type a,Type b
25224,6390,Type a,Type b
25224,13638,Type a,Type b
25225,123,Type b,Type b
25225,1474,Type b,Type a
25225,4268,Type b,Type a
25226,16882,Type b,Type a
25226,7724,Type b,Type a
25226,4198,Type b,Type b
25227,14249,Type b,Type a
25227,24317,Type b,Type b
25227,315,Type b,Type a
25228,23,Type b,Type a
25228,24026,Type b,Type b
25228,6306,Type b,Type a
25229,14439,Type b,Type a
25229,2182,Type b,Type a
25229,17056,Type b,Type b
25230,8,Type b,Type a
25230,538,Type b,Type b
25230,3413,Type b,Type a
25231,2220,Type a,Type a
25231,4534,Type a,Type a
25231,1088,Type a,Type b
25232,1702,Type a,Type a
25232,22160,Type a,Type a
25232,26,Type a,Type b
25233,1150,Type b,Type b
25233,18071,Type b,Type b
25233,5557,Type b,Type a
25234,5337,Type b,Type a
25234,17443,Type b,Type b
25234,16254,Type b,Type a
25235,4952,Type b,Type a
25235,2089,Type b,Type a
25235,2763,Type b,Type a
25236,5628,Type a,Type a
25236,11534,Type a,Type a
25236,16156,Type a,Type a
25237,2043,Type b,Type a
25237,5042,Type b,Type a
25237,3981,Type b,Type a
25238,24,Type a,Type b
25238,184,Type a,Type a
25238,8685,Type a,Type a
25239,19835,Type a,Type b
25239,121,Type a,Type a
25239,895,Type a,Type b
25240,17281,Type b,Type b
25240,5,Type b,Type b
25240,551,Type b,Type a
25241,1752,Type a,Type a
25241,2607,Type a,Type b
25241,5056,Type a,Type b
25242,16647,Type b,Type b
25242,1138,Type b,Type b
25242,6336,Type b,Type b
25243,1376,Type b,Type b
25243,5046,Type b,Type a
25243,3997,Type b,Type b
25244,361,Type a,Type a
25244,760,Type a,Type a
25244,22350,Type a,Type b
25245,19,Type a,Type a
25245,22306,Type a,Type b
25245,15703,Type a,Type a
25246,372,Type b,Type b
25246,295,Type b,Type a
25246,11917,Type b,Type a
25247,76,Type a,Type b
25247,23,Type a,Type a
25247,7083,Type a,Type a
25248,712,Type a,Type b
25248,15053,Type a,Type b
25248,4497,Type a,Type a
25249,79,Type a,Type a
25249,13039,Type a,Type a
25249,1000,Type a,Type a
25250,13968,Type a,Type b
25250,19572,Type a,Type a
25250,22402,Type a,Type a
25251,11493,Type b,Type a
25251,1562,Type b,Type b
25251,5522,Type b,Type a
25252,3754,Type a,Type a
25252,563,Type a,Type a
