# Network nodes data
# Layout: spring
# N: 28004, m: 3
# h: 0.7, f_a: 0.55
# Generated: 2026-04-09T15:34:27.863088
node_id,node_type,in_degree,out_degree 
15639,Type b,1,3
15640,Type a,0,3
15641,Type a,2,3
15642,Type a,0,3
15643,Type a,3,3
15644,Type b,0,3
15645,Type b,0,3
15646,Type a,2,3
15647,Type a,0,3
15648,Type b,0,3
15649,Type b,2,3
15650,Type b,1,3
15651,Type b,0,3
15652,Type b,0,3
15653,Type b,1,3
15654,Type b,0,3
15655,Type a,2,3
15656,Type b,0,3
15657,Type a,1,3
15658,Type b,1,3
15659,Type b,0,3
15660,Type a,1,3
15661,Type a,0,3
15662,Type b,0,3
15663,Type b,1,3
15664,Type a,0,3
15665,Type b,1,3
15666,Type a,2,3
15667,Type b,0,3
15668,Type b,1,3
15669,Type b,1,3
15670,Type a,0,3
15671,Type a,0,3
15672,Type b,0,3
15673,Type b,2,3
15674,Type b,2,3
15675,Type b,0,3
15676,Type b,2,3
15677,Type a,0,3
15678,Type b,0,3
15679,Type b,3,3
15680,Type b,1,3
15681,Type a,0,3
15682,Type a,1,3
15683,Type b,4,3
15684,Type b,1,3
15685,Type a,2,3
15686,Type a,0,3
15687,Type b,1,3
15688,Type b,1,3
15689,Type b,0,3
15690,Type a,1,3
15691,Type a,2,3
15692,Type b,1,3
15693,Type a,2,3
15694,Type b,1,3
15695,Type b,2,3
15696,Type b,0,3
15697,Type a,0,3
15698,Type a,1,3
15699,Type a,0,3
15700,Type b,0,3
15701,Type b,2,3
15702,Type a,0,3
15703,Type a,5,3
15704,Type a,1,3
15705,Type a,0,3
15706,Type a,2,3
15707,Type a,0,3
15708,Type b,1,3
15709,Type b,1,3
15710,Type b,1,3
15711,Type b,0,3
15712,Type a,0,3
15713,Type a,0,3
15714,Type b,1,3
15715,Type a,2,3
15716,Type b,0,3
15717,Type a,1,3
15718,Type b,1,3
15719,Type a,2,3
15720,Type b,1,3
15721,Type b,1,3
15722,Type b,1,3
15723,Type a,1,3
15724,Type b,0,3
15725,Type a,0,3
15726,Type a,0,3
15727,Type a,0,3
15728,Type a,3,3
15729,Type a,1,3
15730,Type a,1,3
15731,Type a,0,3
15732,Type a,2,3
15733,Type a,0,3
15734,Type b,2,3
15735,Type b,1,3
15736,Type a,1,3
15737,Type a,2,3
15738,Type b,0,3
15739,Type a,0,3
15740,Type a,1,3
15741,Type a,1,3
15742,Type b,1,3
15743,Type b,0,3
15744,Type b,0,3
15745,Type b,1,3
15746,Type a,0,3
15747,Type a,0,3
15748,Type b,0,3
15749,Type a,0,3
15750,Type a,2,3
15751,Type b,1,3
15752,Type b,0,3
15753,Type a,0,3
15754,Type b,0,3
15755,Type a,1,3
15756,Type a,0,3
15757,Type a,1,3
15758,Type a,0,3
15759,Type b,1,3
15760,Type b,0,3
15761,Type a,0,3
15762,Type b,0,3
15763,Type b,1,3
15764,Type b,1,3
15765,Type a,0,3
15766,Type a,0,3
15767,Type a,0,3
15768,Type b,0,3
15769,Type b,1,3
15770,Type b,0,3
15771,Type a,2,3
15772,Type b,2,3
15773,Type a,1,3
15774,Type b,0,3
15775,Type a,2,3
15776,Type a,0,3
15777,Type a,1,3
15778,Type a,0,3
15779,Type a,0,3
15780,Type a,1,3
15781,Type a,1,3
15782,Type a,1,3
15783,Type a,0,3
15784,Type a,1,3
15785,Type b,0,3
15786,Type b,0,3
15787,Type b,0,3
15788,Type a,1,3
15789,Type b,0,3
15790,Type a,0,3
15791,Type b,0,3
15792,Type a,1,3
15793,Type a,0,3
15794,Type a,1,3
15795,Type b,3,3
15796,Type a,0,3
15797,Type b,0,3
15798,Type a,1,3
15799,Type b,0,3
15800,Type b,1,3
15801,Type a,2,3
15802,Type b,1,3
15803,Type a,3,3
15804,Type b,1,3
15805,Type b,1,3
15806,Type a,0,3
15807,Type a,0,3
15808,Type a,0,3
15809,Type a,0,3
15810,Type a,3,3
15811,Type a,3,3
15812,Type b,1,3
15813,Type b,1,3
15814,Type b,0,3
15815,Type b,2,3
15816,Type a,0,3
15817,Type a,2,3
15818,Type b,1,3
15819,Type b,0,3
15820,Type b,1,3
15821,Type b,0,3
15822,Type b,1,3
15823,Type a,2,3
15824,Type b,2,3
15825,Type a,1,3
15826,Type b,0,3
15827,Type b,1,3
15828,Type a,1,3
15829,Type b,0,3
15830,Type a,1,3
15831,Type a,0,3
15832,Type b,0,3
15833,Type b,0,3
15834,Type a,0,3
15835,Type b,1,3
15836,Type a,0,3
15837,Type a,1,3
15838,Type a,1,3
15839,Type a,1,3
15840,Type b,2,3
15841,Type b,1,3
15842,Type b,1,3
15843,Type a,2,3
15844,Type b,0,3
15845,Type a,1,3
15846,Type a,1,3
15847,Type a,0,3
15848,Type b,2,3
15849,Type a,2,3
15850,Type a,1,3
15851,Type a,0,3
15852,Type b,1,3
15853,Type a,2,3
15854,Type a,0,3
15855,Type a,0,3
15856,Type a,1,3
15857,Type b,1,3
15858,Type b,0,3
15859,Type a,0,3
15860,Type a,3,3
15861,Type a,2,3
15862,Type a,0,3
15863,Type a,0,3
15864,Type b,1,3
15865,Type a,1,3
15866,Type a,2,3
15867,Type a,2,3
15868,Type b,1,3
15869,Type b,1,3
15870,Type a,0,3
15871,Type a,5,3
15872,Type a,1,3
15873,Type a,2,3
15874,Type a,0,3
15875,Type a,0,3
15876,Type b,0,3
15877,Type b,0,3
15878,Type b,3,3
15879,Type b,0,3
15880,Type a,0,3
15881,Type a,1,3
15882,Type b,1,3
15883,Type b,1,3
15884,Type a,3,3
15885,Type b,0,3
15886,Type b,0,3
15887,Type a,0,3
15888,Type b,0,3
15889,Type b,1,3
15890,Type a,1,3
15891,Type b,1,3
15892,Type a,1,3
15893,Type a,1,3
15894,Type b,1,3
15895,Type a,2,3
15896,Type a,0,3
15897,Type b,0,3
15898,Type b,1,3
15899,Type b,0,3
15900,Type b,1,3
15901,Type b,0,3
15902,Type a,0,3
15903,Type b,1,3
15904,Type a,4,3
15905,Type b,1,3
15906,Type a,0,3
15907,Type b,0,3
15908,Type b,0,3
15909,Type a,1,3
15910,Type a,1,3
15911,Type b,1,3
15912,Type b,0,3
15913,Type a,0,3
15914,Type a,0,3
15915,Type a,0,3
15916,Type b,1,3
15917,Type a,0,3
15918,Type a,0,3
15919,Type b,0,3
15920,Type a,0,3
15921,Type a,1,3
15922,Type b,2,3
15923,Type a,0,3
15924,Type b,2,3
15925,Type a,2,3
15926,Type a,0,3
15927,Type a,0,3
15928,Type a,0,3
15929,Type b,2,3
15930,Type b,4,3
15931,Type b,1,3
15932,Type a,0,3
15933,Type b,0,3
15934,Type b,3,3
15935,Type a,1,3
15936,Type a,2,3
15937,Type a,0,3
15938,Type a,0,3
15939,Type b,0,3
15940,Type b,1,3
15941,Type b,0,3
15942,Type a,1,3
15943,Type b,0,3
15944,Type b,1,3
15945,Type b,1,3
15946,Type a,1,3
15947,Type b,0,3
15948,Type b,0,3
15949,Type a,0,3
15950,Type b,0,3
15951,Type a,2,3
15952,Type b,0,3
15953,Type b,1,3
15954,Type a,0,3
15955,Type b,1,3
15956,Type a,1,3
15957,Type b,0,3
15958,Type a,0,3
15959,Type a,0,3
15960,Type a,2,3
15961,Type b,0,3
15962,Type a,0,3
15963,Type a,0,3
15964,Type b,0,3
15965,Type a,1,3
15966,Type a,2,3
15967,Type a,0,3
15968,Type a,1,3
15969,Type b,1,3
15970,Type a,2,3
15971,Type a,1,3
15972,Type a,1,3
15973,Type a,0,3
15974,Type b,2,3
15975,Type b,1,3
15976,Type b,0,3
15977,Type a,0,3
15978,Type b,3,3
15979,Type a,0,3
15980,Type b,1,3
15981,Type a,0,3
15982,Type a,0,3
15983,Type b,0,3
15984,Type a,0,3
15985,Type b,1,3
15986,Type a,1,3
15987,Type b,0,3
15988,Type a,0,3
15989,Type a,0,3
15990,Type b,0,3
15991,Type a,1,3
15992,Type a,1,3
15993,Type a,0,3
15994,Type b,0,3
15995,Type a,0,3
15996,Type b,1,3
15997,Type b,0,3
15998,Type b,0,3
15999,Type b,1,3
16000,Type a,0,3
16001,Type a,3,3
16002,Type a,1,3
16003,Type a,0,3
16004,Type a,2,3
16005,Type a,2,3
16006,Type b,0,3
16007,Type a,0,3
16008,Type a,0,3
16009,Type a,2,3
16010,Type a,2,3
16011,Type a,2,3
16012,Type a,2,3
16013,Type b,2,3
16014,Type b,3,3
16015,Type a,0,3
16016,Type a,0,3
16017,Type b,0,3
16018,Type b,0,3
16019,Type b,1,3
16020,Type a,1,3
16021,Type a,4,3
16022,Type b,1,3
16023,Type a,0,3
16024,Type a,0,3
16025,Type b,0,3
16026,Type a,0,3
16027,Type a,0,3
16028,Type a,0,3
16029,Type b,0,3
16030,Type a,0,3
16031,Type b,1,3
16032,Type b,0,3
16033,Type a,0,3
16034,Type a,1,3
16035,Type a,0,3
16036,Type a,1,3
16037,Type a,0,3
16038,Type a,1,3
16039,Type b,2,3
16040,Type a,0,3
16041,Type a,0,3
16042,Type a,0,3
16043,Type a,0,3
16044,Type b,0,3
16045,Type b,0,3
16046,Type a,1,3
16047,Type a,0,3
16048,Type b,1,3
16049,Type b,1,3
16050,Type a,1,3
16051,Type a,0,3
16052,Type a,1,3
16053,Type b,2,3
16054,Type a,1,3
16055,Type b,2,3
16056,Type b,2,3
16057,Type a,0,3
16058,Type b,4,3
16059,Type a,0,3
16060,Type b,0,3
16061,Type b,1,3
16062,Type a,1,3
16063,Type a,1,3
16064,Type b,0,3
16065,Type b,0,3
16066,Type a,0,3
16067,Type a,1,3
16068,Type b,0,3
16069,Type a,3,3
16070,Type b,2,3
16071,Type a,0,3
16072,Type b,0,3
16073,Type a,1,3
16074,Type a,0,3
16075,Type a,0,3
16076,Type a,0,3
16077,Type b,1,3
16078,Type b,0,3
16079,Type a,2,3
16080,Type a,2,3
16081,Type a,5,3
16082,Type a,0,3
16083,Type b,0,3
16084,Type a,0,3
16085,Type a,0,3
16086,Type b,2,3
16087,Type a,0,3
16088,Type b,1,3
16089,Type b,0,3
16090,Type a,0,3
16091,Type a,1,3
16092,Type a,0,3
16093,Type b,0,3
16094,Type b,0,3
16095,Type a,0,3
16096,Type b,0,3
16097,Type b,2,3
16098,Type a,1,3
16099,Type a,0,3
16100,Type a,0,3
16101,Type a,0,3
16102,Type b,1,3
16103,Type a,1,3
16104,Type b,0,3
16105,Type a,0,3
16106,Type b,0,3
16107,Type b,0,3
16108,Type a,3,3
16109,Type a,3,3
16110,Type b,1,3
16111,Type b,1,3
16112,Type a,1,3
16113,Type b,0,3
16114,Type a,0,3
16115,Type a,0,3
16116,Type a,1,3
16117,Type a,1,3
16118,Type b,1,3
16119,Type a,2,3
16120,Type b,2,3
16121,Type a,1,3
16122,Type a,3,3
16123,Type b,0,3
16124,Type a,1,3
16125,Type b,2,3
16126,Type b,0,3
16127,Type a,0,3
16128,Type b,3,3
16129,Type b,0,3
16130,Type a,0,3
16131,Type b,2,3
16132,Type b,1,3
16133,Type a,1,3
16134,Type a,1,3
16135,Type a,0,3
16136,Type b,1,3
16137,Type a,2,3
16138,Type b,1,3
16139,Type a,1,3
16140,Type a,0,3
16141,Type a,2,3
16142,Type a,0,3
16143,Type b,1,3
16144,Type a,1,3
16145,Type a,1,3
16146,Type a,0,3
16147,Type a,0,3
16148,Type b,1,3
16149,Type b,1,3
16150,Type a,0,3
16151,Type b,2,3
16152,Type a,0,3
16153,Type b,0,3
16154,Type a,0,3
16155,Type a,0,3
16156,Type a,2,3
16157,Type b,1,3
16158,Type a,0,3
16159,Type a,0,3
16160,Type a,2,3
16161,Type b,0,3
16162,Type b,0,3
16163,Type a,0,3
16164,Type b,0,3
16165,Type b,1,3
16166,Type a,0,3
16167,Type a,0,3
16168,Type a,1,3
16169,Type a,0,3
16170,Type a,0,3
16171,Type a,0,3
16172,Type a,1,3
16173,Type a,1,3
16174,Type b,1,3
16175,Type b,3,3
16176,Type a,2,3
16177,Type a,6,3
16178,Type a,2,3
16179,Type a,3,3
16180,Type b,2,3
16181,Type b,1,3
16182,Type a,1,3
16183,Type b,0,3
16184,Type a,0,3
16185,Type a,0,3
16186,Type a,1,3
16187,Type a,0,3
16188,Type b,0,3
16189,Type a,1,3
16190,Type b,0,3
16191,Type b,0,3
16192,Type a,1,3
16193,Type b,1,3
16194,Type a,0,3
16195,Type a,1,3
16196,Type b,1,3
16197,Type b,0,3
16198,Type a,2,3
16199,Type b,0,3
16200,Type a,1,3
16201,Type a,2,3
16202,Type a,1,3
16203,Type a,0,3
16204,Type b,1,3
16205,Type a,0,3
16206,Type a,0,3
16207,Type b,4,3
16208,Type b,0,3
16209,Type b,0,3
16210,Type b,1,3
16211,Type b,0,3
16212,Type b,0,3
16213,Type b,0,3
16214,Type b,0,3
16215,Type a,0,3
16216,Type b,1,3
16217,Type a,1,3
16218,Type a,2,3
16219,Type b,1,3
16220,Type b,0,3
16221,Type a,2,3
16222,Type a,2,3
16223,Type b,2,3
16224,Type b,1,3
16225,Type a,2,3
16226,Type a,1,3
16227,Type b,0,3
16228,Type b,1,3
16229,Type a,1,3
16230,Type b,1,3
16231,Type a,0,3
16232,Type a,3,3
16233,Type b,4,3
16234,Type a,0,3
16235,Type a,0,3
16236,Type b,0,3
16237,Type b,0,3
16238,Type a,2,3
16239,Type a,0,3
16240,Type b,0,3
16241,Type a,0,3
16242,Type a,0,3
16243,Type b,0,3
16244,Type a,1,3
16245,Type a,1,3
16246,Type a,3,3
16247,Type b,1,3
16248,Type a,0,3
16249,Type a,2,3
16250,Type b,0,3
16251,Type a,1,3
16252,Type b,2,3
16253,Type a,1,3
16254,Type a,2,3
16255,Type a,0,3
16256,Type b,1,3
16257,Type a,1,3
16258,Type a,1,3
16259,Type b,1,3
16260,Type b,1,3
16261,Type b,5,3
16262,Type b,2,3
16263,Type a,0,3
16264,Type b,0,3
16265,Type a,0,3
16266,Type b,1,3
16267,Type b,1,3
16268,Type a,0,3
16269,Type a,5,3
16270,Type a,0,3
16271,Type b,0,3
16272,Type a,2,3
16273,Type a,0,3
16274,Type a,1,3
16275,Type b,0,3
16276,Type b,1,3
16277,Type a,0,3
16278,Type b,1,3
16279,Type b,0,3
16280,Type b,1,3
16281,Type b,0,3
16282,Type a,1,3
16283,Type a,1,3
16284,Type a,1,3
16285,Type b,1,3
16286,Type a,3,3
16287,Type a,3,3
16288,Type b,1,3
16289,Type b,2,3
16290,Type b,0,3
16291,Type b,0,3
16292,Type a,1,3
16293,Type a,0,3
16294,Type b,0,3
16295,Type a,0,3
16296,Type b,1,3
16297,Type b,0,3
16298,Type a,0,3
16299,Type b,1,3
16300,Type a,1,3
16301,Type a,0,3
16302,Type a,0,3
16303,Type b,0,3
16304,Type b,0,3
16305,Type a,1,3
16306,Type b,1,3
16307,Type a,0,3
16308,Type b,5,3
16309,Type a,0,3
16310,Type b,0,3
16311,Type a,0,3
16312,Type b,1,3
16313,Type b,0,3
16314,Type a,2,3
16315,Type b,0,3
16316,Type b,0,3
16317,Type b,0,3
16318,Type a,0,3
16319,Type b,0,3
16320,Type a,0,3
16321,Type a,0,3
16322,Type a,3,3
16323,Type b,0,3
16324,Type b,1,3
16325,Type a,2,3
16326,Type b,1,3
16327,Type a,0,3
16328,Type a,3,3
16329,Type a,1,3
16330,Type a,0,3
16331,Type b,2,3
16332,Type b,0,3
16333,Type a,1,3
16334,Type a,1,3
16335,Type a,0,3
16336,Type a,1,3
16337,Type a,0,3
16338,Type a,0,3
16339,Type a,0,3
16340,Type a,3,3
16341,Type b,0,3
16342,Type b,1,3
16343,Type b,0,3
16344,Type b,0,3
16345,Type b,0,3
16346,Type b,2,3
16347,Type b,1,3
16348,Type b,3,3
16349,Type a,2,3
16350,Type b,0,3
16351,Type b,3,3
16352,Type a,0,3
16353,Type b,0,3
16354,Type b,0,3
16355,Type b,1,3
16356,Type a,0,3
16357,Type a,0,3
16358,Type b,0,3
16359,Type a,1,3
16360,Type a,1,3
16361,Type b,3,3
16362,Type a,1,3
16363,Type b,0,3
16364,Type a,0,3
16365,Type a,0,3
16366,Type a,1,3
16367,Type a,0,3
16368,Type a,1,3
16369,Type b,5,3
16370,Type a,2,3
16371,Type a,0,3
16372,Type b,3,3
16373,Type a,0,3
16374,Type b,0,3
16375,Type b,1,3
16376,Type a,0,3
16377,Type b,0,3
16378,Type b,0,3
16379,Type a,2,3
16380,Type b,1,3
16381,Type a,0,3
16382,Type b,0,3
16383,Type b,3,3
16384,Type b,0,3
16385,Type b,0,3
16386,Type b,1,3
16387,Type b,2,3
16388,Type a,1,3
16389,Type a,2,3
16390,Type a,0,3
16391,Type a,1,3
16392,Type a,2,3
16393,Type a,0,3
16394,Type b,2,3
16395,Type a,1,3
16396,Type b,0,3
16397,Type a,0,3
16398,Type b,1,3
16399,Type b,0,3
16400,Type b,0,3
16401,Type b,0,3
16402,Type a,0,3
16403,Type b,2,3
16404,Type a,2,3
16405,Type a,0,3
16406,Type a,0,3
16407,Type a,0,3
16408,Type b,0,3
16409,Type b,1,3
16410,Type a,0,3
16411,Type a,1,3
16412,Type b,0,3
16413,Type b,1,3
16414,Type a,2,3
16415,Type b,1,3
16416,Type a,1,3
16417,Type b,1,3
16418,Type b,1,3
16419,Type b,2,3
16420,Type a,0,3
16421,Type a,0,3
16422,Type b,1,3
16423,Type b,2,3
16424,Type b,1,3
16425,Type b,0,3
16426,Type b,1,3
16427,Type a,0,3
16428,Type b,0,3
16429,Type b,4,3
16430,Type b,0,3
16431,Type b,0,3
16432,Type b,0,3
16433,Type a,0,3
16434,Type a,1,3
16435,Type b,0,3
16436,Type a,0,3
16437,Type a,0,3
16438,Type a,2,3
16439,Type a,0,3
16440,Type b,0,3
16441,Type b,0,3
16442,Type b,0,3
16443,Type a,1,3
16444,Type b,1,3
16445,Type a,0,3
16446,Type a,3,3
16447,Type a,0,3
16448,Type a,1,3
16449,Type a,1,3
16450,Type b,0,3
16451,Type a,1,3
16452,Type a,1,3
16453,Type b,0,3
16454,Type a,2,3
16455,Type a,1,3
16456,Type b,0,3
16457,Type a,1,3
16458,Type a,2,3
16459,Type a,1,3
16460,Type a,2,3
16461,Type a,1,3
16462,Type a,0,3
16463,Type a,1,3
16464,Type b,1,3
16465,Type a,0,3
16466,Type b,2,3
16467,Type b,1,3
16468,Type b,0,3
16469,Type a,1,3
16470,Type a,1,3
16471,Type a,1,3
16472,Type b,1,3
16473,Type b,0,3
16474,Type b,0,3
16475,Type a,2,3
16476,Type b,0,3
16477,Type b,0,3
16478,Type b,0,3
16479,Type a,0,3
16480,Type b,0,3
16481,Type a,1,3
16482,Type b,3,3
16483,Type b,3,3
16484,Type b,0,3
16485,Type a,0,3
16486,Type a,0,3
16487,Type a,0,3
16488,Type b,2,3
16489,Type b,1,3
16490,Type a,0,3
16491,Type a,0,3
16492,Type a,0,3
16493,Type b,0,3
16494,Type b,0,3
16495,Type b,0,3
16496,Type a,0,3
16497,Type a,0,3
16498,Type a,1,3
16499,Type a,0,3
16500,Type a,0,3
16501,Type a,0,3
16502,Type a,0,3
16503,Type a,0,3
16504,Type a,0,3
16505,Type a,1,3
16506,Type a,0,3
16507,Type a,1,3
16508,Type a,0,3
16509,Type b,0,3
16510,Type b,1,3
16511,Type a,0,3
16512,Type a,1,3
16513,Type a,0,3
16514,Type b,1,3
16515,Type b,0,3
16516,Type b,0,3
16517,Type b,0,3
16518,Type b,1,3
16519,Type a,2,3
16520,Type b,3,3
16521,Type a,0,3
16522,Type a,0,3
16523,Type a,2,3
16524,Type a,1,3
16525,Type a,0,3
16526,Type b,1,3
16527,Type b,0,3
16528,Type b,0,3
16529,Type a,0,3
16530,Type a,0,3
16531,Type a,0,3
16532,Type a,0,3
16533,Type b,0,3
16534,Type b,0,3
16535,Type a,0,3
16536,Type b,0,3
16537,Type a,0,3
16538,Type b,1,3
16539,Type b,1,3
16540,Type a,0,3
16541,Type a,0,3
16542,Type a,0,3
16543,Type a,0,3
16544,Type b,1,3
16545,Type a,0,3
16546,Type a,0,3
16547,Type a,3,3
16548,Type a,2,3
16549,Type a,1,3
16550,Type b,5,3
16551,Type b,1,3
16552,Type a,0,3
16553,Type a,0,3
16554,Type b,3,3
16555,Type a,0,3
16556,Type a,0,3
16557,Type b,2,3
16558,Type a,3,3
16559,Type b,1,3
16560,Type b,0,3
16561,Type a,0,3
16562,Type a,0,3
16563,Type b,1,3
16564,Type a,0,3
16565,Type b,2,3
16566,Type a,0,3
16567,Type b,2,3
16568,Type b,0,3
16569,Type a,0,3
16570,Type b,1,3
16571,Type b,0,3
16572,Type b,0,3
16573,Type a,0,3
16574,Type b,1,3
16575,Type a,4,3
16576,Type b,1,3
16577,Type a,0,3
16578,Type b,1,3
16579,Type b,1,3
16580,Type b,0,3
16581,Type b,0,3
16582,Type b,4,3
16583,Type b,1,3
16584,Type b,1,3
16585,Type b,0,3
16586,Type b,0,3
16587,Type b,0,3
16588,Type a,1,3
16589,Type b,2,3
16590,Type b,0,3
16591,Type a,0,3
16592,Type a,0,3
16593,Type a,0,3
16594,Type b,2,3
16595,Type a,0,3
16596,Type a,0,3
16597,Type a,0,3
16598,Type b,2,3
16599,Type a,2,3
16600,Type b,0,3
16601,Type b,1,3
16602,Type a,0,3
16603,Type a,0,3
16604,Type b,0,3
16605,Type a,1,3
16606,Type a,2,3
16607,Type b,2,3
16608,Type b,1,3
16609,Type b,0,3
16610,Type a,0,3
16611,Type a,2,3
16612,Type a,1,3
16613,Type a,1,3
16614,Type a,0,3
16615,Type b,0,3
16616,Type a,0,3
16617,Type a,0,3
16618,Type b,0,3
16619,Type a,1,3
16620,Type a,1,3
16621,Type a,0,3
16622,Type a,0,3
16623,Type a,1,3
16624,Type b,0,3
16625,Type b,3,3
16626,Type a,2,3
16627,Type b,1,3
16628,Type a,0,3
16629,Type a,2,3
16630,Type a,0,3
16631,Type b,0,3
16632,Type b,0,3
16633,Type a,0,3
16634,Type a,2,3
16635,Type b,5,3
16636,Type a,1,3
16637,Type b,0,3
16638,Type b,1,3
16639,Type a,0,3
16640,Type a,1,3
16641,Type b,1,3
16642,Type b,0,3
16643,Type b,1,3
16644,Type b,1,3
16645,Type a,1,3
16646,Type a,0,3
16647,Type b,2,3
16648,Type a,0,3
16649,Type b,0,3
16650,Type a,0,3
16651,Type a,1,3
16652,Type b,1,3
16653,Type a,2,3
16654,Type a,1,3
16655,Type b,0,3
16656,Type a,0,3
16657,Type b,0,3
16658,Type b,0,3
16659,Type b,2,3
16660,Type b,2,3
16661,Type a,2,3
16662,Type a,1,3
16663,Type b,0,3
16664,Type a,0,3
16665,Type b,1,3
16666,Type a,1,3
16667,Type b,0,3
16668,Type b,1,3
16669,Type a,0,3
16670,Type b,0,3
16671,Type a,0,3
16672,Type b,0,3
16673,Type a,0,3
16674,Type b,0,3
16675,Type b,2,3
16676,Type b,0,3
16677,Type a,1,3
16678,Type b,0,3
16679,Type b,2,3
16680,Type a,1,3
16681,Type a,0,3
16682,Type b,0,3
16683,Type b,2,3
16684,Type a,1,3
16685,Type a,2,3
16686,Type a,0,3
16687,Type b,1,3
16688,Type a,0,3
16689,Type a,0,3
16690,Type a,0,3
16691,Type b,2,3
16692,Type b,0,3
16693,Type a,2,3
16694,Type b,1,3
16695,Type a,0,3
16696,Type b,3,3
16697,Type b,1,3
16698,Type b,1,3
16699,Type a,0,3
16700,Type b,1,3
16701,Type a,1,3
16702,Type b,1,3
16703,Type a,0,3
16704,Type a,0,3
16705,Type a,3,3
16706,Type a,1,3
16707,Type b,1,3
16708,Type a,0,3
16709,Type a,1,3
16710,Type a,0,3
16711,Type a,1,3
16712,Type b,0,3
16713,Type a,0,3
16714,Type a,0,3
16715,Type a,0,3
16716,Type a,0,3
16717,Type a,2,3
16718,Type a,0,3
16719,Type b,0,3
16720,Type b,0,3
16721,Type a,0,3
16722,Type b,0,3
16723,Type a,0,3
16724,Type a,0,3
16725,Type b,1,3
16726,Type a,0,3
16727,Type a,2,3
16728,Type a,1,3
16729,Type b,2,3
16730,Type b,0,3
16731,Type a,4,3
16732,Type a,0,3
16733,Type a,0,3
16734,Type a,4,3
16735,Type b,0,3
16736,Type a,0,3
16737,Type a,0,3
16738,Type b,0,3
16739,Type a,1,3
16740,Type b,0,3
16741,Type b,0,3
16742,Type a,1,3
16743,Type b,0,3
16744,Type a,1,3
16745,Type a,1,3
16746,Type b,0,3
16747,Type b,1,3
16748,Type a,0,3
16749,Type a,1,3
16750,Type a,2,3
16751,Type b,1,3
16752,Type b,0,3
16753,Type b,0,3
16754,Type b,1,3
16755,Type b,0,3
16756,Type b,1,3
16757,Type b,0,3
16758,Type b,1,3
16759,Type b,0,3
16760,Type a,1,3
16761,Type b,1,3
16762,Type b,0,3
16763,Type a,1,3
16764,Type b,1,3
16765,Type b,0,3
16766,Type a,0,3
16767,Type a,1,3
16768,Type b,4,3
16769,Type a,0,3
16770,Type b,0,3
16771,Type b,0,3
16772,Type b,3,3
16773,Type a,0,3
16774,Type b,5,3
16775,Type a,0,3
16776,Type b,1,3
16777,Type a,0,3
16778,Type b,1,3
16779,Type b,1,3
16780,Type b,2,3
16781,Type b,1,3
16782,Type a,2,3
16783,Type b,1,3
16784,Type a,1,3
16785,Type a,0,3
16786,Type a,0,3
16787,Type a,0,3
16788,Type a,0,3
16789,Type b,0,3
16790,Type a,3,3
16791,Type a,0,3
16792,Type b,0,3
16793,Type b,0,3
16794,Type b,0,3
16795,Type a,1,3
16796,Type a,0,3
16797,Type a,0,3
16798,Type b,0,3
16799,Type b,0,3
16800,Type a,0,3
16801,Type b,1,3
16802,Type a,0,3
16803,Type a,0,3
16804,Type a,0,3
16805,Type a,0,3
16806,Type a,1,3
16807,Type a,0,3
16808,Type a,2,3
16809,Type a,0,3
16810,Type a,2,3
16811,Type b,2,3
16812,Type a,0,3
16813,Type b,0,3
16814,Type a,0,3
16815,Type b,1,3
16816,Type a,2,3
16817,Type a,0,3
16818,Type b,0,3
16819,Type b,0,3
16820,Type b,0,3
16821,Type a,0,3
16822,Type a,2,3
16823,Type b,0,3
16824,Type a,0,3
16825,Type a,0,3
16826,Type a,0,3
16827,Type a,2,3
16828,Type b,1,3
16829,Type a,0,3
16830,Type a,0,3
16831,Type b,1,3
16832,Type b,0,3
16833,Type a,0,3
16834,Type a,1,3
16835,Type b,0,3
16836,Type a,5,3
16837,Type b,0,3
16838,Type a,1,3
16839,Type b,0,3
16840,Type b,2,3
16841,Type a,2,3
16842,Type b,1,3
16843,Type a,0,3
16844,Type b,2,3
16845,Type b,0,3
16846,Type b,0,3
16847,Type a,0,3
16848,Type b,1,3
16849,Type b,1,3
16850,Type a,2,3
16851,Type a,0,3
16852,Type a,5,3
16853,Type a,0,3
16854,Type b,1,3
16855,Type a,2,3
16856,Type a,2,3
16857,Type b,0,3
16858,Type b,0,3
16859,Type b,0,3
16860,Type a,0,3
16861,Type b,0,3
16862,Type a,1,3
16863,Type b,1,3
16864,Type a,0,3
16865,Type a,0,3
16866,Type b,1,3
16867,Type a,1,3
16868,Type b,0,3
16869,Type a,0,3
16870,Type a,1,3
16871,Type b,0,3
16872,Type b,1,3
16873,Type a,1,3
16874,Type a,1,3
16875,Type a,0,3
16876,Type a,0,3
16877,Type b,2,3
16878,Type a,1,3
16879,Type b,0,3
16880,Type a,0,3
16881,Type a,0,3
16882,Type a,2,3
16883,Type b,1,3
16884,Type a,0,3
16885,Type b,2,3
16886,Type b,2,3
16887,Type b,2,3
16888,Type b,0,3
16889,Type b,0,3
16890,Type b,0,3
16891,Type b,0,3
16892,Type b,0,3
16893,Type a,1,3
16894,Type a,0,3
16895,Type b,0,3
16896,Type b,0,3
16897,Type b,1,3
16898,Type b,0,3
16899,Type a,1,3
16900,Type b,0,3
16901,Type b,0,3
16902,Type a,0,3
