# Sterling PMF: p(k) = A*(k+alpha)^(-gamma)
# Node type: a
# A: 8.481989, alpha: 1.851852, gamma: 2.871772
# Generated: 2026-03-13T16:16:31.774141
k,pmf,A,alpha,gamma
155,4.202924715714644e-06,8.481988708076509,1.8518518518518516,2.871772170576951
156,4.126914120315863e-06,8.481988708076509,1.8518518518518516,2.871772170576951
157,4.052745260994246e-06,8.481988708076509,1.8518518518518516,2.871772170576951
158,3.980362336256952e-06,8.481988708076509,1.8518518518518516,2.871772170576951
159,3.909711569733631e-06,8.481988708076509,1.8518518518518516,2.871772170576951
160,3.840741124693812e-06,8.481988708076509,1.8518518518518516,2.871772170576951
161,3.7734010226724318e-06,8.481988708076509,1.8518518518518516,2.871772170576951
162,3.7076430659823542e-06,8.481988708076509,1.8518518518518516,2.871772170576951
163,3.6434207639058845e-06,8.481988708076509,1.8518518518518516,2.871772170576951
164,3.5806892623695983e-06,8.481988708076509,1.8518518518518516,2.871772170576951
165,3.519405276918308e-06,8.481988708076509,1.8518518518518516,2.871772170576951
166,3.4595270288147846e-06,8.481988708076509,1.8518518518518516,2.871772170576951
167,3.4010141841018963e-06,8.481988708076509,1.8518518518518516,2.871772170576951
168,3.3438277954732998e-06,8.481988708076509,1.8518518518518516,2.871772170576951
169,3.287930246807648e-06,8.481988708076509,1.8518518518518516,2.871772170576951
170,3.2332852002295494e-06,8.481988708076509,1.8518518518518516,2.871772170576951
171,3.179857545568314e-06,8.481988708076509,1.8518518518518516,2.871772170576951
172,3.127613352092777e-06,8.481988708076509,1.8518518518518516,2.871772170576951
173,3.0765198224073337e-06,8.481988708076509,1.8518518518518516,2.871772170576951
174,3.026545248400745e-06,8.481988708076509,1.8518518518518516,2.871772170576951
175,2.977658969145269e-06,8.481988708076509,1.8518518518518516,2.871772170576951
176,2.9298313306493586e-06,8.481988708076509,1.8518518518518516,2.871772170576951
177,2.883033647372455e-06,8.481988708076509,1.8518518518518516,2.871772170576951
178,2.8372381654154125e-06,8.481988708076509,1.8518518518518516,2.871772170576951
179,2.792418027304784e-06,8.481988708076509,1.8518518518518516,2.871772170576951
180,2.748547238293612e-06,8.481988708076509,1.8518518518518516,2.871772170576951
181,2.70560063410552e-06,8.481988708076509,1.8518518518518516,2.871772170576951
182,2.663553850052818e-06,8.481988708076509,1.8518518518518516,2.871772170576951
183,2.6223832914630095e-06,8.481988708076509,1.8518518518518516,2.871772170576951
184,2.5820661053515623e-06,8.481988708076509,1.8518518518518516,2.871772170576951
185,2.5425801532820657e-06,8.481988708076509,1.8518518518518516,2.871772170576951
186,2.5039039853579716e-06,8.481988708076509,1.8518518518518516,2.871772170576951
187,2.466016815293039e-06,8.481988708076509,1.8518518518518516,2.871772170576951
188,2.4288984965103075e-06,8.481988708076509,1.8518518518518516,2.871772170576951
189,2.3925294992220373e-06,8.481988708076509,1.8518518518518516,2.871772170576951
190,2.3568908884454633e-06,8.481988708076509,1.8518518518518516,2.871772170576951
191,2.3219643029115322e-06,8.481988708076509,1.8518518518518516,2.871772170576951
192,2.287731934825952e-06,8.481988708076509,1.8518518518518516,2.871772170576951
193,2.2541765104439245e-06,8.481988708076509,1.8518518518518516,2.871772170576951
194,2.2212812714218908e-06,8.481988708076509,1.8518518518518516,2.871772170576951
