# Normalization constant A(k)
# Node type: b
# p0: 0.502675, alpha: 2.173913, gamma: 3.197298
# A_asymptotic: 19.712125
# Generated: 2026-03-13T16:16:31.688584
k,A_k,A_asymptotic
330,,19.71212526525136
331,,19.71212526525136
332,,19.71212526525136
333,,19.71212526525136
334,,19.71212526525136
335,,19.71212526525136
336,,19.71212526525136
337,,19.71212526525136
338,,19.71212526525136
339,,19.71212526525136
340,,19.71212526525136
341,,19.71212526525136
342,,19.71212526525136
343,,19.71212526525136
344,,19.71212526525136
345,,19.71212526525136
346,,19.71212526525136
347,,19.71212526525136
348,,19.71212526525136
349,,19.71212526525136
350,,19.71212526525136
351,,19.71212526525136
352,,19.71212526525136
353,,19.71212526525136
354,,19.71212526525136
355,,19.71212526525136
356,,19.71212526525136
357,,19.71212526525136
358,,19.71212526525136
359,,19.71212526525136
360,,19.71212526525136
361,,19.71212526525136
362,,19.71212526525136
363,,19.71212526525136
364,,19.71212526525136
365,,19.71212526525136
366,,19.71212526525136
367,,19.71212526525136
368,,19.71212526525136
369,,19.71212526525136
370,,19.71212526525136
371,,19.71212526525136
372,,19.71212526525136
373,,19.71212526525136
374,,19.71212526525136
375,,19.71212526525136
376,,19.71212526525136
377,,19.71212526525136
378,,19.71212526525136
379,,19.71212526525136
380,,19.71212526525136
381,,19.71212526525136
382,,19.71212526525136
383,,19.71212526525136
384,,19.71212526525136
385,,19.71212526525136
386,,19.71212526525136
387,,19.71212526525136
388,,19.71212526525136
389,,19.71212526525136
390,,19.71212526525136
391,,19.71212526525136
392,,19.71212526525136
393,,19.71212526525136
394,,19.71212526525136
395,,19.71212526525136
396,,19.71212526525136
397,,19.71212526525136
398,,19.71212526525136
399,,19.71212526525136
400,,19.71212526525136
401,,19.71212526525136
402,,19.71212526525136
403,,19.71212526525136
404,,19.71212526525136
405,,19.71212526525136
406,,19.71212526525136
407,,19.71212526525136
408,,19.71212526525136
409,,19.71212526525136
410,,19.71212526525136
411,,19.71212526525136
412,,19.71212526525136
413,,19.71212526525136
414,,19.71212526525136
415,,19.71212526525136
416,,19.71212526525136
417,,19.71212526525136
418,,19.71212526525136
419,,19.71212526525136
420,,19.71212526525136
421,,19.71212526525136
422,,19.71212526525136
423,,19.71212526525136
424,,19.71212526525136
425,,19.71212526525136
426,,19.71212526525136
427,,19.71212526525136
428,,19.71212526525136
429,,19.71212526525136
430,,19.71212526525136
431,,19.71212526525136
432,,19.71212526525136
433,,19.71212526525136
434,,19.71212526525136
435,,19.71212526525136
436,,19.71212526525136
437,,19.71212526525136
438,,19.71212526525136
439,,19.71212526525136
440,,19.71212526525136
441,,19.71212526525136
442,,19.71212526525136
443,,19.71212526525136
444,,19.71212526525136
445,,19.71212526525136
446,,19.71212526525136
447,,19.71212526525136
448,,19.71212526525136
449,,19.71212526525136
450,,19.71212526525136
451,,19.71212526525136
452,,19.71212526525136
453,,19.71212526525136
454,,19.71212526525136
455,,19.71212526525136
456,,19.71212526525136
457,,19.71212526525136
458,,19.71212526525136
459,,19.71212526525136
460,,19.71212526525136
461,,19.71212526525136
462,,19.71212526525136
