# Normalization constant A(k)
# Node type: a
# p0: 0.502675, alpha: 1.851852, gamma: 2.871772
# A_asymptotic: 8.481989
# Generated: 2026-03-13T16:16:31.628998
k,A_k,A_asymptotic
370,,8.481988708076509
371,,8.481988708076509
372,,8.481988708076509
373,,8.481988708076509
374,,8.481988708076509
375,,8.481988708076509
376,,8.481988708076509
377,,8.481988708076509
378,,8.481988708076509
379,,8.481988708076509
380,,8.481988708076509
381,,8.481988708076509
382,,8.481988708076509
383,,8.481988708076509
384,,8.481988708076509
385,,8.481988708076509
386,,8.481988708076509
387,,8.481988708076509
388,,8.481988708076509
389,,8.481988708076509
390,,8.481988708076509
391,,8.481988708076509
392,,8.481988708076509
393,,8.481988708076509
394,,8.481988708076509
395,,8.481988708076509
396,,8.481988708076509
397,,8.481988708076509
398,,8.481988708076509
399,,8.481988708076509
400,,8.481988708076509
401,,8.481988708076509
402,,8.481988708076509
403,,8.481988708076509
404,,8.481988708076509
405,,8.481988708076509
406,,8.481988708076509
407,,8.481988708076509
408,,8.481988708076509
409,,8.481988708076509
410,,8.481988708076509
411,,8.481988708076509
412,,8.481988708076509
413,,8.481988708076509
414,,8.481988708076509
415,,8.481988708076509
416,,8.481988708076509
417,,8.481988708076509
418,,8.481988708076509
419,,8.481988708076509
420,,8.481988708076509
421,,8.481988708076509
422,,8.481988708076509
423,,8.481988708076509
424,,8.481988708076509
425,,8.481988708076509
426,,8.481988708076509
427,,8.481988708076509
428,,8.481988708076509
429,,8.481988708076509
430,,8.481988708076509
431,,8.481988708076509
432,,8.481988708076509
433,,8.481988708076509
434,,8.481988708076509
435,,8.481988708076509
436,,8.481988708076509
437,,8.481988708076509
438,,8.481988708076509
439,,8.481988708076509
440,,8.481988708076509
441,,8.481988708076509
442,,8.481988708076509
443,,8.481988708076509
444,,8.481988708076509
445,,8.481988708076509
446,,8.481988708076509
447,,8.481988708076509
448,,8.481988708076509
449,,8.481988708076509
450,,8.481988708076509
451,,8.481988708076509
452,,8.481988708076509
453,,8.481988708076509
454,,8.481988708076509
455,,8.481988708076509
456,,8.481988708076509
457,,8.481988708076509
458,,8.481988708076509
459,,8.481988708076509
460,,8.481988708076509
461,,8.481988708076509
462,,8.481988708076509
463,,8.481988708076509
464,,8.481988708076509
465,,8.481988708076509
466,,8.481988708076509
467,,8.481988708076509
468,,8.481988708076509
469,,8.481988708076509
470,,8.481988708076509
471,,8.481988708076509
472,,8.481988708076509
473,,8.481988708076509
474,,8.481988708076509
475,,8.481988708076509
476,,8.481988708076509
477,,8.481988708076509
478,,8.481988708076509
479,,8.481988708076509
480,,8.481988708076509
481,,8.481988708076509
482,,8.481988708076509
483,,8.481988708076509
484,,8.481988708076509
485,,8.481988708076509
486,,8.481988708076509
487,,8.481988708076509
488,,8.481988708076509
489,,8.481988708076509
490,,8.481988708076509
491,,8.481988708076509
492,,8.481988708076509
493,,8.481988708076509
494,,8.481988708076509
495,,8.481988708076509
496,,8.481988708076509
497,,8.481988708076509
498,,8.481988708076509
499,,8.481988708076509
500,,8.481988708076509
