# Network nodes data
# Layout: spring
# N: 28005, m: 2
# h: 0.7, f_a: 0.4
# Initial core size (n0): 5
# Added nodes: 28000
# Generated: 2026-08-19T11:53:41.537369
node_id,node_origin,node_type,in_degree,out_degree 
13310,added,Type b,0,2
13311,added,Type b,0,2
13312,added,Type a,5,2
13313,added,Type a,2,2
13314,added,Type b,0,2
13315,added,Type b,0,2
13316,added,Type b,0,2
13317,added,Type b,1,2
13318,added,Type a,0,2
13319,added,Type b,0,2
13320,added,Type a,1,2
13321,added,Type b,0,2
13322,added,Type a,3,2
13323,added,Type a,1,2
13324,added,Type b,0,2
13325,added,Type a,0,2
13326,added,Type b,0,2
13327,added,Type b,2,2
13328,added,Type a,1,2
13329,added,Type b,0,2
13330,added,Type a,1,2
13331,added,Type a,3,2
13332,added,Type a,3,2
13333,added,Type a,3,2
13334,added,Type a,0,2
13335,added,Type b,0,2
13336,added,Type a,2,2
13337,added,Type a,1,2
13338,added,Type a,2,2
13339,added,Type b,1,2
13340,added,Type b,1,2
13341,added,Type b,0,2
13342,added,Type b,0,2
13343,added,Type b,0,2
13344,added,Type a,1,2
13345,added,Type b,0,2
13346,added,Type a,3,2
13347,added,Type b,1,2
13348,added,Type b,0,2
13349,added,Type a,0,2
13350,added,Type b,2,2
13351,added,Type a,2,2
13352,added,Type a,0,2
13353,added,Type b,0,2
13354,added,Type b,3,2
13355,added,Type b,0,2
13356,added,Type b,0,2
13357,added,Type a,0,2
13358,added,Type b,2,2
13359,added,Type b,4,2
13360,added,Type b,1,2
13361,added,Type b,2,2
13362,added,Type a,1,2
13363,added,Type b,0,2
13364,added,Type b,1,2
13365,added,Type a,4,2
13366,added,Type b,0,2
13367,added,Type b,0,2
13368,added,Type a,1,2
13369,added,Type b,0,2
13370,added,Type b,0,2
13371,added,Type a,1,2
13372,added,Type a,1,2
13373,added,Type a,2,2
13374,added,Type a,0,2
13375,added,Type b,2,2
13376,added,Type b,0,2
13377,added,Type b,4,2
13378,added,Type b,0,2
13379,added,Type b,2,2
13380,added,Type a,4,2
13381,added,Type a,0,2
13382,added,Type a,2,2
13383,added,Type a,0,2
13384,added,Type b,0,2
13385,added,Type a,1,2
13386,added,Type a,6,2
13387,added,Type b,0,2
13388,added,Type b,1,2
13389,added,Type b,1,2
13390,added,Type a,0,2
13391,added,Type b,1,2
13392,added,Type b,1,2
13393,added,Type b,0,2
13394,added,Type b,2,2
13395,added,Type a,5,2
13396,added,Type a,1,2
13397,added,Type b,0,2
13398,added,Type b,2,2
13399,added,Type a,1,2
13400,added,Type b,0,2
13401,added,Type b,0,2
13402,added,Type a,2,2
13403,added,Type b,6,2
13404,added,Type a,3,2
13405,added,Type a,1,2
13406,added,Type a,2,2
13407,added,Type b,0,2
13408,added,Type b,0,2
13409,added,Type a,0,2
13410,added,Type b,0,2
13411,added,Type a,2,2
13412,added,Type b,1,2
13413,added,Type b,0,2
13414,added,Type a,0,2
13415,added,Type b,0,2
13416,added,Type b,0,2
13417,added,Type a,2,2
13418,added,Type a,3,2
13419,added,Type a,1,2
13420,added,Type a,4,2
13421,added,Type a,4,2
13422,added,Type b,1,2
13423,added,Type b,2,2
13424,added,Type a,1,2
13425,added,Type b,1,2
13426,added,Type a,1,2
13427,added,Type a,1,2
13428,added,Type b,0,2
13429,added,Type b,4,2
13430,added,Type b,1,2
13431,added,Type a,0,2
13432,added,Type b,1,2
13433,added,Type a,1,2
13434,added,Type a,0,2
13435,added,Type b,0,2
13436,added,Type b,0,2
13437,added,Type a,2,2
13438,added,Type b,0,2
13439,added,Type a,3,2
13440,added,Type b,1,2
13441,added,Type a,1,2
13442,added,Type b,1,2
13443,added,Type b,0,2
13444,added,Type b,0,2
13445,added,Type b,1,2
13446,added,Type b,0,2
13447,added,Type b,0,2
13448,added,Type b,1,2
13449,added,Type b,0,2
13450,added,Type b,0,2
13451,added,Type b,2,2
13452,added,Type b,0,2
13453,added,Type b,1,2
13454,added,Type b,1,2
13455,added,Type b,0,2
13456,added,Type b,0,2
13457,added,Type a,0,2
13458,added,Type a,2,2
13459,added,Type a,2,2
13460,added,Type a,0,2
13461,added,Type b,2,2
13462,added,Type a,1,2
13463,added,Type a,1,2
13464,added,Type b,0,2
13465,added,Type a,0,2
13466,added,Type b,1,2
13467,added,Type a,0,2
13468,added,Type b,0,2
13469,added,Type a,2,2
13470,added,Type a,2,2
13471,added,Type a,2,2
13472,added,Type b,0,2
13473,added,Type b,0,2
13474,added,Type a,2,2
13475,added,Type a,1,2
13476,added,Type b,2,2
13477,added,Type b,1,2
13478,added,Type b,0,2
13479,added,Type b,0,2
13480,added,Type a,3,2
13481,added,Type a,1,2
13482,added,Type b,0,2
13483,added,Type b,1,2
13484,added,Type a,3,2
13485,added,Type b,1,2
13486,added,Type a,2,2
13487,added,Type a,0,2
13488,added,Type b,1,2
13489,added,Type a,4,2
13490,added,Type a,5,2
13491,added,Type b,0,2
13492,added,Type a,2,2
13493,added,Type b,0,2
13494,added,Type b,0,2
13495,added,Type a,1,2
13496,added,Type b,1,2
13497,added,Type b,1,2
13498,added,Type b,1,2
13499,added,Type a,2,2
13500,added,Type a,2,2
13501,added,Type b,0,2
13502,added,Type a,2,2
13503,added,Type b,1,2
13504,added,Type a,1,2
13505,added,Type a,0,2
13506,added,Type b,0,2
13507,added,Type b,0,2
13508,added,Type a,0,2
13509,added,Type a,0,2
13510,added,Type b,1,2
13511,added,Type b,2,2
13512,added,Type b,1,2
13513,added,Type a,2,2
13514,added,Type b,1,2
13515,added,Type b,1,2
13516,added,Type a,0,2
13517,added,Type a,2,2
13518,added,Type b,0,2
13519,added,Type b,1,2
13520,added,Type a,0,2
13521,added,Type a,2,2
13522,added,Type a,0,2
13523,added,Type b,2,2
13524,added,Type a,0,2
13525,added,Type b,0,2
13526,added,Type b,0,2
13527,added,Type a,1,2
13528,added,Type b,0,2
13529,added,Type a,1,2
13530,added,Type a,1,2
13531,added,Type a,2,2
13532,added,Type b,0,2
13533,added,Type a,2,2
13534,added,Type a,0,2
13535,added,Type b,0,2
13536,added,Type b,1,2
13537,added,Type a,3,2
13538,added,Type b,2,2
13539,added,Type a,2,2
13540,added,Type b,1,2
13541,added,Type b,3,2
13542,added,Type a,1,2
13543,added,Type b,1,2
13544,added,Type a,2,2
13545,added,Type a,4,2
13546,added,Type b,1,2
13547,added,Type a,2,2
13548,added,Type b,0,2
13549,added,Type b,0,2
13550,added,Type b,0,2
13551,added,Type a,2,2
13552,added,Type a,1,2
13553,added,Type a,2,2
13554,added,Type a,0,2
13555,added,Type b,1,2
13556,added,Type b,1,2
13557,added,Type b,0,2
13558,added,Type b,1,2
13559,added,Type a,0,2
13560,added,Type a,1,2
13561,added,Type a,2,2
13562,added,Type a,3,2
13563,added,Type a,3,2
13564,added,Type b,0,2
13565,added,Type a,0,2
13566,added,Type b,1,2
13567,added,Type b,1,2
13568,added,Type b,0,2
13569,added,Type b,0,2
13570,added,Type a,2,2
13571,added,Type a,2,2
13572,added,Type b,0,2
13573,added,Type a,0,2
13574,added,Type b,3,2
13575,added,Type b,2,2
13576,added,Type b,0,2
13577,added,Type b,0,2
13578,added,Type b,2,2
13579,added,Type a,1,2
13580,added,Type a,0,2
13581,added,Type b,0,2
13582,added,Type b,0,2
13583,added,Type b,4,2
13584,added,Type b,1,2
13585,added,Type b,0,2
13586,added,Type b,0,2
13587,added,Type b,1,2
13588,added,Type a,0,2
13589,added,Type b,0,2
13590,added,Type b,0,2
13591,added,Type a,1,2
13592,added,Type a,2,2
13593,added,Type a,0,2
13594,added,Type a,1,2
13595,added,Type a,0,2
13596,added,Type b,0,2
13597,added,Type a,0,2
13598,added,Type a,2,2
13599,added,Type a,2,2
13600,added,Type b,0,2
13601,added,Type b,2,2
13602,added,Type a,0,2
13603,added,Type b,0,2
13604,added,Type a,0,2
13605,added,Type b,0,2
13606,added,Type b,0,2
13607,added,Type b,1,2
13608,added,Type a,1,2
13609,added,Type b,0,2
13610,added,Type a,3,2
13611,added,Type b,1,2
13612,added,Type b,0,2
13613,added,Type a,2,2
13614,added,Type a,2,2
13615,added,Type b,0,2
13616,added,Type a,0,2
13617,added,Type b,1,2
13618,added,Type a,1,2
13619,added,Type a,2,2
13620,added,Type a,0,2
13621,added,Type a,0,2
13622,added,Type b,0,2
13623,added,Type b,0,2
13624,added,Type b,0,2
13625,added,Type b,1,2
13626,added,Type b,0,2
13627,added,Type a,1,2
13628,added,Type b,1,2
13629,added,Type b,0,2
13630,added,Type b,0,2
13631,added,Type b,2,2
13632,added,Type b,0,2
13633,added,Type b,2,2
13634,added,Type b,0,2
13635,added,Type a,1,2
13636,added,Type a,2,2
13637,added,Type a,0,2
13638,added,Type a,2,2
13639,added,Type a,0,2
13640,added,Type b,1,2
13641,added,Type b,0,2
13642,added,Type a,3,2
13643,added,Type b,0,2
13644,added,Type b,1,2
13645,added,Type a,2,2
13646,added,Type a,1,2
13647,added,Type a,1,2
13648,added,Type a,0,2
13649,added,Type b,0,2
13650,added,Type b,1,2
13651,added,Type b,1,2
13652,added,Type b,1,2
13653,added,Type b,2,2
13654,added,Type a,2,2
13655,added,Type b,1,2
13656,added,Type a,0,2
13657,added,Type a,1,2
13658,added,Type b,1,2
13659,added,Type a,2,2
13660,added,Type a,0,2
13661,added,Type a,0,2
13662,added,Type b,1,2
13663,added,Type b,0,2
13664,added,Type b,0,2
13665,added,Type a,1,2
13666,added,Type b,2,2
13667,added,Type b,0,2
13668,added,Type b,1,2
13669,added,Type b,0,2
13670,added,Type a,0,2
13671,added,Type b,1,2
13672,added,Type b,3,2
13673,added,Type b,0,2
13674,added,Type b,0,2
13675,added,Type b,3,2
13676,added,Type a,2,2
13677,added,Type a,3,2
13678,added,Type b,0,2
13679,added,Type b,1,2
13680,added,Type b,1,2
13681,added,Type b,0,2
13682,added,Type a,2,2
13683,added,Type b,0,2
13684,added,Type b,0,2
13685,added,Type b,1,2
13686,added,Type a,1,2
13687,added,Type a,2,2
13688,added,Type b,0,2
13689,added,Type a,1,2
13690,added,Type b,0,2
13691,added,Type a,1,2
13692,added,Type b,1,2
13693,added,Type b,2,2
13694,added,Type a,3,2
13695,added,Type b,2,2
13696,added,Type b,0,2
13697,added,Type b,0,2
13698,added,Type a,2,2
13699,added,Type b,1,2
13700,added,Type b,0,2
13701,added,Type a,0,2
13702,added,Type b,1,2
13703,added,Type a,1,2
13704,added,Type b,0,2
13705,added,Type b,1,2
13706,added,Type b,2,2
13707,added,Type b,1,2
13708,added,Type a,0,2
13709,added,Type a,0,2
13710,added,Type a,3,2
13711,added,Type b,1,2
13712,added,Type b,1,2
13713,added,Type a,1,2
13714,added,Type b,0,2
13715,added,Type b,1,2
13716,added,Type a,3,2
13717,added,Type b,1,2
13718,added,Type b,1,2
13719,added,Type a,0,2
13720,added,Type b,1,2
13721,added,Type a,0,2
13722,added,Type a,2,2
13723,added,Type b,0,2
13724,added,Type a,0,2
13725,added,Type b,0,2
13726,added,Type b,3,2
13727,added,Type a,1,2
13728,added,Type b,0,2
13729,added,Type b,0,2
13730,added,Type a,5,2
13731,added,Type b,1,2
13732,added,Type a,6,2
13733,added,Type b,0,2
13734,added,Type a,1,2
13735,added,Type a,2,2
13736,added,Type b,0,2
13737,added,Type a,0,2
13738,added,Type b,1,2
13739,added,Type a,0,2
13740,added,Type b,1,2
13741,added,Type b,1,2
13742,added,Type a,0,2
13743,added,Type a,1,2
13744,added,Type a,1,2
13745,added,Type b,1,2
13746,added,Type b,0,2
13747,added,Type b,0,2
13748,added,Type b,2,2
13749,added,Type b,1,2
13750,added,Type b,0,2
13751,added,Type a,2,2
13752,added,Type b,0,2
13753,added,Type a,1,2
13754,added,Type a,0,2
13755,added,Type b,0,2
13756,added,Type a,1,2
13757,added,Type b,1,2
13758,added,Type b,2,2
13759,added,Type b,0,2
13760,added,Type a,3,2
13761,added,Type b,0,2
13762,added,Type a,0,2
13763,added,Type a,2,2
13764,added,Type b,1,2
13765,added,Type b,1,2
13766,added,Type a,3,2
13767,added,Type b,1,2
13768,added,Type b,1,2
13769,added,Type b,1,2
13770,added,Type a,4,2
13771,added,Type a,0,2
13772,added,Type a,2,2
13773,added,Type b,0,2
13774,added,Type b,2,2
13775,added,Type b,0,2
13776,added,Type b,0,2
13777,added,Type a,0,2
13778,added,Type b,1,2
13779,added,Type b,0,2
13780,added,Type b,1,2
13781,added,Type b,0,2
13782,added,Type b,2,2
13783,added,Type b,0,2
13784,added,Type a,0,2
13785,added,Type b,0,2
13786,added,Type b,0,2
13787,added,Type b,0,2
13788,added,Type b,0,2
13789,added,Type b,2,2
13790,added,Type a,0,2
13791,added,Type a,3,2
13792,added,Type a,3,2
13793,added,Type b,2,2
13794,added,Type b,6,2
13795,added,Type b,0,2
13796,added,Type a,2,2
13797,added,Type a,0,2
13798,added,Type a,0,2
13799,added,Type a,1,2
13800,added,Type a,3,2
13801,added,Type b,1,2
13802,added,Type b,1,2
13803,added,Type a,1,2
13804,added,Type b,0,2
13805,added,Type b,0,2
13806,added,Type b,2,2
13807,added,Type b,4,2
13808,added,Type b,0,2
13809,added,Type a,0,2
13810,added,Type a,1,2
13811,added,Type b,0,2
13812,added,Type b,1,2
13813,added,Type b,0,2
13814,added,Type b,1,2
13815,added,Type b,0,2
13816,added,Type b,0,2
13817,added,Type b,1,2
13818,added,Type b,0,2
13819,added,Type a,0,2
13820,added,Type b,2,2
13821,added,Type a,1,2
13822,added,Type a,2,2
13823,added,Type a,0,2
13824,added,Type b,0,2
13825,added,Type a,1,2
13826,added,Type a,0,2
13827,added,Type b,1,2
13828,added,Type a,3,2
13829,added,Type b,5,2
13830,added,Type b,0,2
13831,added,Type b,0,2
13832,added,Type b,0,2
13833,added,Type a,1,2
13834,added,Type a,2,2
13835,added,Type a,0,2
13836,added,Type a,0,2
13837,added,Type b,2,2
13838,added,Type a,0,2
13839,added,Type b,2,2
13840,added,Type b,0,2
13841,added,Type b,0,2
13842,added,Type b,3,2
13843,added,Type b,1,2
13844,added,Type b,1,2
13845,added,Type a,4,2
13846,added,Type b,0,2
13847,added,Type b,0,2
13848,added,Type b,2,2
13849,added,Type b,0,2
13850,added,Type b,0,2
13851,added,Type a,1,2
13852,added,Type b,0,2
13853,added,Type a,2,2
13854,added,Type a,1,2
13855,added,Type a,3,2
13856,added,Type a,2,2
13857,added,Type b,0,2
13858,added,Type a,0,2
13859,added,Type a,5,2
13860,added,Type a,0,2
13861,added,Type a,1,2
13862,added,Type b,4,2
13863,added,Type b,0,2
13864,added,Type b,0,2
13865,added,Type a,1,2
13866,added,Type b,0,2
13867,added,Type b,0,2
13868,added,Type b,0,2
13869,added,Type b,1,2
13870,added,Type b,0,2
13871,added,Type b,1,2
13872,added,Type a,1,2
13873,added,Type b,3,2
13874,added,Type b,0,2
13875,added,Type b,0,2
13876,added,Type a,3,2
13877,added,Type a,0,2
13878,added,Type b,0,2
13879,added,Type b,0,2
13880,added,Type a,1,2
13881,added,Type b,0,2
13882,added,Type b,1,2
13883,added,Type a,1,2
13884,added,Type b,0,2
13885,added,Type b,1,2
13886,added,Type b,1,2
13887,added,Type b,1,2
13888,added,Type b,0,2
13889,added,Type a,2,2
13890,added,Type b,0,2
13891,added,Type a,3,2
13892,added,Type a,0,2
13893,added,Type a,1,2
13894,added,Type b,0,2
13895,added,Type b,1,2
13896,added,Type b,2,2
13897,added,Type a,2,2
13898,added,Type b,0,2
13899,added,Type b,0,2
13900,added,Type a,2,2
13901,added,Type a,0,2
13902,added,Type a,0,2
13903,added,Type b,1,2
13904,added,Type b,0,2
13905,added,Type b,0,2
13906,added,Type b,0,2
13907,added,Type b,0,2
13908,added,Type a,3,2
13909,added,Type b,0,2
13910,added,Type b,2,2
13911,added,Type b,0,2
13912,added,Type a,3,2
13913,added,Type a,1,2
13914,added,Type a,2,2
13915,added,Type b,4,2
13916,added,Type a,1,2
13917,added,Type b,0,2
13918,added,Type a,0,2
13919,added,Type b,0,2
13920,added,Type a,0,2
13921,added,Type a,0,2
13922,added,Type b,0,2
13923,added,Type b,0,2
13924,added,Type a,0,2
13925,added,Type b,0,2
13926,added,Type a,1,2
13927,added,Type a,3,2
13928,added,Type b,4,2
13929,added,Type a,1,2
13930,added,Type a,1,2
13931,added,Type b,0,2
13932,added,Type b,1,2
13933,added,Type b,0,2
13934,added,Type b,0,2
13935,added,Type a,0,2
13936,added,Type b,3,2
13937,added,Type b,0,2
13938,added,Type a,1,2
13939,added,Type b,0,2
13940,added,Type a,1,2
13941,added,Type b,0,2
13942,added,Type a,1,2
13943,added,Type a,1,2
13944,added,Type b,0,2
13945,added,Type b,0,2
13946,added,Type b,0,2
13947,added,Type a,0,2
13948,added,Type b,0,2
13949,added,Type a,3,2
13950,added,Type b,0,2
13951,added,Type a,1,2
13952,added,Type b,2,2
13953,added,Type b,1,2
13954,added,Type b,0,2
13955,added,Type b,0,2
13956,added,Type a,3,2
13957,added,Type b,1,2
13958,added,Type a,2,2
13959,added,Type b,1,2
13960,added,Type a,1,2
13961,added,Type a,0,2
13962,added,Type a,2,2
13963,added,Type a,0,2
13964,added,Type b,5,2
13965,added,Type a,2,2
13966,added,Type b,2,2
13967,added,Type a,1,2
13968,added,Type b,0,2
13969,added,Type b,1,2
13970,added,Type a,1,2
13971,added,Type b,0,2
13972,added,Type b,1,2
13973,added,Type a,2,2
13974,added,Type a,1,2
13975,added,Type b,1,2
13976,added,Type b,0,2
13977,added,Type b,0,2
13978,added,Type b,0,2
13979,added,Type a,0,2
13980,added,Type b,0,2
13981,added,Type b,0,2
13982,added,Type b,0,2
13983,added,Type a,0,2
13984,added,Type b,0,2
13985,added,Type a,3,2
13986,added,Type a,3,2
13987,added,Type a,1,2
13988,added,Type b,0,2
13989,added,Type b,0,2
13990,added,Type b,0,2
13991,added,Type b,0,2
13992,added,Type b,0,2
13993,added,Type a,3,2
13994,added,Type b,0,2
13995,added,Type a,1,2
13996,added,Type a,3,2
13997,added,Type a,0,2
13998,added,Type b,0,2
13999,added,Type a,0,2
14000,added,Type b,1,2
14001,added,Type b,0,2
14002,added,Type b,0,2
14003,added,Type b,0,2
14004,added,Type b,1,2
14005,added,Type b,0,2
14006,added,Type b,1,2
14007,added,Type b,1,2
14008,added,Type b,0,2
14009,added,Type a,1,2
14010,added,Type a,1,2
14011,added,Type b,0,2
14012,added,Type b,1,2
14013,added,Type b,0,2
14014,added,Type b,0,2
14015,added,Type b,0,2
14016,added,Type b,0,2
14017,added,Type b,0,2
14018,added,Type a,1,2
14019,added,Type b,0,2
14020,added,Type a,4,2
14021,added,Type b,0,2
14022,added,Type a,1,2
14023,added,Type a,1,2
14024,added,Type b,3,2
14025,added,Type b,1,2
14026,added,Type b,2,2
14027,added,Type a,4,2
14028,added,Type a,1,2
14029,added,Type b,1,2
14030,added,Type a,0,2
14031,added,Type b,1,2
14032,added,Type b,0,2
14033,added,Type b,1,2
14034,added,Type b,0,2
14035,added,Type b,1,2
14036,added,Type a,0,2
14037,added,Type b,1,2
14038,added,Type a,0,2
14039,added,Type b,0,2
14040,added,Type a,1,2
14041,added,Type b,1,2
14042,added,Type b,2,2
14043,added,Type a,3,2
14044,added,Type a,1,2
14045,added,Type a,4,2
14046,added,Type b,0,2
14047,added,Type b,1,2
14048,added,Type b,1,2
14049,added,Type b,0,2
14050,added,Type b,0,2
14051,added,Type a,1,2
14052,added,Type b,0,2
14053,added,Type b,0,2
14054,added,Type a,3,2
14055,added,Type b,0,2
14056,added,Type b,0,2
14057,added,Type b,0,2
14058,added,Type a,0,2
14059,added,Type b,3,2
14060,added,Type a,1,2
14061,added,Type a,1,2
14062,added,Type a,2,2
14063,added,Type b,2,2
14064,added,Type b,1,2
14065,added,Type b,0,2
14066,added,Type b,1,2
14067,added,Type b,0,2
14068,added,Type b,2,2
14069,added,Type a,1,2
14070,added,Type a,3,2
14071,added,Type a,1,2
14072,added,Type a,1,2
14073,added,Type a,2,2
14074,added,Type a,2,2
14075,added,Type b,1,2
14076,added,Type b,0,2
14077,added,Type a,2,2
14078,added,Type b,0,2
14079,added,Type a,3,2
14080,added,Type a,0,2
14081,added,Type a,5,2
14082,added,Type b,0,2
14083,added,Type b,0,2
14084,added,Type a,0,2
14085,added,Type b,0,2
14086,added,Type b,0,2
14087,added,Type b,1,2
14088,added,Type b,2,2
14089,added,Type b,0,2
14090,added,Type a,1,2
14091,added,Type b,0,2
14092,added,Type a,0,2
14093,added,Type b,0,2
14094,added,Type b,1,2
14095,added,Type a,2,2
14096,added,Type b,0,2
14097,added,Type b,1,2
14098,added,Type b,2,2
14099,added,Type b,0,2
14100,added,Type b,0,2
14101,added,Type a,0,2
14102,added,Type b,1,2
14103,added,Type a,3,2
14104,added,Type b,2,2
14105,added,Type b,0,2
14106,added,Type b,1,2
14107,added,Type a,0,2
14108,added,Type b,0,2
14109,added,Type a,3,2
14110,added,Type b,2,2
14111,added,Type a,2,2
14112,added,Type b,1,2
14113,added,Type b,0,2
14114,added,Type b,2,2
14115,added,Type a,0,2
14116,added,Type a,0,2
14117,added,Type b,0,2
14118,added,Type b,0,2
14119,added,Type b,0,2
14120,added,Type b,0,2
14121,added,Type a,0,2
14122,added,Type b,0,2
14123,added,Type b,1,2
14124,added,Type b,0,2
14125,added,Type a,0,2
14126,added,Type b,0,2
14127,added,Type b,0,2
14128,added,Type a,1,2
14129,added,Type b,0,2
14130,added,Type b,1,2
14131,added,Type a,2,2
14132,added,Type b,0,2
14133,added,Type a,0,2
14134,added,Type b,1,2
14135,added,Type b,0,2
14136,added,Type b,1,2
14137,added,Type b,3,2
14138,added,Type b,1,2
14139,added,Type a,1,2
14140,added,Type a,2,2
14141,added,Type b,0,2
14142,added,Type b,2,2
14143,added,Type b,0,2
14144,added,Type b,1,2
14145,added,Type b,1,2
14146,added,Type b,2,2
14147,added,Type a,0,2
14148,added,Type a,1,2
14149,added,Type a,2,2
14150,added,Type a,1,2
14151,added,Type a,2,2
14152,added,Type b,3,2
14153,added,Type b,0,2
14154,added,Type a,2,2
14155,added,Type a,2,2
14156,added,Type a,2,2
14157,added,Type b,0,2
14158,added,Type b,1,2
14159,added,Type a,0,2
14160,added,Type a,1,2
14161,added,Type b,2,2
14162,added,Type a,2,2
14163,added,Type b,0,2
14164,added,Type b,0,2
14165,added,Type b,0,2
14166,added,Type a,0,2
14167,added,Type b,0,2
14168,added,Type a,0,2
14169,added,Type b,0,2
14170,added,Type a,0,2
14171,added,Type b,0,2
14172,added,Type b,0,2
14173,added,Type b,0,2
14174,added,Type b,0,2
14175,added,Type b,1,2
14176,added,Type b,0,2
14177,added,Type b,0,2
14178,added,Type b,0,2
14179,added,Type b,1,2
14180,added,Type a,2,2
14181,added,Type b,2,2
14182,added,Type b,1,2
14183,added,Type b,1,2
14184,added,Type a,2,2
14185,added,Type a,1,2
14186,added,Type a,2,2
14187,added,Type a,0,2
14188,added,Type b,1,2
14189,added,Type b,2,2
14190,added,Type a,0,2
14191,added,Type a,2,2
14192,added,Type a,3,2
14193,added,Type a,0,2
14194,added,Type b,2,2
14195,added,Type b,2,2
14196,added,Type a,0,2
14197,added,Type b,0,2
14198,added,Type a,0,2
14199,added,Type b,0,2
14200,added,Type a,0,2
14201,added,Type a,2,2
14202,added,Type b,1,2
14203,added,Type b,0,2
14204,added,Type a,1,2
14205,added,Type a,0,2
14206,added,Type b,1,2
14207,added,Type b,0,2
14208,added,Type b,0,2
14209,added,Type b,0,2
14210,added,Type b,1,2
14211,added,Type b,0,2
14212,added,Type a,1,2
14213,added,Type b,0,2
14214,added,Type b,0,2
14215,added,Type b,1,2
14216,added,Type b,0,2
14217,added,Type b,3,2
14218,added,Type a,1,2
14219,added,Type b,0,2
14220,added,Type b,1,2
14221,added,Type b,0,2
14222,added,Type b,0,2
14223,added,Type a,1,2
14224,added,Type a,0,2
14225,added,Type b,0,2
14226,added,Type b,0,2
14227,added,Type b,1,2
14228,added,Type b,2,2
14229,added,Type b,0,2
14230,added,Type a,0,2
14231,added,Type b,1,2
14232,added,Type b,2,2
14233,added,Type a,0,2
14234,added,Type b,1,2
14235,added,Type b,0,2
14236,added,Type b,1,2
14237,added,Type a,2,2
14238,added,Type b,1,2
14239,added,Type b,0,2
14240,added,Type b,0,2
14241,added,Type a,1,2
14242,added,Type b,1,2
14243,added,Type b,1,2
14244,added,Type a,0,2
14245,added,Type b,1,2
14246,added,Type a,1,2
14247,added,Type b,1,2
14248,added,Type b,0,2
14249,added,Type b,0,2
14250,added,Type b,0,2
14251,added,Type a,2,2
14252,added,Type a,2,2
14253,added,Type b,2,2
14254,added,Type a,1,2
14255,added,Type b,0,2
14256,added,Type b,0,2
14257,added,Type b,0,2
14258,added,Type b,2,2
14259,added,Type a,1,2
14260,added,Type b,0,2
14261,added,Type a,2,2
14262,added,Type a,1,2
14263,added,Type a,4,2
14264,added,Type b,1,2
14265,added,Type b,0,2
14266,added,Type a,0,2
14267,added,Type b,1,2
14268,added,Type b,0,2
14269,added,Type a,3,2
14270,added,Type b,2,2
14271,added,Type b,0,2
14272,added,Type b,1,2
14273,added,Type a,1,2
14274,added,Type b,0,2
14275,added,Type b,1,2
14276,added,Type a,2,2
14277,added,Type b,0,2
14278,added,Type b,1,2
14279,added,Type b,1,2
14280,added,Type a,2,2
14281,added,Type b,1,2
14282,added,Type a,0,2
14283,added,Type b,4,2
14284,added,Type a,0,2
14285,added,Type b,1,2
14286,added,Type b,0,2
14287,added,Type a,1,2
14288,added,Type b,1,2
14289,added,Type a,0,2
14290,added,Type a,1,2
14291,added,Type b,0,2
14292,added,Type a,1,2
14293,added,Type b,0,2
14294,added,Type b,1,2
14295,added,Type a,1,2
14296,added,Type b,1,2
14297,added,Type b,0,2
14298,added,Type a,2,2
14299,added,Type b,0,2
14300,added,Type a,1,2
14301,added,Type b,0,2
14302,added,Type a,3,2
14303,added,Type b,1,2
14304,added,Type a,3,2
14305,added,Type b,0,2
14306,added,Type b,0,2
14307,added,Type a,0,2
14308,added,Type b,0,2
14309,added,Type a,2,2
14310,added,Type b,0,2
14311,added,Type a,1,2
14312,added,Type b,0,2
14313,added,Type b,1,2
14314,added,Type b,1,2
14315,added,Type a,1,2
14316,added,Type a,0,2
14317,added,Type b,4,2
14318,added,Type a,1,2
14319,added,Type b,2,2
14320,added,Type a,2,2
14321,added,Type b,0,2
14322,added,Type b,0,2
14323,added,Type a,4,2
14324,added,Type a,1,2
14325,added,Type a,4,2
14326,added,Type a,2,2
14327,added,Type a,1,2
14328,added,Type a,1,2
14329,added,Type b,1,2
14330,added,Type a,1,2
14331,added,Type a,0,2
14332,added,Type b,0,2
14333,added,Type a,1,2
14334,added,Type a,0,2
14335,added,Type b,0,2
14336,added,Type a,0,2
14337,added,Type b,1,2
14338,added,Type a,2,2
14339,added,Type b,0,2
14340,added,Type a,1,2
14341,added,Type a,1,2
14342,added,Type b,0,2
14343,added,Type b,1,2
14344,added,Type a,1,2
14345,added,Type b,0,2
14346,added,Type b,0,2
14347,added,Type b,0,2
14348,added,Type a,0,2
14349,added,Type b,0,2
14350,added,Type b,0,2
14351,added,Type b,0,2
14352,added,Type a,2,2
14353,added,Type b,2,2
14354,added,Type b,1,2
14355,added,Type a,0,2
14356,added,Type b,0,2
14357,added,Type a,1,2
14358,added,Type a,0,2
14359,added,Type b,0,2
14360,added,Type a,1,2
14361,added,Type a,1,2
14362,added,Type b,2,2
14363,added,Type b,2,2
14364,added,Type a,0,2
14365,added,Type b,0,2
14366,added,Type b,0,2
14367,added,Type b,0,2
14368,added,Type a,0,2
14369,added,Type b,0,2
14370,added,Type b,3,2
14371,added,Type b,0,2
14372,added,Type b,0,2
14373,added,Type b,0,2
14374,added,Type b,0,2
14375,added,Type b,5,2
14376,added,Type b,2,2
14377,added,Type a,0,2
