# Network edges data
# Layout: spring
# N: 28005, m: 2
# h: 0.7, f_a: 0.6
# Initial core size (n0): 5
# Added nodes: 28000
# Generated: 2026-03-19T13:38:43.763543
source,target,source_origin,target_origin,source_type,target_type 
7846,106,added,added,Type b,Type a
7847,4784,added,added,Type b,Type b
7847,1690,added,added,Type b,Type a
7848,1728,added,added,Type a,Type a
7848,726,added,added,Type a,Type a
7849,6016,added,added,Type a,Type a
7849,69,added,added,Type a,Type a
7850,1431,added,added,Type a,Type a
7850,3488,added,added,Type a,Type a
7851,1194,added,added,Type a,Type a
7851,5287,added,added,Type a,Type a
7852,7639,added,added,Type b,Type a
7852,2088,added,added,Type b,Type a
7853,1972,added,added,Type a,Type a
7853,1951,added,added,Type a,Type a
7854,630,added,added,Type a,Type a
7854,6198,added,added,Type a,Type a
7855,10,added,added,Type a,Type a
7855,6056,added,added,Type a,Type a
7856,5470,added,added,Type b,Type a
7856,703,added,added,Type b,Type a
7857,4789,added,added,Type a,Type a
7857,7198,added,added,Type a,Type a
7858,6371,added,added,Type a,Type a
7858,12,added,added,Type a,Type a
7859,3426,added,added,Type b,Type a
7859,2445,added,added,Type b,Type a
7860,97,added,added,Type a,Type a
7860,6464,added,added,Type a,Type b
7861,235,added,added,Type a,Type a
7861,6892,added,added,Type a,Type a
7862,2363,added,added,Type a,Type a
7862,2999,added,added,Type a,Type a
7863,559,added,added,Type b,Type a
7863,1513,added,added,Type b,Type b
7864,4808,added,added,Type a,Type a
7864,2,added,initial_core,Type a,Type a
7865,5936,added,added,Type b,Type a
7865,6916,added,added,Type b,Type a
7866,1940,added,added,Type a,Type a
7866,1213,added,added,Type a,Type b
7867,6360,added,added,Type b,Type b
7867,3917,added,added,Type b,Type a
7868,522,added,added,Type a,Type b
7868,7403,added,added,Type a,Type a
7869,3367,added,added,Type a,Type a
7869,7057,added,added,Type a,Type a
7870,582,added,added,Type b,Type a
7870,4357,added,added,Type b,Type a
7871,2197,added,added,Type b,Type a
7871,2676,added,added,Type b,Type b
7872,3598,added,added,Type b,Type a
7872,693,added,added,Type b,Type a
7873,2872,added,added,Type b,Type a
7873,6210,added,added,Type b,Type a
7874,5018,added,added,Type b,Type a
7874,4627,added,added,Type b,Type a
7875,2511,added,added,Type b,Type b
7875,2934,added,added,Type b,Type b
7876,5515,added,added,Type b,Type a
7876,1604,added,added,Type b,Type a
7877,3384,added,added,Type a,Type a
7877,6840,added,added,Type a,Type a
7878,1386,added,added,Type a,Type a
7878,1352,added,added,Type a,Type a
7879,1188,added,added,Type a,Type b
7879,5938,added,added,Type a,Type a
7880,1380,added,added,Type a,Type a
7880,2826,added,added,Type a,Type a
7881,3424,added,added,Type a,Type a
7881,2391,added,added,Type a,Type a
7882,6159,added,added,Type a,Type a
7882,784,added,added,Type a,Type b
7883,6365,added,added,Type a,Type b
7883,6600,added,added,Type a,Type b
7884,7423,added,added,Type b,Type a
7884,6442,added,added,Type b,Type a
7885,1784,added,added,Type a,Type a
7885,254,added,added,Type a,Type a
7886,1200,added,added,Type a,Type a
7886,5032,added,added,Type a,Type a
7887,7476,added,added,Type a,Type a
7887,5056,added,added,Type a,Type a
7888,151,added,added,Type b,Type a
7888,7441,added,added,Type b,Type a
7889,3760,added,added,Type a,Type a
7889,277,added,added,Type a,Type a
7890,5683,added,added,Type a,Type a
7890,3886,added,added,Type a,Type a
7891,2193,added,added,Type b,Type a
7891,5154,added,added,Type b,Type b
7892,5519,added,added,Type a,Type a
7892,3341,added,added,Type a,Type b
7893,7121,added,added,Type b,Type a
7893,1422,added,added,Type b,Type b
7894,2631,added,added,Type a,Type b
7894,3096,added,added,Type a,Type a
7895,1091,added,added,Type b,Type a
7895,5194,added,added,Type b,Type a
7896,6878,added,added,Type b,Type a
7896,3855,added,added,Type b,Type a
7897,2218,added,added,Type a,Type a
7897,1934,added,added,Type a,Type a
7898,6583,added,added,Type a,Type a
7898,2999,added,added,Type a,Type a
7899,7251,added,added,Type a,Type a
7899,1522,added,added,Type a,Type a
7900,1731,added,added,Type b,Type a
7900,5906,added,added,Type b,Type a
7901,2993,added,added,Type a,Type a
7901,5576,added,added,Type a,Type a
7902,6281,added,added,Type b,Type a
7902,4644,added,added,Type b,Type a
7903,4652,added,added,Type a,Type a
7903,7640,added,added,Type a,Type a
7904,2557,added,added,Type b,Type a
7904,2685,added,added,Type b,Type a
7905,5461,added,added,Type a,Type a
7905,4914,added,added,Type a,Type b
7906,500,added,added,Type b,Type a
7906,2564,added,added,Type b,Type a
7907,7128,added,added,Type a,Type a
7907,6784,added,added,Type a,Type a
7908,3125,added,added,Type a,Type a
7908,7735,added,added,Type a,Type a
7909,7530,added,added,Type a,Type a
7909,254,added,added,Type a,Type a
7910,365,added,added,Type b,Type a
7910,705,added,added,Type b,Type a
7911,306,added,added,Type b,Type a
7911,3246,added,added,Type b,Type a
7912,4361,added,added,Type a,Type a
7912,593,added,added,Type a,Type a
7913,108,added,added,Type b,Type a
7913,851,added,added,Type b,Type a
7914,7402,added,added,Type a,Type a
7914,4351,added,added,Type a,Type b
7915,6762,added,added,Type a,Type a
7915,6848,added,added,Type a,Type a
7916,2878,added,added,Type a,Type a
7916,1634,added,added,Type a,Type a
7917,7875,added,added,Type a,Type b
7917,256,added,added,Type a,Type a
7918,6233,added,added,Type a,Type a
7918,4374,added,added,Type a,Type a
7919,629,added,added,Type a,Type a
7919,120,added,added,Type a,Type a
7920,5687,added,added,Type a,Type b
7920,3830,added,added,Type a,Type b
7921,3719,added,added,Type b,Type a
7921,3728,added,added,Type b,Type a
7922,2176,added,added,Type a,Type a
7922,592,added,added,Type a,Type a
7923,2924,added,added,Type a,Type a
7923,1993,added,added,Type a,Type a
7924,3679,added,added,Type b,Type b
7924,1625,added,added,Type b,Type a
7925,227,added,added,Type a,Type a
7925,6201,added,added,Type a,Type a
7926,883,added,added,Type b,Type a
7926,7831,added,added,Type b,Type b
7927,553,added,added,Type b,Type a
7927,2714,added,added,Type b,Type a
7928,2162,added,added,Type b,Type a
7928,85,added,added,Type b,Type b
7929,3598,added,added,Type a,Type a
7929,2341,added,added,Type a,Type a
7930,7151,added,added,Type a,Type a
7930,3629,added,added,Type a,Type a
7931,7623,added,added,Type b,Type a
7931,307,added,added,Type b,Type a
7932,767,added,added,Type b,Type a
7932,5261,added,added,Type b,Type a
7933,6809,added,added,Type b,Type a
7933,6533,added,added,Type b,Type a
7934,3625,added,added,Type b,Type a
7934,1245,added,added,Type b,Type a
7935,2068,added,added,Type b,Type a
7935,1742,added,added,Type b,Type a
7936,2563,added,added,Type a,Type b
7936,2029,added,added,Type a,Type a
7937,3494,added,added,Type b,Type a
7937,3196,added,added,Type b,Type a
7938,3222,added,added,Type a,Type a
7938,77,added,added,Type a,Type a
7939,1690,added,added,Type b,Type a
7939,2121,added,added,Type b,Type a
7940,5479,added,added,Type a,Type a
7940,1592,added,added,Type a,Type a
7941,7093,added,added,Type a,Type a
7941,6650,added,added,Type a,Type a
7942,5578,added,added,Type b,Type b
7942,1858,added,added,Type b,Type a
7943,4644,added,added,Type a,Type a
7943,3968,added,added,Type a,Type a
7944,1005,added,added,Type b,Type a
7944,4345,added,added,Type b,Type a
7945,7389,added,added,Type a,Type a
7945,403,added,added,Type a,Type a
7946,2545,added,added,Type a,Type b
7946,171,added,added,Type a,Type a
7947,6470,added,added,Type b,Type a
7947,1479,added,added,Type b,Type a
7948,826,added,added,Type b,Type a
7948,1954,added,added,Type b,Type a
7949,358,added,added,Type a,Type a
7949,4737,added,added,Type a,Type a
7950,2207,added,added,Type a,Type a
7950,529,added,added,Type a,Type b
7951,6715,added,added,Type b,Type a
7951,482,added,added,Type b,Type b
7952,2088,added,added,Type b,Type a
7952,5220,added,added,Type b,Type a
7953,3338,added,added,Type a,Type a
7953,7809,added,added,Type a,Type a
7954,4451,added,added,Type b,Type a
7954,3102,added,added,Type b,Type a
7955,119,added,added,Type b,Type b
7955,4465,added,added,Type b,Type a
7956,1927,added,added,Type a,Type a
7956,3246,added,added,Type a,Type a
7957,6894,added,added,Type b,Type a
7957,7437,added,added,Type b,Type a
7958,2661,added,added,Type a,Type a
7958,2815,added,added,Type a,Type a
7959,28,added,added,Type b,Type a
7959,6890,added,added,Type b,Type a
7960,1022,added,added,Type a,Type a
7960,4965,added,added,Type a,Type a
7961,701,added,added,Type a,Type b
7961,1342,added,added,Type a,Type a
7962,66,added,added,Type a,Type a
7962,3044,added,added,Type a,Type a
7963,702,added,added,Type a,Type a
7963,5071,added,added,Type a,Type b
7964,2508,added,added,Type a,Type a
7964,5767,added,added,Type a,Type a
7965,2529,added,added,Type b,Type a
7965,5778,added,added,Type b,Type a
7966,2742,added,added,Type b,Type a
7966,2465,added,added,Type b,Type a
7967,3712,added,added,Type a,Type a
7967,4071,added,added,Type a,Type a
7968,1748,added,added,Type b,Type a
7968,5522,added,added,Type b,Type a
7969,6391,added,added,Type b,Type a
7969,2357,added,added,Type b,Type a
7970,5444,added,added,Type a,Type a
7970,1327,added,added,Type a,Type a
7971,5193,added,added,Type a,Type b
7971,3669,added,added,Type a,Type a
7972,529,added,added,Type a,Type b
7972,3759,added,added,Type a,Type a
7973,3222,added,added,Type b,Type a
7973,685,added,added,Type b,Type a
7974,7304,added,added,Type b,Type a
7974,6782,added,added,Type b,Type a
7975,4897,added,added,Type a,Type b
7975,5536,added,added,Type a,Type a
7976,3744,added,added,Type a,Type a
7976,4318,added,added,Type a,Type a
7977,1329,added,added,Type a,Type a
7977,1357,added,added,Type a,Type a
7978,851,added,added,Type b,Type a
7978,6913,added,added,Type b,Type b
7979,6154,added,added,Type a,Type a
7979,5653,added,added,Type a,Type a
7980,6932,added,added,Type b,Type a
7980,757,added,added,Type b,Type a
7981,197,added,added,Type a,Type a
7981,4652,added,added,Type a,Type a
7982,1071,added,added,Type b,Type a
7982,2028,added,added,Type b,Type a
7983,3077,added,added,Type a,Type a
7983,2631,added,added,Type a,Type b
7984,3577,added,added,Type a,Type a
7984,2330,added,added,Type a,Type a
7985,4259,added,added,Type a,Type a
7985,4360,added,added,Type a,Type a
7986,229,added,added,Type a,Type a
7986,1420,added,added,Type a,Type a
7987,1798,added,added,Type a,Type a
7987,6954,added,added,Type a,Type a
7988,6601,added,added,Type a,Type a
7988,1179,added,added,Type a,Type a
7989,5621,added,added,Type b,Type a
7989,1917,added,added,Type b,Type a
7990,12,added,added,Type b,Type a
7990,63,added,added,Type b,Type a
7991,159,added,added,Type b,Type a
7991,5175,added,added,Type b,Type a
7992,1724,added,added,Type a,Type a
7992,74,added,added,Type a,Type a
7993,7901,added,added,Type a,Type a
7993,25,added,added,Type a,Type a
7994,3885,added,added,Type a,Type a
7994,6405,added,added,Type a,Type b
7995,2415,added,added,Type b,Type a
7995,6583,added,added,Type b,Type a
7996,5949,added,added,Type b,Type b
7996,6701,added,added,Type b,Type b
7997,1432,added,added,Type b,Type a
7997,517,added,added,Type b,Type a
7998,3129,added,added,Type a,Type a
7998,5913,added,added,Type a,Type a
7999,5426,added,added,Type a,Type a
7999,894,added,added,Type a,Type a
8000,212,added,added,Type b,Type b
8000,160,added,added,Type b,Type a
8001,5371,added,added,Type b,Type a
8001,608,added,added,Type b,Type a
8002,7903,added,added,Type a,Type a
8002,1587,added,added,Type a,Type a
8003,5993,added,added,Type a,Type a
8003,768,added,added,Type a,Type a
8004,7147,added,added,Type b,Type b
8004,3401,added,added,Type b,Type a
8005,1018,added,added,Type a,Type a
8005,7962,added,added,Type a,Type a
8006,32,added,added,Type a,Type a
8006,150,added,added,Type a,Type a
8007,5111,added,added,Type a,Type a
8007,159,added,added,Type a,Type a
8008,3230,added,added,Type a,Type a
8008,7337,added,added,Type a,Type a
8009,7836,added,added,Type b,Type a
8009,7323,added,added,Type b,Type b
8010,1276,added,added,Type b,Type a
8010,7998,added,added,Type b,Type a
8011,6371,added,added,Type a,Type a
8011,5979,added,added,Type a,Type b
8012,6439,added,added,Type a,Type a
8012,2990,added,added,Type a,Type a
8013,3471,added,added,Type a,Type a
8013,568,added,added,Type a,Type a
8014,2225,added,added,Type b,Type a
8014,1357,added,added,Type b,Type a
8015,5986,added,added,Type b,Type a
8015,4297,added,added,Type b,Type a
8016,6215,added,added,Type b,Type a
8016,5391,added,added,Type b,Type b
8017,6873,added,added,Type a,Type a
8017,6470,added,added,Type a,Type a
8018,3753,added,added,Type a,Type a
8018,5249,added,added,Type a,Type b
8019,1950,added,added,Type a,Type a
8019,2444,added,added,Type a,Type a
8020,851,added,added,Type b,Type a
8020,982,added,added,Type b,Type a
8021,5946,added,added,Type a,Type a
8021,5263,added,added,Type a,Type a
8022,6856,added,added,Type b,Type a
8022,5993,added,added,Type b,Type a
8023,6142,added,added,Type a,Type a
8023,7511,added,added,Type a,Type a
8024,2753,added,added,Type a,Type a
8024,5044,added,added,Type a,Type a
8025,7123,added,added,Type a,Type a
8025,6063,added,added,Type a,Type a
8026,3931,added,added,Type a,Type a
8026,79,added,added,Type a,Type a
8027,609,added,added,Type a,Type a
8027,2156,added,added,Type a,Type b
8028,453,added,added,Type b,Type a
8028,923,added,added,Type b,Type a
8029,3879,added,added,Type a,Type a
8029,7664,added,added,Type a,Type a
8030,3023,added,added,Type a,Type a
8030,3589,added,added,Type a,Type a
8031,3769,added,added,Type a,Type a
8031,7571,added,added,Type a,Type a
8032,5177,added,added,Type a,Type a
8032,5430,added,added,Type a,Type a
8033,2004,added,added,Type b,Type a
8033,1529,added,added,Type b,Type a
8034,2631,added,added,Type b,Type b
8034,1585,added,added,Type b,Type a
8035,4625,added,added,Type a,Type b
8035,4489,added,added,Type a,Type a
8036,532,added,added,Type a,Type a
8036,7379,added,added,Type a,Type a
8037,5155,added,added,Type a,Type a
8037,7588,added,added,Type a,Type a
8038,6734,added,added,Type b,Type a
8038,1045,added,added,Type b,Type b
8039,7284,added,added,Type a,Type a
8039,1522,added,added,Type a,Type a
8040,5959,added,added,Type b,Type a
8040,221,added,added,Type b,Type a
8041,6316,added,added,Type a,Type a
8041,1928,added,added,Type a,Type a
8042,6787,added,added,Type a,Type a
8042,151,added,added,Type a,Type a
8043,253,added,added,Type b,Type a
8043,4450,added,added,Type b,Type a
8044,28,added,added,Type b,Type a
8044,3423,added,added,Type b,Type a
8045,2788,added,added,Type b,Type b
8045,1681,added,added,Type b,Type a
8046,4579,added,added,Type a,Type a
8046,3155,added,added,Type a,Type b
8047,5372,added,added,Type b,Type a
8047,3972,added,added,Type b,Type a
8048,3862,added,added,Type b,Type b
8048,5554,added,added,Type b,Type a
8049,492,added,added,Type a,Type a
8049,652,added,added,Type a,Type a
8050,7022,added,added,Type a,Type a
8050,1236,added,added,Type a,Type a
8051,2967,added,added,Type a,Type a
8051,4890,added,added,Type a,Type a
8052,5431,added,added,Type b,Type a
8052,843,added,added,Type b,Type a
8053,4408,added,added,Type a,Type a
8053,553,added,added,Type a,Type a
8054,5007,added,added,Type b,Type a
8054,4551,added,added,Type b,Type b
8055,377,added,added,Type a,Type b
8055,1753,added,added,Type a,Type a
8056,5441,added,added,Type a,Type a
8056,5148,added,added,Type a,Type a
8057,7198,added,added,Type a,Type a
8057,1844,added,added,Type a,Type a
8058,7010,added,added,Type a,Type a
8058,2012,added,added,Type a,Type a
8059,405,added,added,Type a,Type a
8059,6013,added,added,Type a,Type a
8060,6143,added,added,Type b,Type b
8060,7247,added,added,Type b,Type a
8061,2907,added,added,Type b,Type a
8061,2369,added,added,Type b,Type a
8062,5807,added,added,Type a,Type a
8062,6500,added,added,Type a,Type a
8063,649,added,added,Type b,Type a
8063,516,added,added,Type b,Type a
8064,1905,added,added,Type b,Type a
8064,5214,added,added,Type b,Type a
8065,3239,added,added,Type b,Type a
8065,517,added,added,Type b,Type a
8066,2636,added,added,Type a,Type a
8066,10,added,added,Type a,Type a
8067,2576,added,added,Type a,Type b
8067,1801,added,added,Type a,Type a
8068,1801,added,added,Type a,Type a
8068,314,added,added,Type a,Type a
8069,1193,added,added,Type a,Type a
8069,1427,added,added,Type a,Type a
8070,1137,added,added,Type b,Type a
8070,3253,added,added,Type b,Type b
8071,4349,added,added,Type b,Type a
8071,7064,added,added,Type b,Type a
8072,2757,added,added,Type b,Type a
8072,4167,added,added,Type b,Type a
8073,4318,added,added,Type b,Type a
8073,981,added,added,Type b,Type a
8074,7,added,added,Type a,Type a
8074,3934,added,added,Type a,Type b
8075,330,added,added,Type b,Type a
8075,70,added,added,Type b,Type a
8076,4144,added,added,Type b,Type a
8076,2577,added,added,Type b,Type a
8077,3646,added,added,Type a,Type a
8077,5138,added,added,Type a,Type a
8078,835,added,added,Type a,Type b
8078,253,added,added,Type a,Type a
8079,6624,added,added,Type b,Type a
8079,2730,added,added,Type b,Type b
8080,5527,added,added,Type b,Type a
8080,452,added,added,Type b,Type b
8081,7337,added,added,Type b,Type a
8081,3277,added,added,Type b,Type a
8082,5281,added,added,Type a,Type a
8082,6795,added,added,Type a,Type a
8083,828,added,added,Type b,Type b
8083,4381,added,added,Type b,Type a
8084,6818,added,added,Type a,Type a
8084,5019,added,added,Type a,Type a
8085,6438,added,added,Type b,Type a
8085,7423,added,added,Type b,Type a
8086,4881,added,added,Type a,Type a
8086,117,added,added,Type a,Type a
8087,6070,added,added,Type a,Type a
8087,589,added,added,Type a,Type a
8088,4714,added,added,Type a,Type a
8088,7798,added,added,Type a,Type a
8089,2531,added,added,Type a,Type a
8089,4835,added,added,Type a,Type a
8090,6410,added,added,Type a,Type a
8090,833,added,added,Type a,Type b
8091,1017,added,added,Type a,Type a
8091,4122,added,added,Type a,Type b
8092,1912,added,added,Type a,Type a
8092,6131,added,added,Type a,Type b
8093,2740,added,added,Type a,Type a
8093,3536,added,added,Type a,Type a
8094,74,added,added,Type b,Type a
8094,3387,added,added,Type b,Type a
8095,2434,added,added,Type a,Type a
8095,2043,added,added,Type a,Type a
8096,5403,added,added,Type a,Type a
8096,6693,added,added,Type a,Type a
8097,2470,added,added,Type b,Type b
8097,2630,added,added,Type b,Type a
8098,3106,added,added,Type a,Type a
8098,2834,added,added,Type a,Type a
8099,6908,added,added,Type a,Type a
8099,5322,added,added,Type a,Type a
8100,128,added,added,Type a,Type a
8100,5770,added,added,Type a,Type a
8101,4209,added,added,Type a,Type b
8101,4913,added,added,Type a,Type a
8102,6194,added,added,Type a,Type a
8102,7248,added,added,Type a,Type b
8103,164,added,added,Type a,Type a
8103,6793,added,added,Type a,Type a
8104,2305,added,added,Type a,Type a
8104,616,added,added,Type a,Type a
8105,1799,added,added,Type a,Type a
8105,2910,added,added,Type a,Type a
8106,7641,added,added,Type a,Type a
8106,6653,added,added,Type a,Type a
8107,7513,added,added,Type a,Type a
8107,5952,added,added,Type a,Type a
8108,2790,added,added,Type a,Type a
8108,649,added,added,Type a,Type a
8109,151,added,added,Type b,Type a
8109,4733,added,added,Type b,Type a
8110,605,added,added,Type b,Type b
8110,3263,added,added,Type b,Type a
8111,5152,added,added,Type a,Type a
8111,5733,added,added,Type a,Type b
8112,3998,added,added,Type b,Type a
8112,646,added,added,Type b,Type a
8113,726,added,added,Type a,Type a
8113,4910,added,added,Type a,Type a
8114,5237,added,added,Type b,Type a
8114,8086,added,added,Type b,Type a
8115,8,added,added,Type a,Type a
8115,1321,added,added,Type a,Type a
8116,4478,added,added,Type a,Type a
8116,4800,added,added,Type a,Type a
8117,2175,added,added,Type b,Type a
8117,63,added,added,Type b,Type a
8118,4293,added,added,Type b,Type a
8118,5111,added,added,Type b,Type a
8119,4390,added,added,Type a,Type a
8119,1137,added,added,Type a,Type a
8120,4112,added,added,Type a,Type a
8120,4939,added,added,Type a,Type a
8121,5627,added,added,Type a,Type a
8121,1450,added,added,Type a,Type a
8122,175,added,added,Type a,Type a
8122,6221,added,added,Type a,Type b
8123,2351,added,added,Type a,Type b
8123,3773,added,added,Type a,Type a
8124,1194,added,added,Type b,Type a
8124,6834,added,added,Type b,Type a
8125,3066,added,added,Type b,Type a
8125,1443,added,added,Type b,Type a
8126,5650,added,added,Type b,Type a
8126,3870,added,added,Type b,Type a
8127,2764,added,added,Type b,Type b
8127,4073,added,added,Type b,Type a
8128,1441,added,added,Type b,Type a
8128,1485,added,added,Type b,Type a
8129,2116,added,added,Type a,Type a
8129,7254,added,added,Type a,Type a
8130,4337,added,added,Type a,Type a
8130,6927,added,added,Type a,Type a
8131,5001,added,added,Type a,Type b
8131,1036,added,added,Type a,Type a
8132,843,added,added,Type a,Type a
8132,1379,added,added,Type a,Type a
8133,2438,added,added,Type b,Type a
8133,5356,added,added,Type b,Type a
8134,5271,added,added,Type b,Type b
8134,4312,added,added,Type b,Type b
8135,2399,added,added,Type a,Type b
8135,6566,added,added,Type a,Type a
8136,7748,added,added,Type a,Type b
8136,3020,added,added,Type a,Type b
8137,6498,added,added,Type b,Type a
8137,7706,added,added,Type b,Type a
8138,5777,added,added,Type a,Type a
8138,458,added,added,Type a,Type a
8139,6169,added,added,Type a,Type a
8139,6956,added,added,Type a,Type a
8140,666,added,added,Type a,Type a
8140,3209,added,added,Type a,Type b
8141,1803,added,added,Type b,Type a
8141,1633,added,added,Type b,Type a
8142,5051,added,added,Type b,Type a
8142,706,added,added,Type b,Type a
8143,712,added,added,Type b,Type a
8143,6733,added,added,Type b,Type a
8144,6339,added,added,Type b,Type a
8144,6118,added,added,Type b,Type a
8145,2473,added,added,Type b,Type a
8145,1655,added,added,Type b,Type a
8146,476,added,added,Type a,Type a
8146,2643,added,added,Type a,Type a
8147,5735,added,added,Type a,Type a
8147,1605,added,added,Type a,Type a
8148,4871,added,added,Type b,Type a
8148,5235,added,added,Type b,Type a
8149,7035,added,added,Type a,Type a
8149,6117,added,added,Type a,Type a
8150,2643,added,added,Type a,Type a
8150,2093,added,added,Type a,Type a
8151,7993,added,added,Type b,Type a
8151,2585,added,added,Type b,Type a
8152,5509,added,added,Type a,Type a
8152,6410,added,added,Type a,Type a
8153,3682,added,added,Type a,Type a
8153,2339,added,added,Type a,Type a
8154,6934,added,added,Type b,Type a
8154,2168,added,added,Type b,Type a
8155,1569,added,added,Type b,Type a
8155,1557,added,added,Type b,Type a
8156,5376,added,added,Type b,Type a
8156,2538,added,added,Type b,Type a
8157,470,added,added,Type b,Type a
8157,665,added,added,Type b,Type a
8158,8039,added,added,Type b,Type a
8158,2478,added,added,Type b,Type a
8159,7282,added,added,Type a,Type a
8159,7918,added,added,Type a,Type a
8160,1478,added,added,Type b,Type a
8160,5028,added,added,Type b,Type a
8161,347,added,added,Type a,Type a
8161,7551,added,added,Type a,Type a
8162,7137,added,added,Type a,Type a
8162,6952,added,added,Type a,Type a
8163,6452,added,added,Type a,Type b
8163,445,added,added,Type a,Type b
8164,2478,added,added,Type a,Type a
8164,7918,added,added,Type a,Type a
8165,999,added,added,Type a,Type a
8165,313,added,added,Type a,Type a
8166,3269,added,added,Type b,Type b
8166,4515,added,added,Type b,Type a
8167,396,added,added,Type b,Type a
8167,2088,added,added,Type b,Type a
8168,7452,added,added,Type a,Type a
8168,3520,added,added,Type a,Type a
8169,3612,added,added,Type b,Type a
8169,2842,added,added,Type b,Type a
8170,4168,added,added,Type a,Type a
8170,4084,added,added,Type a,Type a
8171,834,added,added,Type a,Type a
8171,5177,added,added,Type a,Type a
8172,713,added,added,Type a,Type a
8172,5000,added,added,Type a,Type a
8173,3817,added,added,Type b,Type a
8173,2496,added,added,Type b,Type a
8174,6183,added,added,Type b,Type a
8174,140,added,added,Type b,Type a
8175,637,added,added,Type b,Type a
8175,1634,added,added,Type b,Type a
8176,3624,added,added,Type a,Type a
8176,548,added,added,Type a,Type a
8177,3373,added,added,Type a,Type a
8177,270,added,added,Type a,Type a
8178,6696,added,added,Type b,Type a
8178,3817,added,added,Type b,Type a
8179,5281,added,added,Type a,Type a
8179,6217,added,added,Type a,Type a
8180,819,added,added,Type b,Type a
8180,807,added,added,Type b,Type a
8181,769,added,added,Type a,Type a
8181,5266,added,added,Type a,Type a
8182,2249,added,added,Type a,Type b
8182,4561,added,added,Type a,Type a
8183,1190,added,added,Type a,Type b
8183,7842,added,added,Type a,Type a
8184,4941,added,added,Type a,Type a
8184,3597,added,added,Type a,Type a
8185,1104,added,added,Type b,Type a
8185,6816,added,added,Type b,Type a
8186,1762,added,added,Type b,Type b
8186,1687,added,added,Type b,Type a
8187,3349,added,added,Type a,Type a
8187,5577,added,added,Type a,Type b
8188,6602,added,added,Type a,Type a
8188,6635,added,added,Type a,Type a
8189,908,added,added,Type a,Type a
8189,3420,added,added,Type a,Type a
8190,4652,added,added,Type a,Type a
8190,7781,added,added,Type a,Type a
8191,3321,added,added,Type a,Type b
8191,1229,added,added,Type a,Type a
8192,2641,added,added,Type a,Type b
8192,1446,added,added,Type a,Type a
8193,367,added,added,Type a,Type b
8193,4347,added,added,Type a,Type a
8194,1686,added,added,Type a,Type b
8194,2899,added,added,Type a,Type a
8195,7138,added,added,Type a,Type a
8195,695,added,added,Type a,Type a
8196,7815,added,added,Type b,Type b
8196,5647,added,added,Type b,Type b
8197,7882,added,added,Type a,Type a
8197,1078,added,added,Type a,Type b
8198,3231,added,added,Type a,Type b
8198,5334,added,added,Type a,Type b
8199,235,added,added,Type a,Type a
8199,7943,added,added,Type a,Type a
8200,5979,added,added,Type a,Type b
8200,1536,added,added,Type a,Type a
8201,7532,added,added,Type b,Type a
8201,1208,added,added,Type b,Type a
8202,3605,added,added,Type b,Type b
8202,31,added,added,Type b,Type a
8203,1080,added,added,Type a,Type a
8203,7033,added,added,Type a,Type a
8204,3453,added,added,Type a,Type b
8204,5576,added,added,Type a,Type a
8205,4147,added,added,Type b,Type a
8205,3067,added,added,Type b,Type a
8206,3710,added,added,Type b,Type a
8206,6782,added,added,Type b,Type a
8207,2330,added,added,Type a,Type a
8207,7069,added,added,Type a,Type a
8208,1716,added,added,Type a,Type a
8208,7889,added,added,Type a,Type a
8209,3746,added,added,Type a,Type a
8209,807,added,added,Type a,Type a
8210,1319,added,added,Type a,Type a
8210,3736,added,added,Type a,Type a
8211,7868,added,added,Type a,Type a
8211,3109,added,added,Type a,Type b
8212,4983,added,added,Type b,Type a
8212,7850,added,added,Type b,Type a
8213,2207,added,added,Type b,Type a
8213,3983,added,added,Type b,Type a
8214,1577,added,added,Type a,Type a
8214,1111,added,added,Type a,Type a
8215,4777,added,added,Type b,Type a
8215,1638,added,added,Type b,Type b
8216,6630,added,added,Type a,Type b
8216,660,added,added,Type a,Type a
8217,769,added,added,Type a,Type a
8217,5829,added,added,Type a,Type a
8218,6785,added,added,Type b,Type a
8218,196,added,added,Type b,Type a
8219,3779,added,added,Type b,Type a
8219,3826,added,added,Type b,Type a
8220,5242,added,added,Type a,Type a
8220,7565,added,added,Type a,Type b
8221,1958,added,added,Type b,Type a
8221,2375,added,added,Type b,Type a
8222,8035,added,added,Type a,Type a
8222,313,added,added,Type a,Type a
8223,5846,added,added,Type b,Type a
8223,122,added,added,Type b,Type a
8224,1362,added,added,Type a,Type a
8224,6730,added,added,Type a,Type a
8225,1342,added,added,Type a,Type a
8225,5182,added,added,Type a,Type a
8226,4484,added,added,Type a,Type a
8226,2422,added,added,Type a,Type a
8227,45,added,added,Type a,Type a
8227,1377,added,added,Type a,Type b
8228,1582,added,added,Type a,Type a
8228,3552,added,added,Type a,Type a
8229,4848,added,added,Type a,Type a
8229,2851,added,added,Type a,Type a
8230,4257,added,added,Type b,Type a
8230,6890,added,added,Type b,Type a
8231,1708,added,added,Type a,Type a
8231,2341,added,added,Type a,Type a
8232,1424,added,added,Type b,Type a
8232,2952,added,added,Type b,Type b
8233,5560,added,added,Type a,Type a
8233,1886,added,added,Type a,Type b
8234,5551,added,added,Type a,Type a
8234,6719,added,added,Type a,Type a
8235,1238,added,added,Type b,Type a
8235,485,added,added,Type b,Type a
