# Network edge list with node attributes
# N: 10030, m: 3
# h: 0.2, f_a: 0.2
# Initial network nodes: 0 to 29
# Added nodes: 30 to 10029
# Total edges: 30029
# Type a nodes: 1980
# Type b nodes: 8050
# Generated: 2026-02-15T17:57:38.625592
source,target,source_type,target_type,source_in_degree,target_in_degree,source_is_initial,target_is_initial,source_order,target_order 
4239,3302,a,b,1,4,False,False,4239,3302
4239,1116,a,b,1,4,False,False,4239,1116
4240,3590,b,b,3,3,False,False,4240,3590
4240,600,b,a,3,2,False,False,4240,600
4240,1539,b,b,3,4,False,False,4240,1539
4241,3660,b,b,1,6,False,False,4241,3660
4241,861,b,b,1,12,False,False,4241,861
4241,1433,b,b,1,7,False,False,4241,1433
4242,1391,b,b,4,9,False,False,4242,1391
4242,1018,b,b,4,5,False,False,4242,1018
4242,3558,b,b,4,4,False,False,4242,3558
4243,192,b,b,3,30,False,False,4243,192
4243,3280,b,b,3,5,False,False,4243,3280
4243,267,b,b,3,14,False,False,4243,267
4244,3877,b,b,5,1,False,False,4244,3877
4244,3049,b,b,5,2,False,False,4244,3049
4244,289,b,b,5,18,False,False,4244,289
4245,3174,b,b,0,5,False,False,4245,3174
4245,2324,b,b,0,6,False,False,4245,2324
4245,1092,b,b,0,7,False,False,4245,1092
4246,436,b,b,3,21,False,False,4246,436
4246,2869,b,b,3,7,False,False,4246,2869
4246,827,b,b,3,9,False,False,4246,827
4247,2620,b,b,3,7,False,False,4247,2620
4247,3489,b,b,3,4,False,False,4247,3489
4247,904,b,a,3,4,False,False,4247,904
4248,430,b,b,1,15,False,False,4248,430
4248,515,b,b,1,6,False,False,4248,515
4248,3123,b,b,1,4,False,False,4248,3123
4249,293,b,b,2,10,False,False,4249,293
4249,542,b,b,2,20,False,False,4249,542
4249,1445,b,b,2,7,False,False,4249,1445
4250,1837,b,b,2,3,False,False,4250,1837
4250,2970,b,b,2,5,False,False,4250,2970
4250,2227,b,b,2,3,False,False,4250,2227
4251,3416,b,a,2,6,False,False,4251,3416
4251,3178,b,b,2,4,False,False,4251,3178
4251,680,b,b,2,10,False,False,4251,680
4252,2000,a,a,1,6,False,False,4252,2000
4252,2165,a,b,1,4,False,False,4252,2165
4252,2843,a,b,1,6,False,False,4252,2843
4253,2776,b,b,1,3,False,False,4253,2776
4253,2997,b,a,1,1,False,False,4253,2997
4253,160,b,b,1,18,False,False,4253,160
4254,732,a,b,1,11,False,False,4254,732
4254,3094,a,b,1,2,False,False,4254,3094
4254,3815,a,b,1,2,False,False,4254,3815
4255,1086,b,b,5,7,False,False,4255,1086
4255,2707,b,b,5,5,False,False,4255,2707
4255,613,b,b,5,12,False,False,4255,613
4256,1820,b,b,3,12,False,False,4256,1820
4256,527,b,a,3,5,False,False,4256,527
4256,828,b,a,3,6,False,False,4256,828
4257,399,b,b,2,20,False,False,4257,399
4257,3437,b,b,2,4,False,False,4257,3437
4257,2476,b,a,2,9,False,False,4257,2476
4258,3577,b,b,4,4,False,False,4258,3577
4258,1793,b,a,4,8,False,False,4258,1793
4258,3864,b,b,4,2,False,False,4258,3864
4259,48,b,b,1,25,False,False,4259,48
4259,1918,b,b,1,12,False,False,4259,1918
4259,604,b,b,1,14,False,False,4259,604
4260,4130,b,b,5,4,False,False,4260,4130
4260,2197,b,b,5,9,False,False,4260,2197
4260,83,b,b,5,25,False,False,4260,83
4261,1646,b,b,7,7,False,False,4261,1646
4261,997,b,b,7,14,False,False,4261,997
4261,392,b,b,7,12,False,False,4261,392
4262,456,b,b,1,9,False,False,4262,456
4262,3183,b,b,1,4,False,False,4262,3183
4262,615,b,b,1,14,False,False,4262,615
4263,2890,b,b,2,8,False,False,4263,2890
4263,2634,b,b,2,5,False,False,4263,2634
4263,4054,b,b,2,5,False,False,4263,4054
4264,3756,b,b,4,5,False,False,4264,3756
4264,2186,b,b,4,7,False,False,4264,2186
4264,24,b,a,4,42,False,True,4264,24
4265,3222,a,b,0,3,False,False,4265,3222
4265,1082,a,b,0,12,False,False,4265,1082
4265,1632,a,b,0,13,False,False,4265,1632
4266,307,b,b,2,24,False,False,4266,307
4266,2942,b,b,2,6,False,False,4266,2942
4266,2065,b,b,2,3,False,False,4266,2065
4267,2928,b,b,2,3,False,False,4267,2928
4267,553,b,b,2,18,False,False,4267,553
4267,1377,b,b,2,15,False,False,4267,1377
4268,2509,a,b,1,3,False,False,4268,2509
4268,707,a,b,1,6,False,False,4268,707
4268,2116,a,b,1,2,False,False,4268,2116
4269,2389,a,a,0,3,False,False,4269,2389
4269,2849,a,b,0,8,False,False,4269,2849
4269,2131,a,a,0,2,False,False,4269,2131
4270,1267,b,b,1,7,False,False,4270,1267
4270,3566,b,b,1,6,False,False,4270,3566
4270,154,b,b,1,17,False,False,4270,154
4271,2913,b,b,2,5,False,False,4271,2913
4271,2238,b,b,2,2,False,False,4271,2238
4271,2046,b,a,2,1,False,False,4271,2046
4272,3732,a,b,1,4,False,False,4272,3732
4272,113,a,b,1,20,False,False,4272,113
4272,4199,a,b,1,3,False,False,4272,4199
4273,67,b,a,8,13,False,False,4273,67
4273,1001,b,b,8,7,False,False,4273,1001
4273,2779,b,b,8,3,False,False,4273,2779
4274,633,b,b,2,9,False,False,4274,633
4274,3488,b,b,2,6,False,False,4274,3488
4274,1012,b,b,2,10,False,False,4274,1012
4275,337,b,b,5,20,False,False,4275,337
4275,2575,b,b,5,3,False,False,4275,2575
4275,2395,b,b,5,3,False,False,4275,2395
4276,90,a,b,1,24,False,False,4276,90
4276,3859,a,b,1,7,False,False,4276,3859
4276,2141,a,a,1,3,False,False,4276,2141
4277,1512,b,b,6,4,False,False,4277,1512
4277,953,b,b,6,9,False,False,4277,953
4277,1337,b,b,6,4,False,False,4277,1337
4278,3912,b,b,3,3,False,False,4278,3912
4278,832,b,b,3,10,False,False,4278,832
4278,384,b,b,3,22,False,False,4278,384
4279,1433,b,b,1,7,False,False,4279,1433
4279,3189,b,a,1,2,False,False,4279,3189
4279,1960,b,b,1,4,False,False,4279,1960
4280,631,b,b,5,19,False,False,4280,631
4280,18,b,a,5,59,False,True,4280,18
4280,1449,b,b,5,5,False,False,4280,1449
4281,1913,a,b,0,6,False,False,4281,1913
4281,3161,a,b,0,5,False,False,4281,3161
4281,82,a,b,0,23,False,False,4281,82
4282,3209,b,b,3,5,False,False,4282,3209
4282,2102,b,b,3,5,False,False,4282,2102
4282,224,b,b,3,18,False,False,4282,224
4283,3028,a,b,0,5,False,False,4283,3028
4283,164,a,b,0,27,False,False,4283,164
4283,3308,a,b,0,8,False,False,4283,3308
4284,977,b,b,0,6,False,False,4284,977
4284,3392,b,b,0,6,False,False,4284,3392
4284,2015,b,b,0,9,False,False,4284,2015
4285,3178,b,b,4,4,False,False,4285,3178
4285,301,b,a,4,13,False,False,4285,301
4285,840,b,b,4,19,False,False,4285,840
4286,2415,b,b,3,5,False,False,4286,2415
4286,1687,b,b,3,4,False,False,4286,1687
4286,2246,b,b,3,3,False,False,4286,2246
4287,1689,b,b,5,7,False,False,4287,1689
4287,4201,b,a,5,1,False,False,4287,4201
4287,895,b,b,5,13,False,False,4287,895
4288,152,b,b,1,21,False,False,4288,152
4288,4160,b,b,1,3,False,False,4288,4160
4288,590,b,b,1,6,False,False,4288,590
4289,2292,b,b,2,7,False,False,4289,2292
4289,170,b,b,2,21,False,False,4289,170
4289,264,b,b,2,12,False,False,4289,264
4290,2839,b,a,0,4,False,False,4290,2839
4290,864,b,b,0,5,False,False,4290,864
4290,629,b,b,0,14,False,False,4290,629
4291,444,b,b,3,18,False,False,4291,444
4291,2471,b,b,3,1,False,False,4291,2471
4291,3700,b,b,3,4,False,False,4291,3700
4292,1972,b,b,3,8,False,False,4292,1972
4292,2477,b,b,3,7,False,False,4292,2477
4292,2262,b,b,3,7,False,False,4292,2262
4293,88,b,b,0,13,False,False,4293,88
4293,3929,b,b,0,2,False,False,4293,3929
4293,1464,b,b,0,8,False,False,4293,1464
4294,2386,b,b,5,4,False,False,4294,2386
4294,2261,b,b,5,8,False,False,4294,2261
4294,2347,b,b,5,5,False,False,4294,2347
4295,2355,b,b,1,6,False,False,4295,2355
4295,721,b,b,1,9,False,False,4295,721
4295,2879,b,b,1,6,False,False,4295,2879
4296,2461,b,b,4,5,False,False,4296,2461
4296,1164,b,b,4,10,False,False,4296,1164
4296,1747,b,b,4,7,False,False,4296,1747
4297,4010,b,b,4,1,False,False,4297,4010
4297,2797,b,b,4,9,False,False,4297,2797
4297,900,b,b,4,9,False,False,4297,900
4298,4104,b,b,4,6,False,False,4298,4104
4298,771,b,a,4,5,False,False,4298,771
4298,588,b,b,4,13,False,False,4298,588
4299,2726,b,b,6,6,False,False,4299,2726
4299,1070,b,b,6,4,False,False,4299,1070
4299,223,b,b,6,6,False,False,4299,223
4300,3924,b,b,2,2,False,False,4300,3924
4300,3488,b,b,2,6,False,False,4300,3488
4300,3956,b,b,2,4,False,False,4300,3956
4301,2888,b,b,3,5,False,False,4301,2888
4301,922,b,b,3,7,False,False,4301,922
4301,173,b,b,3,17,False,False,4301,173
4302,1732,b,b,2,8,False,False,4302,1732
4302,2054,b,b,2,12,False,False,4302,2054
4302,3950,b,b,2,3,False,False,4302,3950
4303,585,b,b,2,14,False,False,4303,585
4303,1167,b,b,2,7,False,False,4303,1167
4303,2870,b,b,2,2,False,False,4303,2870
4304,704,b,b,0,18,False,False,4304,704
4304,3345,b,b,0,2,False,False,4304,3345
4304,3073,b,b,0,6,False,False,4304,3073
4305,3321,b,b,2,8,False,False,4305,3321
4305,1878,b,b,2,10,False,False,4305,1878
4305,1550,b,b,2,11,False,False,4305,1550
4306,2460,b,b,1,5,False,False,4306,2460
4306,1187,b,b,1,9,False,False,4306,1187
4306,2040,b,b,1,6,False,False,4306,2040
4307,6,b,b,2,42,False,True,4307,6
4307,2813,b,b,2,7,False,False,4307,2813
4307,3146,b,b,2,6,False,False,4307,3146
4308,2297,b,b,2,6,False,False,4308,2297
4308,2264,b,b,2,5,False,False,4308,2264
4308,1510,b,b,2,13,False,False,4308,1510
4309,1179,b,b,2,9,False,False,4309,1179
4309,3488,b,b,2,6,False,False,4309,3488
4309,3717,b,b,2,5,False,False,4309,3717
4310,102,a,b,0,25,False,False,4310,102
4310,493,a,b,0,17,False,False,4310,493
4310,3550,a,b,0,4,False,False,4310,3550
4311,4136,b,b,3,4,False,False,4311,4136
4311,71,b,b,3,21,False,False,4311,71
4311,3627,b,b,3,3,False,False,4311,3627
4312,369,b,b,1,13,False,False,4312,369
4312,2190,b,b,1,5,False,False,4312,2190
4312,541,b,b,1,12,False,False,4312,541
4313,139,b,b,3,14,False,False,4313,139
4313,2538,b,b,3,5,False,False,4313,2538
4313,519,b,b,3,8,False,False,4313,519
4314,818,b,a,2,7,False,False,4314,818
4314,1908,b,b,2,4,False,False,4314,1908
4314,582,b,b,2,4,False,False,4314,582
4315,3628,b,b,3,3,False,False,4315,3628
4315,855,b,b,3,11,False,False,4315,855
4315,2314,b,b,3,5,False,False,4315,2314
4316,2286,a,b,0,7,False,False,4316,2286
4316,1333,a,b,0,5,False,False,4316,1333
4316,3285,a,b,0,6,False,False,4316,3285
4317,2687,b,b,3,10,False,False,4317,2687
4317,1007,b,b,3,11,False,False,4317,1007
4317,2257,b,b,3,5,False,False,4317,2257
4318,2936,b,b,5,7,False,False,4318,2936
4318,1813,b,b,5,6,False,False,4318,1813
4318,2706,b,b,5,4,False,False,4318,2706
4319,2530,a,b,0,4,False,False,4319,2530
4319,1196,a,a,0,3,False,False,4319,1196
4319,423,a,b,0,14,False,False,4319,423
4320,1495,b,b,4,13,False,False,4320,1495
4320,579,b,b,4,16,False,False,4320,579
4320,4280,b,b,4,5,False,False,4320,4280
4321,831,a,b,0,14,False,False,4321,831
4321,360,a,b,0,14,False,False,4321,360
4321,1506,a,b,0,5,False,False,4321,1506
4322,1019,a,b,2,2,False,False,4322,1019
4322,2390,a,b,2,12,False,False,4322,2390
4322,102,a,b,2,25,False,False,4322,102
4323,12,b,a,0,79,False,True,4323,12
4323,1541,b,b,0,12,False,False,4323,1541
4323,1427,b,b,0,10,False,False,4323,1427
4324,953,b,b,0,9,False,False,4324,953
4324,3977,b,b,0,4,False,False,4324,3977
4324,504,b,b,0,12,False,False,4324,504
4325,2793,b,b,6,5,False,False,4325,2793
4325,821,b,b,6,10,False,False,4325,821
4325,3794,b,b,6,3,False,False,4325,3794
4326,18,b,a,5,59,False,True,4326,18
4326,2799,b,b,5,7,False,False,4326,2799
4326,3148,b,b,5,4,False,False,4326,3148
4327,4205,b,b,2,8,False,False,4327,4205
4327,3583,b,b,2,4,False,False,4327,3583
4327,1839,b,b,2,6,False,False,4327,1839
4328,2421,b,b,2,6,False,False,4328,2421
4328,3800,b,b,2,8,False,False,4328,3800
4328,1690,b,b,2,5,False,False,4328,1690
4329,2515,b,b,1,6,False,False,4329,2515
4329,2198,b,b,1,8,False,False,4329,2198
4329,385,b,b,1,13,False,False,4329,385
4330,4,b,a,3,27,False,True,4330,4
4330,1778,b,b,3,5,False,False,4330,1778
4330,761,b,b,3,11,False,False,4330,761
4331,2146,b,b,4,4,False,False,4331,2146
4331,3078,b,b,4,5,False,False,4331,3078
4331,4007,b,b,4,8,False,False,4331,4007
4332,2291,a,b,1,6,False,False,4332,2291
4332,2015,a,b,1,9,False,False,4332,2015
4332,2014,a,b,1,5,False,False,4332,2014
4333,2686,b,b,2,4,False,False,4333,2686
4333,2776,b,b,2,3,False,False,4333,2776
4333,1448,b,b,2,15,False,False,4333,1448
4334,1147,b,b,0,10,False,False,4334,1147
4334,1346,b,b,0,7,False,False,4334,1346
4334,4286,b,b,0,3,False,False,4334,4286
4335,2247,b,b,1,6,False,False,4335,2247
4335,4162,b,b,1,6,False,False,4335,4162
4335,3197,b,b,1,7,False,False,4335,3197
4336,91,b,b,9,32,False,False,4336,91
4336,1225,b,b,9,8,False,False,4336,1225
4336,3842,b,b,9,4,False,False,4336,3842
4337,1228,b,b,1,11,False,False,4337,1228
4337,1087,b,b,1,8,False,False,4337,1087
4337,909,b,b,1,5,False,False,4337,909
4338,1869,a,b,1,5,False,False,4338,1869
4338,2107,a,b,1,9,False,False,4338,2107
4338,395,a,b,1,11,False,False,4338,395
4339,2708,b,b,0,10,False,False,4339,2708
4339,3254,b,b,0,5,False,False,4339,3254
4339,1239,b,b,0,4,False,False,4339,1239
4340,1392,b,b,1,2,False,False,4340,1392
4340,3410,b,b,1,3,False,False,4340,3410
4340,3425,b,b,1,2,False,False,4340,3425
4341,390,b,b,0,17,False,False,4341,390
4341,1646,b,b,0,7,False,False,4341,1646
4341,2060,b,b,0,9,False,False,4341,2060
4342,52,b,b,3,45,False,False,4342,52
4342,673,b,b,3,11,False,False,4342,673
4342,1403,b,b,3,11,False,False,4342,1403
4343,1262,b,b,1,5,False,False,4343,1262
4343,486,b,b,1,7,False,False,4343,486
4343,3823,b,b,1,2,False,False,4343,3823
4344,1748,b,b,4,6,False,False,4344,1748
4344,3817,b,b,4,4,False,False,4344,3817
4344,970,b,a,4,4,False,False,4344,970
4345,1402,b,b,3,22,False,False,4345,1402
4345,805,b,b,3,4,False,False,4345,805
4345,95,b,b,3,20,False,False,4345,95
4346,312,b,b,0,17,False,False,4346,312
4346,4208,b,b,0,4,False,False,4346,4208
4346,2432,b,b,0,4,False,False,4346,2432
4347,822,b,b,5,4,False,False,4347,822
4347,2311,b,b,5,9,False,False,4347,2311
4347,2971,b,b,5,5,False,False,4347,2971
4348,1975,b,b,4,5,False,False,4348,1975
4348,1832,b,b,4,7,False,False,4348,1832
4348,3550,b,b,4,4,False,False,4348,3550
4349,2083,a,b,1,7,False,False,4349,2083
4349,2869,a,b,1,7,False,False,4349,2869
4349,923,a,b,1,7,False,False,4349,923
4350,2943,b,b,2,7,False,False,4350,2943
4350,2481,b,b,2,9,False,False,4350,2481
4350,814,b,b,2,9,False,False,4350,814
4351,4232,b,b,3,4,False,False,4351,4232
4351,1979,b,b,3,4,False,False,4351,1979
4351,2428,b,b,3,9,False,False,4351,2428
4352,1430,b,b,0,8,False,False,4352,1430
4352,1301,b,b,0,3,False,False,4352,1301
4352,2747,b,b,0,7,False,False,4352,2747
4353,2936,b,b,4,7,False,False,4353,2936
4353,1905,b,b,4,13,False,False,4353,1905
4353,2027,b,b,4,8,False,False,4353,2027
4354,1387,b,b,1,7,False,False,4354,1387
4354,2572,b,b,1,3,False,False,4354,2572
4354,1023,b,b,1,13,False,False,4354,1023
4355,3712,b,b,4,1,False,False,4355,3712
4355,2429,b,b,4,7,False,False,4355,2429
4355,825,b,b,4,13,False,False,4355,825
4356,163,a,b,2,23,False,False,4356,163
4356,21,a,b,2,36,False,True,4356,21
4356,3383,a,b,2,4,False,False,4356,3383
4357,4091,a,b,1,4,False,False,4357,4091
4357,2856,a,b,1,4,False,False,4357,2856
4357,277,a,b,1,14,False,False,4357,277
4358,2659,b,b,4,9,False,False,4358,2659
4358,3912,b,b,4,3,False,False,4358,3912
4358,1114,b,b,4,9,False,False,4358,1114
4359,119,b,b,6,32,False,False,4359,119
4359,20,b,b,6,39,False,True,4359,20
4359,1742,b,b,6,6,False,False,4359,1742
4360,3570,a,b,1,3,False,False,4360,3570
4360,3515,a,b,1,3,False,False,4360,3515
4360,2736,a,b,1,4,False,False,4360,2736
4361,588,b,b,3,13,False,False,4361,588
4361,2711,b,b,3,3,False,False,4361,2711
4361,343,b,b,3,16,False,False,4361,343
4362,909,b,b,4,5,False,False,4362,909
4362,3036,b,b,4,6,False,False,4362,3036
4362,232,b,b,4,18,False,False,4362,232
4363,2856,b,b,5,4,False,False,4363,2856
4363,3876,b,b,5,5,False,False,4363,3876
4363,373,b,b,5,13,False,False,4363,373
4364,1119,b,a,3,2,False,False,4364,1119
4364,1510,b,b,3,13,False,False,4364,1510
4364,3114,b,b,3,2,False,False,4364,3114
4365,3111,b,b,1,4,False,False,4365,3111
4365,4130,b,b,1,4,False,False,4365,4130
4365,3716,b,b,1,5,False,False,4365,3716
4366,2014,b,b,9,5,False,False,4366,2014
4366,2536,b,b,9,5,False,False,4366,2536
4366,415,b,b,9,16,False,False,4366,415
4367,3144,b,b,1,5,False,False,4367,3144
4367,663,b,a,1,4,False,False,4367,663
4367,2024,b,b,1,4,False,False,4367,2024
4368,561,b,b,2,10,False,False,4368,561
4368,3920,b,b,2,4,False,False,4368,3920
4368,614,b,b,2,16,False,False,4368,614
4369,1332,a,a,1,3,False,False,4369,1332
4369,1788,a,b,1,5,False,False,4369,1788
4369,1095,a,b,1,14,False,False,4369,1095
4370,2133,b,b,3,11,False,False,4370,2133
4370,4153,b,b,3,1,False,False,4370,4153
4370,3155,b,b,3,5,False,False,4370,3155
4371,288,b,b,4,25,False,False,4371,288
4371,2905,b,b,4,5,False,False,4371,2905
4371,12,b,a,4,79,False,True,4371,12
4372,914,b,b,0,9,False,False,4372,914
4372,1752,b,b,0,3,False,False,4372,1752
4372,4054,b,b,0,5,False,False,4372,4054
4373,2099,b,b,2,10,False,False,4373,2099
4373,1098,b,b,2,3,False,False,4373,1098
4373,3257,b,b,2,5,False,False,4373,3257
4374,1351,b,b,9,7,False,False,4374,1351
4374,2479,b,b,9,7,False,False,4374,2479
4374,2435,b,b,9,12,False,False,4374,2435
4375,4098,b,b,2,2,False,False,4375,4098
4375,2702,b,b,2,3,False,False,4375,2702
4375,894,b,b,2,9,False,False,4375,894
4376,568,b,b,1,6,False,False,4376,568
4376,4237,b,b,1,8,False,False,4376,4237
4376,3961,b,b,1,5,False,False,4376,3961
4377,3671,b,b,4,2,False,False,4377,3671
4377,3351,b,b,4,7,False,False,4377,3351
4377,2574,b,b,4,5,False,False,4377,2574
4378,2846,b,a,2,2,False,False,4378,2846
4378,54,b,b,2,25,False,False,4378,54
4378,3450,b,b,2,6,False,False,4378,3450
4379,4107,b,b,2,2,False,False,4379,4107
4379,4273,b,b,2,8,False,False,4379,4273
4379,3422,b,b,2,8,False,False,4379,3422
4380,507,b,b,0,8,False,False,4380,507
4380,1335,b,b,0,5,False,False,4380,1335
4380,3217,b,b,0,6,False,False,4380,3217
4381,2567,b,b,1,3,False,False,4381,2567
4381,99,b,b,1,29,False,False,4381,99
4381,2002,b,b,1,3,False,False,4381,2002
4382,1947,b,b,4,4,False,False,4382,1947
4382,1092,b,b,4,7,False,False,4382,1092
4382,24,b,a,4,42,False,True,4382,24
4383,358,b,b,4,9,False,False,4383,358
4383,1403,b,b,4,11,False,False,4383,1403
4383,2362,b,b,4,10,False,False,4383,2362
4384,973,b,b,3,12,False,False,4384,973
4384,3856,b,b,3,5,False,False,4384,3856
4384,3191,b,b,3,6,False,False,4384,3191
4385,337,b,b,2,20,False,False,4385,337
4385,1655,b,b,2,9,False,False,4385,1655
4385,3248,b,a,2,4,False,False,4385,3248
4386,1772,b,a,6,5,False,False,4386,1772
4386,1842,b,b,6,3,False,False,4386,1842
4386,3636,b,b,6,8,False,False,4386,3636
4387,4143,b,b,2,6,False,False,4387,4143
4387,456,b,b,2,9,False,False,4387,456
4387,283,b,b,2,24,False,False,4387,283
4388,1731,b,b,3,6,False,False,4388,1731
4388,2198,b,b,3,8,False,False,4388,2198
4388,3692,b,b,3,2,False,False,4388,3692
4389,2916,b,b,3,7,False,False,4389,2916
4389,391,b,b,3,19,False,False,4389,391
4389,2784,b,b,3,4,False,False,4389,2784
4390,2484,a,b,2,9,False,False,4390,2484
4390,1662,a,b,2,4,False,False,4390,1662
4390,3119,a,b,2,3,False,False,4390,3119
4391,763,b,b,2,11,False,False,4391,763
4391,3441,b,b,2,4,False,False,4391,3441
4391,242,b,b,2,8,False,False,4391,242
4392,1988,a,b,1,7,False,False,4392,1988
4392,2850,a,a,1,2,False,False,4392,2850
4392,1922,a,b,1,5,False,False,4392,1922
4393,3972,b,b,4,1,False,False,4393,3972
4393,276,b,b,4,12,False,False,4393,276
4393,378,b,b,4,22,False,False,4393,378
4394,3951,b,b,3,7,False,False,4394,3951
4394,1486,b,a,3,3,False,False,4394,1486
4394,781,b,b,3,8,False,False,4394,781
4395,2735,b,b,1,4,False,False,4395,2735
4395,1794,b,b,1,5,False,False,4395,1794
4395,4175,b,b,1,4,False,False,4395,4175
4396,1057,b,b,2,9,False,False,4396,1057
4396,314,b,b,2,23,False,False,4396,314
4396,788,b,b,2,12,False,False,4396,788
4397,1509,b,b,2,10,False,False,4397,1509
4397,3779,b,b,2,2,False,False,4397,3779
4397,2796,b,b,2,5,False,False,4397,2796
4398,227,b,b,6,14,False,False,4398,227
4398,1768,b,b,6,1,False,False,4398,1768
4398,2151,b,b,6,6,False,False,4398,2151
4399,2916,b,b,2,7,False,False,4399,2916
4399,221,b,b,2,18,False,False,4399,221
4399,634,b,a,2,2,False,False,4399,634
4400,4291,b,b,1,3,False,False,4400,4291
4400,3141,b,a,1,2,False,False,4400,3141
4400,3791,b,b,1,5,False,False,4400,3791
4401,472,b,b,1,12,False,False,4401,472
4401,2300,b,b,1,8,False,False,4401,2300
4401,591,b,a,1,10,False,False,4401,591
4402,3316,b,b,2,3,False,False,4402,3316
4402,1556,b,b,2,5,False,False,4402,1556
4402,2787,b,b,2,3,False,False,4402,2787
4403,1939,b,b,2,5,False,False,4403,1939
4403,3731,b,b,2,3,False,False,4403,3731
4403,165,b,b,2,21,False,False,4403,165
4404,1389,b,b,7,10,False,False,4404,1389
4404,1615,b,b,7,7,False,False,4404,1615
4404,199,b,b,7,22,False,False,4404,199
4405,2292,a,b,0,7,False,False,4405,2292
4405,417,a,b,0,8,False,False,4405,417
4405,2627,a,b,0,4,False,False,4405,2627
4406,1287,b,b,5,5,False,False,4406,1287
4406,2743,b,b,5,4,False,False,4406,2743
4406,2494,b,b,5,3,False,False,4406,2494
4407,2774,b,b,2,5,False,False,4407,2774
4407,1439,b,b,2,5,False,False,4407,1439
4407,7,b,a,2,30,False,True,4407,7
4408,728,a,b,1,12,False,False,4408,728
4408,3112,a,b,1,3,False,False,4408,3112
4408,1961,a,b,1,4,False,False,4408,1961
4409,608,b,b,1,11,False,False,4409,608
4409,4220,b,b,1,2,False,False,4409,4220
4409,520,b,b,1,14,False,False,4409,520
4410,3822,b,b,2,4,False,False,4410,3822
4410,3303,b,b,2,2,False,False,4410,3303
4410,1200,b,b,2,10,False,False,4410,1200
4411,3868,b,b,2,5,False,False,4411,3868
4411,1209,b,b,2,12,False,False,4411,1209
4411,4298,b,b,2,4,False,False,4411,4298
4412,142,b,a,3,4,False,False,4412,142
4412,1398,b,b,3,10,False,False,4412,1398
4412,1186,b,b,3,11,False,False,4412,1186
4413,2098,b,b,3,4,False,False,4413,2098
4413,308,b,b,3,11,False,False,4413,308
4413,3587,b,b,3,2,False,False,4413,3587
4414,3612,a,b,0,4,False,False,4414,3612
4414,492,a,b,0,20,False,False,4414,492
4414,1874,a,b,0,2,False,False,4414,1874
4415,2456,b,b,3,6,False,False,4415,2456
4415,3307,b,b,3,4,False,False,4415,3307
4415,1016,b,b,3,1,False,False,4415,1016
4416,915,a,b,0,12,False,False,4416,915
4416,3267,a,b,0,3,False,False,4416,3267
4416,3593,a,b,0,4,False,False,4416,3593
4417,45,b,a,3,7,False,False,4417,45
4417,2763,b,b,3,6,False,False,4417,2763
4417,3027,b,b,3,3,False,False,4417,3027
4418,2145,b,b,2,5,False,False,4418,2145
4418,72,b,b,2,48,False,False,4418,72
4418,1264,b,b,2,10,False,False,4418,1264
4419,3217,b,b,3,6,False,False,4419,3217
4419,521,b,b,3,23,False,False,4419,521
4419,2210,b,b,3,3,False,False,4419,2210
4420,3439,b,a,2,1,False,False,4420,3439
4420,1644,b,b,2,5,False,False,4420,1644
4420,3156,b,b,2,4,False,False,4420,3156
4421,510,b,b,2,9,False,False,4421,510
4421,337,b,b,2,20,False,False,4421,337
4421,2544,b,b,2,4,False,False,4421,2544
4422,165,a,b,0,21,False,False,4422,165
4422,4027,a,b,0,2,False,False,4422,4027
4422,4155,a,b,0,3,False,False,4422,4155
4423,2628,b,b,4,8,False,False,4423,2628
4423,107,b,b,4,29,False,False,4423,107
4423,3554,b,b,4,6,False,False,4423,3554
4424,1089,b,b,2,15,False,False,4424,1089
4424,3264,b,b,2,3,False,False,4424,3264
4424,2915,b,b,2,10,False,False,4424,2915
4425,2578,b,a,1,1,False,False,4425,2578
4425,419,b,b,1,10,False,False,4425,419
4425,1871,b,b,1,3,False,False,4425,1871
4426,3958,b,b,1,6,False,False,4426,3958
4426,1636,b,b,1,5,False,False,4426,1636
4426,255,b,b,1,14,False,False,4426,255
4427,2624,b,b,2,5,False,False,4427,2624
4427,2881,b,b,2,5,False,False,4427,2881
4427,1715,b,b,2,16,False,False,4427,1715
4428,65,b,b,4,30,False,False,4428,65
4428,4358,b,b,4,4,False,False,4428,4358
4428,3188,b,b,4,6,False,False,4428,3188
4429,3800,a,b,0,8,False,False,4429,3800
4429,4303,a,b,0,2,False,False,4429,4303
4429,2213,a,b,0,2,False,False,4429,2213
4430,2677,b,b,2,5,False,False,4430,2677
4430,4282,b,b,2,3,False,False,4430,4282
4430,447,b,b,2,16,False,False,4430,447
4431,906,a,b,0,6,False,False,4431,906
4431,3288,a,b,0,4,False,False,4431,3288
4431,1290,a,b,0,14,False,False,4431,1290
4432,3647,b,b,1,6,False,False,4432,3647
4432,346,b,b,1,12,False,False,4432,346
4432,1480,b,b,1,5,False,False,4432,1480
4433,3771,a,b,1,2,False,False,4433,3771
4433,934,a,b,1,13,False,False,4433,934
4433,2740,a,b,1,4,False,False,4433,2740
4434,1596,b,b,9,3,False,False,4434,1596
4434,322,b,b,9,9,False,False,4434,322
4434,2444,b,b,9,3,False,False,4434,2444
4435,3306,a,b,0,7,False,False,4435,3306
4435,2793,a,b,0,5,False,False,4435,2793
4435,1358,a,b,0,14,False,False,4435,1358
