# Network nodes data
# Layout: spring
# N: 500004, m: 3
# h: 0.8, f_a: 0.1
# Generated: 2026-04-09T16:39:47.109221
node_id,node_type,in_degree,out_degree 
176427,Type b,4,3
176428,Type b,0,3
176429,Type b,3,3
176430,Type b,0,3
176431,Type b,5,3
176432,Type b,11,3
176433,Type b,0,3
176434,Type b,3,3
176435,Type b,4,3
176436,Type b,3,3
176437,Type b,5,3
176438,Type b,1,3
176439,Type b,3,3
176440,Type a,0,3
176441,Type b,4,3
176442,Type b,7,3
176443,Type b,0,3
176444,Type b,2,3
176445,Type a,0,3
176446,Type b,4,3
176447,Type b,2,3
176448,Type b,3,3
176449,Type b,5,3
176450,Type b,0,3
176451,Type b,3,3
176452,Type b,0,3
176453,Type a,0,3
176454,Type b,4,3
176455,Type b,2,3
176456,Type b,3,3
176457,Type b,1,3
176458,Type b,4,3
176459,Type b,5,3
176460,Type b,5,3
176461,Type b,3,3
176462,Type b,0,3
176463,Type b,3,3
176464,Type b,4,3
176465,Type b,3,3
176466,Type b,2,3
176467,Type b,2,3
176468,Type b,2,3
176469,Type b,1,3
176470,Type b,0,3
176471,Type b,0,3
176472,Type b,0,3
176473,Type b,3,3
176474,Type b,2,3
176475,Type b,5,3
176476,Type b,7,3
176477,Type b,1,3
176478,Type b,1,3
176479,Type a,1,3
176480,Type b,1,3
176481,Type a,1,3
176482,Type b,0,3
176483,Type b,3,3
176484,Type b,2,3
176485,Type b,1,3
176486,Type b,0,3
176487,Type b,6,3
176488,Type b,5,3
176489,Type b,1,3
176490,Type b,2,3
176491,Type b,1,3
176492,Type b,4,3
176493,Type b,1,3
176494,Type a,0,3
176495,Type a,3,3
176496,Type b,3,3
176497,Type b,3,3
176498,Type b,3,3
176499,Type b,5,3
176500,Type b,1,3
176501,Type b,2,3
176502,Type b,2,3
176503,Type b,4,3
176504,Type b,2,3
176505,Type b,3,3
176506,Type b,3,3
176507,Type b,1,3
176508,Type b,2,3
176509,Type b,6,3
176510,Type b,4,3
176511,Type b,4,3
176512,Type b,4,3
176513,Type b,2,3
176514,Type b,3,3
176515,Type b,1,3
176516,Type b,4,3
176517,Type b,3,3
176518,Type b,4,3
176519,Type b,0,3
176520,Type b,2,3
176521,Type b,3,3
176522,Type b,7,3
176523,Type a,1,3
176524,Type b,1,3
176525,Type b,1,3
176526,Type b,4,3
176527,Type b,5,3
176528,Type b,3,3
176529,Type b,5,3
176530,Type a,0,3
176531,Type b,1,3
176532,Type b,4,3
176533,Type b,3,3
176534,Type b,1,3
176535,Type b,5,3
176536,Type a,2,3
176537,Type b,4,3
176538,Type b,1,3
176539,Type b,5,3
176540,Type a,3,3
176541,Type b,1,3
176542,Type b,0,3
176543,Type b,5,3
176544,Type b,3,3
176545,Type b,1,3
176546,Type b,0,3
176547,Type a,0,3
176548,Type b,4,3
176549,Type b,7,3
176550,Type b,4,3
176551,Type b,3,3
176552,Type b,3,3
176553,Type b,0,3
176554,Type a,2,3
176555,Type b,1,3
176556,Type b,1,3
176557,Type b,1,3
176558,Type b,3,3
176559,Type b,6,3
176560,Type b,0,3
176561,Type b,4,3
176562,Type a,1,3
176563,Type b,1,3
176564,Type b,2,3
176565,Type b,4,3
176566,Type b,2,3
176567,Type a,0,3
176568,Type b,2,3
176569,Type b,1,3
176570,Type b,4,3
176571,Type b,3,3
176572,Type b,3,3
176573,Type b,2,3
176574,Type b,1,3
176575,Type b,0,3
176576,Type b,2,3
176577,Type b,5,3
176578,Type b,6,3
176579,Type b,3,3
176580,Type a,0,3
176581,Type b,1,3
176582,Type b,3,3
176583,Type b,2,3
176584,Type b,0,3
176585,Type b,3,3
176586,Type b,1,3
176587,Type b,1,3
176588,Type b,7,3
176589,Type b,4,3
176590,Type b,1,3
176591,Type b,3,3
176592,Type b,9,3
176593,Type b,1,3
176594,Type a,1,3
176595,Type b,1,3
176596,Type b,3,3
176597,Type b,3,3
176598,Type b,2,3
176599,Type b,4,3
176600,Type b,2,3
176601,Type b,2,3
176602,Type b,1,3
176603,Type b,0,3
176604,Type b,3,3
176605,Type b,2,3
176606,Type a,2,3
176607,Type b,4,3
176608,Type b,2,3
176609,Type b,3,3
176610,Type b,2,3
176611,Type b,3,3
176612,Type b,3,3
176613,Type b,2,3
176614,Type b,9,3
176615,Type a,1,3
176616,Type b,5,3
176617,Type b,1,3
176618,Type b,3,3
176619,Type a,0,3
176620,Type b,4,3
176621,Type b,1,3
176622,Type b,3,3
176623,Type b,1,3
176624,Type b,2,3
176625,Type b,0,3
176626,Type b,1,3
176627,Type b,4,3
176628,Type b,4,3
176629,Type b,1,3
176630,Type b,3,3
176631,Type b,5,3
176632,Type b,1,3
176633,Type b,3,3
176634,Type b,0,3
176635,Type b,5,3
176636,Type b,0,3
176637,Type b,2,3
176638,Type b,3,3
176639,Type b,2,3
176640,Type b,7,3
176641,Type b,3,3
176642,Type b,3,3
176643,Type b,6,3
176644,Type b,5,3
176645,Type b,1,3
176646,Type b,1,3
176647,Type a,2,3
176648,Type b,1,3
176649,Type b,3,3
176650,Type b,6,3
176651,Type a,2,3
176652,Type b,0,3
176653,Type b,2,3
176654,Type b,4,3
176655,Type b,3,3
176656,Type b,3,3
176657,Type b,4,3
176658,Type b,2,3
176659,Type a,0,3
176660,Type b,5,3
176661,Type a,1,3
176662,Type b,4,3
176663,Type b,3,3
176664,Type a,0,3
176665,Type b,5,3
176666,Type b,4,3
176667,Type b,1,3
176668,Type b,4,3
176669,Type b,3,3
176670,Type b,5,3
176671,Type b,3,3
176672,Type b,3,3
176673,Type b,1,3
176674,Type b,4,3
176675,Type b,1,3
176676,Type b,3,3
176677,Type b,2,3
176678,Type b,0,3
176679,Type b,6,3
176680,Type b,1,3
176681,Type b,3,3
176682,Type b,4,3
176683,Type b,2,3
176684,Type b,2,3
176685,Type b,3,3
176686,Type b,6,3
176687,Type b,1,3
176688,Type b,2,3
176689,Type b,2,3
176690,Type b,3,3
176691,Type b,4,3
176692,Type b,8,3
176693,Type b,1,3
176694,Type b,5,3
176695,Type b,3,3
176696,Type a,0,3
176697,Type b,5,3
176698,Type b,3,3
176699,Type a,0,3
176700,Type b,0,3
176701,Type b,4,3
176702,Type b,2,3
176703,Type b,2,3
176704,Type b,5,3
176705,Type b,1,3
176706,Type b,1,3
176707,Type b,4,3
176708,Type b,3,3
176709,Type b,2,3
176710,Type a,0,3
176711,Type b,1,3
176712,Type b,3,3
176713,Type b,5,3
176714,Type b,2,3
176715,Type b,0,3
176716,Type b,5,3
176717,Type b,2,3
176718,Type b,4,3
176719,Type b,3,3
176720,Type b,1,3
176721,Type b,2,3
176722,Type b,2,3
176723,Type b,6,3
176724,Type b,2,3
176725,Type b,6,3
176726,Type a,0,3
176727,Type b,2,3
176728,Type b,1,3
176729,Type b,3,3
176730,Type b,2,3
176731,Type b,4,3
176732,Type b,2,3
176733,Type b,1,3
176734,Type b,4,3
176735,Type a,1,3
176736,Type b,3,3
176737,Type b,5,3
176738,Type b,6,3
176739,Type b,3,3
176740,Type b,5,3
176741,Type b,5,3
176742,Type b,3,3
176743,Type a,1,3
176744,Type b,5,3
176745,Type b,3,3
176746,Type b,4,3
176747,Type b,2,3
176748,Type b,4,3
176749,Type b,3,3
176750,Type b,6,3
176751,Type b,0,3
176752,Type b,0,3
176753,Type b,2,3
176754,Type b,2,3
176755,Type b,4,3
176756,Type b,2,3
176757,Type b,1,3
176758,Type b,3,3
176759,Type b,1,3
176760,Type b,2,3
176761,Type b,2,3
176762,Type b,2,3
176763,Type b,3,3
176764,Type b,1,3
176765,Type b,3,3
176766,Type b,3,3
176767,Type b,4,3
176768,Type b,0,3
176769,Type b,1,3
176770,Type b,2,3
176771,Type b,3,3
176772,Type b,0,3
176773,Type b,1,3
176774,Type b,7,3
176775,Type b,3,3
176776,Type b,1,3
176777,Type b,3,3
176778,Type b,6,3
176779,Type b,4,3
176780,Type a,0,3
176781,Type b,10,3
176782,Type b,3,3
176783,Type b,4,3
176784,Type b,3,3
176785,Type b,1,3
176786,Type b,5,3
176787,Type b,4,3
176788,Type b,3,3
176789,Type b,3,3
176790,Type b,2,3
176791,Type b,7,3
176792,Type b,2,3
176793,Type b,4,3
176794,Type b,2,3
176795,Type b,3,3
176796,Type b,4,3
176797,Type b,2,3
176798,Type b,1,3
176799,Type b,5,3
176800,Type b,12,3
176801,Type a,0,3
176802,Type b,0,3
176803,Type b,3,3
176804,Type b,0,3
176805,Type b,7,3
176806,Type b,3,3
176807,Type b,4,3
176808,Type a,0,3
176809,Type a,0,3
176810,Type b,3,3
176811,Type b,12,3
176812,Type b,3,3
176813,Type a,0,3
176814,Type b,6,3
176815,Type b,1,3
176816,Type b,2,3
176817,Type b,0,3
176818,Type b,3,3
176819,Type b,1,3
176820,Type b,2,3
176821,Type b,5,3
176822,Type b,2,3
176823,Type b,2,3
176824,Type b,1,3
176825,Type b,4,3
176826,Type a,0,3
176827,Type b,3,3
176828,Type b,1,3
176829,Type b,3,3
176830,Type b,3,3
176831,Type b,7,3
176832,Type a,0,3
176833,Type b,1,3
176834,Type b,5,3
176835,Type b,1,3
176836,Type b,1,3
176837,Type b,3,3
176838,Type a,0,3
176839,Type b,1,3
176840,Type b,0,3
176841,Type b,6,3
176842,Type b,3,3
176843,Type b,2,3
176844,Type b,1,3
176845,Type b,1,3
176846,Type b,4,3
176847,Type a,1,3
176848,Type b,1,3
176849,Type b,5,3
176850,Type b,4,3
176851,Type b,0,3
176852,Type b,4,3
176853,Type b,1,3
176854,Type b,2,3
176855,Type b,1,3
176856,Type a,0,3
176857,Type b,0,3
176858,Type b,5,3
176859,Type a,0,3
176860,Type b,3,3
176861,Type b,4,3
176862,Type b,2,3
176863,Type b,2,3
176864,Type b,2,3
176865,Type b,1,3
176866,Type b,1,3
176867,Type b,3,3
176868,Type b,0,3
176869,Type a,0,3
176870,Type b,2,3
176871,Type b,2,3
176872,Type b,1,3
176873,Type b,0,3
176874,Type b,3,3
176875,Type b,3,3
176876,Type b,7,3
176877,Type b,4,3
176878,Type b,2,3
176879,Type b,2,3
176880,Type b,5,3
176881,Type b,4,3
176882,Type b,2,3
176883,Type a,0,3
176884,Type b,4,3
176885,Type b,1,3
176886,Type b,4,3
176887,Type b,1,3
176888,Type b,2,3
176889,Type b,1,3
176890,Type b,6,3
176891,Type b,3,3
176892,Type b,1,3
176893,Type a,0,3
176894,Type b,1,3
176895,Type a,0,3
176896,Type b,1,3
176897,Type a,0,3
176898,Type b,3,3
176899,Type b,1,3
176900,Type b,2,3
176901,Type b,2,3
176902,Type b,1,3
176903,Type b,5,3
176904,Type b,1,3
176905,Type b,3,3
176906,Type b,3,3
176907,Type b,2,3
176908,Type b,4,3
176909,Type b,3,3
176910,Type b,5,3
176911,Type a,1,3
176912,Type b,0,3
176913,Type b,0,3
176914,Type b,2,3
176915,Type b,1,3
176916,Type b,0,3
176917,Type b,6,3
176918,Type b,1,3
176919,Type b,3,3
176920,Type b,3,3
176921,Type b,1,3
176922,Type b,2,3
176923,Type b,3,3
176924,Type b,2,3
176925,Type b,0,3
176926,Type b,2,3
176927,Type b,4,3
176928,Type b,2,3
176929,Type b,8,3
176930,Type b,0,3
176931,Type b,2,3
176932,Type b,4,3
176933,Type b,2,3
176934,Type b,3,3
176935,Type b,1,3
176936,Type b,3,3
176937,Type b,3,3
176938,Type b,2,3
176939,Type b,1,3
176940,Type b,0,3
176941,Type a,1,3
176942,Type b,0,3
176943,Type b,5,3
176944,Type b,2,3
176945,Type b,3,3
176946,Type b,8,3
176947,Type b,5,3
176948,Type b,5,3
176949,Type b,3,3
176950,Type b,3,3
176951,Type b,5,3
176952,Type b,2,3
176953,Type b,4,3
176954,Type b,4,3
176955,Type b,2,3
176956,Type a,0,3
176957,Type b,1,3
176958,Type b,1,3
176959,Type b,4,3
176960,Type b,2,3
176961,Type b,1,3
176962,Type b,4,3
176963,Type b,4,3
176964,Type b,1,3
176965,Type b,2,3
176966,Type b,6,3
176967,Type b,1,3
176968,Type b,5,3
176969,Type b,3,3
176970,Type a,0,3
176971,Type b,6,3
176972,Type b,3,3
176973,Type a,1,3
176974,Type b,4,3
176975,Type b,2,3
176976,Type b,3,3
176977,Type b,3,3
176978,Type b,5,3
176979,Type b,9,3
176980,Type b,2,3
176981,Type b,4,3
176982,Type b,1,3
176983,Type b,4,3
176984,Type b,0,3
176985,Type b,5,3
176986,Type b,0,3
176987,Type b,0,3
176988,Type b,4,3
176989,Type b,2,3
176990,Type b,0,3
176991,Type b,1,3
176992,Type b,3,3
176993,Type b,1,3
176994,Type b,3,3
176995,Type b,1,3
176996,Type b,5,3
176997,Type b,5,3
176998,Type b,1,3
176999,Type b,0,3
177000,Type b,1,3
177001,Type b,2,3
177002,Type b,0,3
177003,Type b,0,3
177004,Type b,1,3
177005,Type b,1,3
177006,Type b,8,3
177007,Type b,0,3
177008,Type b,2,3
177009,Type b,2,3
177010,Type b,2,3
177011,Type b,3,3
177012,Type b,1,3
177013,Type b,0,3
177014,Type b,4,3
177015,Type b,1,3
177016,Type b,5,3
177017,Type b,3,3
177018,Type b,4,3
177019,Type b,2,3
177020,Type b,1,3
177021,Type b,1,3
177022,Type b,0,3
177023,Type b,1,3
177024,Type b,7,3
177025,Type b,2,3
177026,Type b,3,3
177027,Type b,8,3
177028,Type b,1,3
177029,Type a,0,3
177030,Type b,1,3
177031,Type b,4,3
177032,Type b,4,3
177033,Type a,0,3
177034,Type b,1,3
177035,Type b,2,3
177036,Type b,3,3
177037,Type b,7,3
177038,Type b,6,3
177039,Type b,1,3
177040,Type b,1,3
177041,Type b,5,3
177042,Type b,2,3
177043,Type a,0,3
177044,Type b,2,3
177045,Type b,4,3
177046,Type b,1,3
177047,Type b,5,3
177048,Type a,0,3
177049,Type b,4,3
177050,Type b,1,3
177051,Type b,4,3
177052,Type b,5,3
177053,Type b,6,3
177054,Type b,2,3
177055,Type b,5,3
177056,Type b,0,3
177057,Type b,12,3
177058,Type b,5,3
177059,Type a,0,3
177060,Type b,4,3
177061,Type a,2,3
177062,Type b,2,3
177063,Type a,0,3
177064,Type b,0,3
177065,Type b,3,3
177066,Type b,2,3
177067,Type b,0,3
177068,Type a,1,3
177069,Type b,4,3
177070,Type b,0,3
177071,Type b,1,3
177072,Type b,0,3
177073,Type b,2,3
177074,Type b,0,3
177075,Type b,3,3
177076,Type b,0,3
177077,Type b,3,3
177078,Type b,4,3
177079,Type b,5,3
177080,Type b,2,3
177081,Type b,1,3
177082,Type b,1,3
177083,Type b,5,3
177084,Type b,3,3
177085,Type a,1,3
177086,Type b,3,3
177087,Type b,1,3
177088,Type b,0,3
177089,Type b,1,3
177090,Type b,4,3
177091,Type b,2,3
177092,Type b,1,3
177093,Type b,4,3
177094,Type b,3,3
177095,Type b,0,3
177096,Type b,3,3
177097,Type a,1,3
177098,Type a,1,3
177099,Type b,3,3
177100,Type b,3,3
177101,Type a,1,3
177102,Type b,3,3
177103,Type b,1,3
177104,Type b,5,3
177105,Type b,4,3
177106,Type b,4,3
177107,Type b,2,3
177108,Type b,5,3
177109,Type b,1,3
177110,Type a,0,3
177111,Type b,4,3
177112,Type b,1,3
177113,Type b,3,3
177114,Type b,1,3
177115,Type b,4,3
177116,Type b,1,3
177117,Type b,2,3
177118,Type b,1,3
177119,Type b,3,3
177120,Type b,1,3
177121,Type b,4,3
177122,Type b,3,3
177123,Type b,5,3
177124,Type a,0,3
177125,Type b,2,3
177126,Type b,7,3
177127,Type a,0,3
177128,Type b,1,3
177129,Type b,2,3
177130,Type b,2,3
177131,Type b,0,3
177132,Type a,0,3
177133,Type b,8,3
177134,Type b,2,3
177135,Type b,1,3
177136,Type b,2,3
177137,Type b,0,3
177138,Type a,2,3
177139,Type b,7,3
177140,Type b,5,3
177141,Type b,6,3
177142,Type b,0,3
177143,Type a,0,3
177144,Type b,3,3
177145,Type b,4,3
177146,Type b,4,3
177147,Type b,5,3
177148,Type b,3,3
177149,Type b,0,3
177150,Type a,1,3
177151,Type b,3,3
177152,Type b,7,3
177153,Type b,3,3
177154,Type b,3,3
177155,Type b,0,3
177156,Type a,0,3
177157,Type b,1,3
177158,Type b,2,3
177159,Type b,3,3
177160,Type b,4,3
177161,Type b,1,3
177162,Type b,12,3
177163,Type b,2,3
177164,Type a,2,3
177165,Type b,0,3
177166,Type b,1,3
177167,Type b,1,3
177168,Type b,3,3
177169,Type b,5,3
177170,Type b,3,3
177171,Type b,5,3
177172,Type b,2,3
177173,Type b,4,3
177174,Type b,1,3
177175,Type b,4,3
177176,Type b,4,3
177177,Type b,2,3
177178,Type b,1,3
177179,Type b,2,3
177180,Type b,2,3
177181,Type b,4,3
177182,Type b,8,3
177183,Type b,3,3
177184,Type b,0,3
177185,Type b,0,3
177186,Type b,6,3
177187,Type b,3,3
177188,Type b,3,3
177189,Type b,2,3
177190,Type b,6,3
177191,Type b,5,3
177192,Type b,3,3
177193,Type a,0,3
177194,Type b,2,3
177195,Type b,2,3
177196,Type a,0,3
177197,Type b,1,3
177198,Type b,2,3
177199,Type b,5,3
177200,Type b,7,3
177201,Type b,4,3
177202,Type b,2,3
177203,Type b,3,3
177204,Type b,3,3
177205,Type b,1,3
177206,Type b,2,3
177207,Type b,3,3
177208,Type b,4,3
177209,Type b,7,3
177210,Type a,1,3
177211,Type b,1,3
177212,Type b,2,3
177213,Type b,1,3
177214,Type b,4,3
177215,Type a,0,3
177216,Type b,5,3
177217,Type b,2,3
177218,Type b,3,3
177219,Type b,1,3
177220,Type b,4,3
177221,Type b,3,3
177222,Type b,2,3
177223,Type b,1,3
177224,Type b,4,3
177225,Type b,3,3
177226,Type b,8,3
177227,Type b,0,3
177228,Type b,2,3
177229,Type b,1,3
177230,Type b,2,3
177231,Type b,2,3
177232,Type a,0,3
177233,Type b,1,3
177234,Type b,4,3
177235,Type b,0,3
177236,Type b,1,3
177237,Type b,4,3
177238,Type a,1,3
177239,Type b,3,3
177240,Type a,0,3
177241,Type b,4,3
177242,Type b,5,3
177243,Type b,4,3
177244,Type a,0,3
177245,Type b,11,3
177246,Type b,3,3
177247,Type b,6,3
177248,Type b,1,3
177249,Type b,1,3
177250,Type b,5,3
177251,Type b,6,3
177252,Type b,3,3
177253,Type a,1,3
177254,Type b,7,3
177255,Type b,1,3
177256,Type b,2,3
177257,Type b,6,3
177258,Type b,5,3
177259,Type b,3,3
177260,Type b,2,3
177261,Type b,1,3
177262,Type b,5,3
177263,Type b,2,3
177264,Type b,3,3
177265,Type b,0,3
177266,Type a,1,3
177267,Type b,3,3
177268,Type b,2,3
177269,Type b,4,3
177270,Type b,0,3
177271,Type b,4,3
177272,Type b,2,3
177273,Type b,6,3
177274,Type b,3,3
177275,Type b,3,3
177276,Type b,1,3
177277,Type b,3,3
177278,Type b,2,3
177279,Type b,1,3
177280,Type b,0,3
177281,Type b,2,3
177282,Type b,2,3
177283,Type b,2,3
177284,Type b,2,3
177285,Type b,2,3
177286,Type b,0,3
177287,Type b,1,3
177288,Type b,3,3
177289,Type b,4,3
177290,Type b,3,3
177291,Type b,3,3
177292,Type b,1,3
177293,Type b,1,3
177294,Type b,5,3
177295,Type b,4,3
177296,Type b,1,3
177297,Type a,0,3
177298,Type b,1,3
177299,Type b,2,3
177300,Type b,5,3
177301,Type b,2,3
177302,Type b,3,3
177303,Type b,4,3
177304,Type b,4,3
177305,Type b,4,3
177306,Type b,2,3
177307,Type b,6,3
177308,Type b,2,3
177309,Type b,3,3
177310,Type b,4,3
177311,Type a,1,3
177312,Type b,2,3
177313,Type b,4,3
177314,Type b,3,3
177315,Type a,0,3
177316,Type b,5,3
177317,Type b,1,3
177318,Type a,2,3
177319,Type b,2,3
177320,Type b,5,3
177321,Type b,2,3
177322,Type b,4,3
177323,Type b,1,3
177324,Type a,1,3
177325,Type b,1,3
177326,Type b,3,3
177327,Type b,3,3
177328,Type a,0,3
177329,Type b,0,3
177330,Type b,6,3
177331,Type b,0,3
177332,Type b,1,3
177333,Type b,0,3
177334,Type b,6,3
177335,Type b,6,3
177336,Type b,2,3
177337,Type b,8,3
177338,Type b,6,3
177339,Type b,5,3
177340,Type b,7,3
177341,Type b,6,3
177342,Type b,2,3
177343,Type b,3,3
177344,Type b,2,3
177345,Type b,11,3
177346,Type b,1,3
177347,Type a,0,3
177348,Type b,2,3
177349,Type b,2,3
177350,Type a,0,3
177351,Type b,0,3
177352,Type b,2,3
177353,Type a,3,3
177354,Type b,1,3
177355,Type b,3,3
177356,Type b,1,3
177357,Type b,2,3
177358,Type b,2,3
177359,Type a,0,3
177360,Type b,3,3
177361,Type b,2,3
177362,Type b,3,3
177363,Type a,0,3
177364,Type b,6,3
177365,Type b,3,3
177366,Type b,2,3
177367,Type b,1,3
177368,Type b,0,3
177369,Type b,4,3
177370,Type b,3,3
177371,Type b,4,3
177372,Type b,1,3
177373,Type b,2,3
177374,Type b,1,3
177375,Type b,0,3
177376,Type b,3,3
177377,Type b,2,3
177378,Type b,5,3
177379,Type b,4,3
177380,Type b,2,3
177381,Type b,5,3
177382,Type a,0,3
177383,Type b,2,3
177384,Type b,4,3
177385,Type b,2,3
177386,Type b,0,3
177387,Type b,3,3
177388,Type b,6,3
177389,Type b,1,3
177390,Type a,0,3
177391,Type b,7,3
177392,Type b,1,3
177393,Type b,2,3
177394,Type b,2,3
177395,Type b,3,3
177396,Type a,1,3
177397,Type b,4,3
177398,Type b,4,3
177399,Type b,1,3
177400,Type b,4,3
177401,Type b,5,3
177402,Type b,2,3
177403,Type b,5,3
177404,Type b,2,3
177405,Type b,3,3
177406,Type b,1,3
177407,Type b,3,3
177408,Type b,2,3
177409,Type b,2,3
177410,Type b,2,3
177411,Type b,1,3
177412,Type b,3,3
177413,Type b,2,3
177414,Type b,6,3
177415,Type b,7,3
177416,Type a,0,3
177417,Type b,1,3
177418,Type b,1,3
177419,Type b,1,3
177420,Type b,1,3
177421,Type b,5,3
177422,Type b,5,3
177423,Type b,1,3
177424,Type b,3,3
177425,Type b,1,3
177426,Type b,3,3
177427,Type b,1,3
177428,Type b,6,3
177429,Type b,0,3
177430,Type b,7,3
177431,Type b,1,3
177432,Type b,1,3
177433,Type b,4,3
177434,Type b,5,3
177435,Type b,3,3
177436,Type b,8,3
177437,Type b,1,3
177438,Type a,1,3
177439,Type b,5,3
177440,Type b,1,3
177441,Type b,0,3
177442,Type b,3,3
177443,Type b,2,3
177444,Type b,3,3
177445,Type b,4,3
177446,Type b,4,3
177447,Type b,5,3
177448,Type b,5,3
177449,Type b,1,3
177450,Type b,7,3
177451,Type b,7,3
177452,Type b,2,3
177453,Type a,0,3
177454,Type b,2,3
177455,Type b,1,3
177456,Type a,1,3
177457,Type b,5,3
177458,Type b,3,3
177459,Type b,2,3
177460,Type b,2,3
177461,Type b,1,3
177462,Type b,3,3
177463,Type b,1,3
177464,Type b,3,3
177465,Type b,2,3
177466,Type b,1,3
177467,Type b,0,3
177468,Type b,3,3
177469,Type b,4,3
177470,Type b,2,3
177471,Type b,2,3
177472,Type b,6,3
177473,Type b,3,3
177474,Type b,0,3
177475,Type b,3,3
177476,Type b,5,3
177477,Type b,1,3
177478,Type b,3,3
177479,Type b,6,3
177480,Type b,2,3
177481,Type b,1,3
177482,Type b,2,3
177483,Type b,2,3
177484,Type b,3,3
177485,Type a,1,3
177486,Type b,2,3
177487,Type b,3,3
177488,Type b,1,3
177489,Type b,1,3
177490,Type b,2,3
177491,Type b,4,3
177492,Type b,0,3
177493,Type b,1,3
177494,Type b,1,3
177495,Type b,5,3
177496,Type b,3,3
177497,Type b,6,3
177498,Type b,2,3
177499,Type b,2,3
177500,Type b,4,3
177501,Type b,6,3
177502,Type b,4,3
177503,Type b,1,3
177504,Type b,2,3
177505,Type b,3,3
177506,Type b,2,3
177507,Type b,2,3
177508,Type b,4,3
177509,Type b,0,3
177510,Type b,0,3
177511,Type b,1,3
177512,Type b,4,3
177513,Type b,0,3
177514,Type b,4,3
177515,Type b,2,3
177516,Type b,2,3
177517,Type b,4,3
177518,Type a,0,3
177519,Type b,1,3
177520,Type b,2,3
177521,Type b,1,3
177522,Type b,2,3
177523,Type b,2,3
177524,Type b,3,3
177525,Type b,2,3
177526,Type b,3,3
177527,Type b,2,3
177528,Type b,5,3
177529,Type b,1,3
177530,Type b,1,3
177531,Type b,1,3
177532,Type b,6,3
177533,Type a,0,3
177534,Type a,0,3
177535,Type b,0,3
177536,Type b,0,3
177537,Type b,4,3
177538,Type b,1,3
177539,Type b,1,3
177540,Type b,3,3
177541,Type b,1,3
177542,Type b,3,3
177543,Type b,2,3
177544,Type b,2,3
177545,Type b,6,3
177546,Type b,4,3
177547,Type b,7,3
177548,Type b,1,3
177549,Type a,0,3
177550,Type a,0,3
177551,Type b,2,3
177552,Type b,0,3
177553,Type b,3,3
177554,Type b,1,3
177555,Type b,2,3
177556,Type b,3,3
177557,Type b,3,3
177558,Type b,4,3
177559,Type b,7,3
177560,Type b,0,3
177561,Type b,2,3
177562,Type b,4,3
177563,Type b,4,3
177564,Type a,1,3
177565,Type b,0,3
177566,Type a,0,3
177567,Type b,0,3
177568,Type b,1,3
177569,Type b,0,3
177570,Type b,1,3
177571,Type b,0,3
177572,Type b,4,3
177573,Type b,4,3
177574,Type b,3,3
177575,Type b,3,3
177576,Type b,2,3
177577,Type a,0,3
177578,Type b,2,3
177579,Type b,3,3
177580,Type b,2,3
177581,Type b,3,3
177582,Type a,0,3
177583,Type b,3,3
177584,Type b,1,3
177585,Type b,3,3
177586,Type b,2,3
177587,Type b,3,3
177588,Type b,4,3
177589,Type b,6,3
177590,Type b,1,3
177591,Type b,2,3
177592,Type b,3,3
177593,Type b,5,3
177594,Type b,1,3
177595,Type b,2,3
177596,Type b,2,3
177597,Type b,2,3
177598,Type b,4,3
177599,Type b,6,3
177600,Type b,0,3
177601,Type a,0,3
177602,Type b,2,3
177603,Type b,2,3
177604,Type a,0,3
177605,Type b,1,3
177606,Type b,4,3
177607,Type b,4,3
177608,Type b,2,3
177609,Type b,1,3
177610,Type b,0,3
177611,Type b,1,3
177612,Type b,4,3
177613,Type b,1,3
177614,Type b,6,3
177615,Type b,1,3
177616,Type b,4,3
177617,Type b,0,3
177618,Type b,0,3
177619,Type b,8,3
177620,Type b,3,3
177621,Type b,3,3
177622,Type b,2,3
177623,Type b,4,3
177624,Type b,1,3
177625,Type b,4,3
177626,Type a,0,3
177627,Type b,1,3
177628,Type b,3,3
177629,Type b,3,3
177630,Type b,2,3
177631,Type b,1,3
177632,Type b,2,3
177633,Type b,8,3
177634,Type a,2,3
177635,Type b,3,3
177636,Type b,4,3
177637,Type b,2,3
177638,Type b,3,3
177639,Type b,2,3
177640,Type b,4,3
177641,Type a,0,3
177642,Type b,1,3
177643,Type b,2,3
177644,Type b,3,3
177645,Type a,0,3
177646,Type b,1,3
177647,Type b,5,3
177648,Type b,0,3
177649,Type b,6,3
177650,Type b,0,3
177651,Type b,4,3
177652,Type b,3,3
177653,Type b,4,3
177654,Type b,3,3
177655,Type b,2,3
177656,Type b,3,3
177657,Type a,1,3
177658,Type a,1,3
177659,Type a,1,3
177660,Type b,3,3
177661,Type b,1,3
177662,Type b,5,3
177663,Type b,1,3
177664,Type b,3,3
177665,Type b,4,3
177666,Type b,0,3
177667,Type b,3,3
177668,Type b,1,3
177669,Type b,3,3
177670,Type b,0,3
177671,Type b,6,3
177672,Type b,0,3
177673,Type b,4,3
177674,Type b,3,3
177675,Type b,1,3
177676,Type b,4,3
177677,Type b,2,3
177678,Type b,2,3
177679,Type b,1,3
177680,Type b,2,3
177681,Type b,3,3
177682,Type b,1,3
177683,Type b,6,3
177684,Type b,0,3
177685,Type a,1,3
177686,Type b,7,3
177687,Type a,0,3
177688,Type b,6,3
177689,Type b,1,3
177690,Type b,3,3
